id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
arctic basin	-0.1832	-0.5545	3	331	1040	10	2009.680952
arctic carbon cycle	-0.3333	0.4423	2	300	860	7	2016.333333
arctic catchments	0.8208	-0.0811	1	315	980	8	2015.666667
arctic climate	-0.0092	-0.4525	1	682	3332	28	2013.150824
arctic domain	0.4814	-1.0626	1	205	642	7	2012.184211
arctic ecosystems	0.3267	0.2906	2	399	1494	14	2014.429967
arctic freshwater	0.0148	-0.611	1	347	1102	11	2012.838983
arctic high	-0.04	-0.5219	1	522	1890	17	2013.101695
arctic lakes	0.2232	0.19	1	449	1814	21	2013.72807
arctic ocean	-0.1346	-0.592	3	1369	24488	222	2010.893127
arctic permafrost	0.3455	0.0411	5	664	3634	32	2014.890173
arctic regions	0.1408	-0.4954	1	866	4982	45	2013.278834
arctic river basins	0.5295	-0.9916	1	269	852	8	2011.882353
arctic river discharge	0.0823	-1.0214	1	332	1126	11	2009.55
arctic rivers	0.2728	-0.635	1	1207	14710	131	2011.739496
arctic sea ice	-0.7492	-0.1549	3	419	1484	12	2014.367364
arctic seas	-0.7027	-0.1368	3	505	2002	17	2014.010669
arctic shelf	-0.6964	-0.7198	5	602	3692	30	2011.55615
arctic shelves	-0.7796	-0.641	5	436	1868	14	2010.447761
arctic soils	0.1178	0.5275	2	439	1658	18	2013.785276
arctic spring	0.3407	-0.404	1	299	872	9	2012.048193
arctic streams	0.628	0.1359	1	289	888	9	2012.769231
arctic summer	-0.1081	-0.3303	3	336	1098	9	2013.466368
arctic surface waters	-0.6905	0.3931	3	390	1550	16	2012
arctic system	0.396	-0.7791	1	269	812	8	2013.735294
arctic tundra	0.496	0.2725	2	422	1520	14	2013.816872
arctic warming	0.7538	0.0164	4	363	1302	11	2014.481818
arctic waters	-0.6228	-0.3876	3	608	2626	25	2011.466431
arctic watersheds	0.6041	-0.2964	1	518	2196	19	2013.485714
area	0.1361	-0.1904	1	1436	25254	247	2011.37466
aromatic carbon	-0.4207	0.7407	2	261	748	8	2004.111111
aromatic compounds	-0.3593	0.6534	2	381	1358	12	2015.210526
aromaticity	0.0879	0.7234	2	765	4810	43	2014.461538
asia	0.3089	-0.6139	1	266	714	7	2013.012594
assemblages	-0.6013	0.4229	2	237	598	7	2012.247588
assessment	0.2092	-0.2975	1	880	4832	47	2013.024899
assimilation	0.495	0.4536	4	340	974	8	2012.629787
association	0.3405	0.3079	4	657	3114	26	2011.081886
atlantic	-0.8242	-0.4237	3	916	7652	77	2010.236737
atlantic ocean	-0.8494	-0.1651	3	554	2628	26	2009.615463
atlantic water	-1.1694	-0.2929	3	352	1400	13	2010.080056
atmosphere	0.3142	0.1784	1	1085	9216	85	2011.581199
atmospheric circulation	0.3448	-1.0571	1	227	718	8	2012.002058
atmospheric deposition	0.2152	-0.4484	1	288	888	10	2013.333333
atoms	-0.6601	0.8693	2	286	904	9	2010.941176
attention	0.272	0.0659	1	372	1108	11	2012.917808
attenuation	-0.8503	-0.1961	3	720	3878	37	2011.218605
attenuation coefficient	-0.8738	-0.4099	3	331	1224	11	2010.107143
autumn	0.6589	-0.1055	1	645	2938	27	2011.726708
availability	0.1953	0.0582	1	604	2468	23	2012.908905
ba	0.9319	0.9801	4	537	3630	23	2011.655172
bacteria	-0.0237	0.6112	2	751	4164	39	2012.900394
bacterial	0.1873	0.803	2	371	1312	11	2014.217252
bacterial activity	-0.1234	0.8479	2	395	1348	11	2012.565217
bacterial communities	-0.1217	0.731	2	359	1276	11	2014.916667
bacterial production	-0.0523	0.5234	2	452	1780	18	2012.678571
bacterioplankton	0.6085	0.8664	4	414	1634	13	2014.277108
balance	0.3513	-0.442	1	878	5634	55	2011.539286
balance model	0.0633	-0.3029	1	330	942	8	2011.842391
baltic	-0.1038	0.3476	2	421	1516	16	2011.08982
baltic sea	-0.2345	0.3226	2	354	1178	12	2011.529412
banks	0.3323	-0.8234	1	239	790	9	2009.070423
barents	-0.4387	-0.6966	3	348	1206	12	2010.39816
barents sea	-0.3747	-0.7184	3	299	964	10	2010.27735
base flow	1.0167	0.2859	4	476	2006	15	2012.133333
baseflow	1.2292	0.6192	4	344	1490	11	2015.25
baseline	0.6384	-0.4894	1	432	1594	15	2012.74934
basin	0.3097	-0.5511	1	1345	21164	201	2010.09645
bay	-0.4857	-0.3113	3	937	6600	68	2010.11814
bc	-0.2642	-0.2004	5	370	1318	12	2013.785498
beaufort	-0.7644	-0.4219	3	832	6164	56	2010.621769
beaufort sea	-0.7473	-0.3935	3	762	4876	45	2010.009921
beaufort shelf	-0.6969	-0.701	5	279	922	8	2009.78125
bedrock	0.7389	0.3977	4	322	970	9	2011.093588
behavior	0.4068	0.7565	4	781	4752	40	2011.103784
behaviour	0.085	0.3615	4	314	902	9	2010.943662
bering	-0.6164	-0.5773	3	578	2688	23	2009.747987
bering sea	-0.5777	-0.3874	3	483	1864	18	2009.417822
bering strait	-0.8713	-0.7279	3	287	898	7	2011.176923
bicarbonate	0.8875	-0.1481	1	278	836	9	2011.047619
binding	0.6758	0.8937	4	264	856	7	2013.608696
bioavailability	-0.2409	0.7599	2	630	2852	27	2013.853659
biodegradability	0.4982	0.5771	2	554	2684	22	2014.970588
biodegradation	0.52	0.7882	4	563	2514	21	2014.342466
biogeochemical	-0.5689	-0.163	3	365	1142	11	2013.144444
biogeochemical cycles	-0.0444	0.2204	2	580	2612	24	2013.854651
biogeochemical model	0.2798	-0.8936	1	232	708	7	2014.390805
biogeochemical processes	0.0063	-0.0581	1	638	2704	23	2013.733333
biogeochemistry	0.2381	0.1317	4	1038	7600	68	2014.025316
biological activity	-0.5238	-0.0173	3	407	1388	14	2012.109091
biological processes	0.443	0.6461	4	421	1526	12	2011.762963
biological production	-0.9073	0.003	3	314	1132	12	2012.25974
biological productivity	0.0545	-0.7648	1	243	682	7	2011.175824
biomarker	-0.5873	-0.3472	5	715	5034	42	2012.628169
biomass	-0.0696	0.2631	3	899	5120	48	2012.021332
black	-0.4861	0.1887	5	437	1586	15	2012.681373
black carbon	-0.4863	0.1282	5	520	2326	23	2013.369658
bloom	-0.8021	0.1811	3	640	3212	30	2012.055462
body	0.7609	0.3359	4	623	2796	24	2011.227462
bog	0.8876	0.5456	4	628	3244	24	2013.827273
border	0.8683	0.6977	4	287	874	7	2011.672897
boreal	0.82	0.3693	4	966	8480	76	2012.614137
boreal ecosystems	0.9351	-0.2195	1	284	804	7	2012.4
boreal forest	0.8211	-0.1159	1	486	1876	17	2011.745283
boreal lakes	0.6485	0.4248	4	393	1384	13	2014.12
boreal rivers	0.8313	0.675	4	363	1502	12	2010.3125
boreal zone	0.7745	0.8804	4	401	1538	10	2013.25
bottom sediments	-0.0212	0.0326	5	244	760	8	2010.605263
bottom water	-0.5871	0.1253	5	503	1926	16	2008.220624
boundary	0.6594	0.1352	4	545	2216	18	2008.420868
bp	-0.1379	-0.3449	5	524	1994	18	2012.006369
brazil	-0.673	0.1526	2	349	1210	12	2006.401914
breakup	0.2206	-0.9511	1	278	882	9	2010.190083
brine	-1.0533	0.0921	3	328	1204	11	2008.817204
budget	-0.2724	-0.6331	5	983	7422	69	2011.153068
burial	-0.2759	-0.6432	5	480	2416	23	2012.020619
burning	0.2126	0.0352	5	310	914	9	2012.551282
c cycle	0.8458	0.3165	4	333	1086	10	2015.142857
c cycling	0.8708	0.1857	1	387	1464	13	2014.96
c export	1.09	-0.1422	1	248	728	7	2015
c-13	-0.567	-0.0353	5	925	7562	66	2013.180371
c-13 nmr	-0.7063	0.9911	2	270	972	10	2010.2
c-14	-0.2808	-0.4292	5	896	7694	66	2010.938406
c-org	0.3327	0.4832	4	242	652	7	2011.578947
c/n ratio	-0.0199	-0.3382	5	544	2472	20	2011.188679
ca	1.004	0.8186	4	649	4544	31	2010.753333
ca2+	0.8086	0.0834	4	327	1082	10	2012.5625
calcium	0.835	0.2869	4	237	634	7	2011.801325
calibration	0.0543	-0.6213	1	274	808	9	2011.99511
canada	-0.045	-0.3984	1	1012	8078	79	2011.058788
canada basin	-1.1306	-0.2391	3	387	1706	16	2011.177966
canadian	-0.482	-0.1506	3	741	4060	40	2010.480463
canadian arctic	-0.4134	0.0116	3	645	2974	30	2012.163636
capacity	0.5051	-0.3875	1	776	4034	40	2013.094099
cape	-0.5572	0.3697	5	305	882	7	2009.255255
carbohydrates	-0.7921	0.5473	2	559	2582	24	2011.868852
carbon	0.0207	0.1344	5	1504	69632	658	2013.107259
carbon balance	0.9213	0.0412	1	410	1486	14	2013.392857
carbon budget	-0.2288	-0.431	5	622	3006	29	2012.466216
carbon burial	-0.448	-0.5881	5	263	932	9	2012.521739
carbon content	-0.435	-0.3084	5	397	1344	12	2012.688
carbon cycle	-0.2181	-0.2419	5	1128	12016	111	2014.082353
carbon cycling	-0.1874	0.2789	2	918	5858	56	2014.143411
carbon dioxide	0.4029	0.1506	1	874	5610	48	2013.148903
carbon dynamics	0.826	-0.0984	1	481	2040	18	2013.959016
carbon export	0.6833	-0.4557	1	614	3126	28	2013.471264
carbon flux	0.1856	-0.2962	5	619	2876	26	2012.72381
carbon isotope composition	-0.5637	-0.7403	5	227	684	7	2012.708333
carbon isotopes	-0.6497	-0.5595	5	712	4646	37	2012.083744
carbon monoxide	-0.6861	0.2523	3	386	1730	18	2011.884211
carbon pools	-0.18	-0.2714	5	736	4182	34	2013.806667
carbon sequestration	0.1582	0.2661	5	370	1040	10	2014.181818
carbon source	0.0395	-0.2332	5	530	2176	24	2012.515152
carbon storage	-0.2183	0.0065	5	282	770	7	2014.537313
carbonate	0.6671	-0.1382	4	465	1748	19	2011.940552
carrier	0.4622	0.589	4	372	1196	10	2011
case	0.3196	0.0684	1	784	3776	38	2010.847835
case study	0.7794	-0.3613	1	237	662	7	2012.678179
catchment	0.7205	-0.2792	1	1075	10722	103	2013.188825
catchment area	0.1213	-0.6212	5	380	1236	13	2011.321429
cation	0.7967	0.4191	4	467	1738	17	2011.468354
cause	0.3447	-0.7115	1	470	1702	16	2011.675244
cd	0.9151	0.9427	4	535	3430	24	2011.166667
cdom	-0.8652	-0.1614	3	1086	14148	132	2013.08046
cdom absorption	-0.9814	-0.3249	3	760	5736	52	2013
cell	0.277	0.8681	4	462	1908	16	2011.359784
central siberia	1.0115	0.4107	4	258	838	7	2011.703704
century	0.568	-0.8807	1	491	2278	26	2012.205869
ch4	0.7551	0.2696	4	686	3296	27	2014.017857
chain	-0.6505	0.4586	2	410	1262	12	2011.096866
challenges	0.3215	-0.2162	1	413	1356	14	2014.48237
changes	0.2753	-0.1612	1	1481	41390	390	2012.206219
channel	0.1105	-0.4752	1	716	3532	35	2009.903036
characteristics	-0.3091	-0.0091	3	1235	13994	134	2010.936545
characterization	-0.5968	0.5345	2	921	6560	65	2012.72969
chemical	0.1132	0.5674	2	1239	13162	122	2011.607029
chemical characteristics	0.1168	0.646	2	449	1670	15	2011.75641
chemical composition	0.3404	0.5934	4	1005	7572	63	2012.512915
chemical properties	-0.1045	0.3849	2	394	1304	11	2011.438017
chemical species	-0.2835	0.4748	2	282	780	7	2012.297297
chemical weathering	1.0167	0.2648	4	273	856	7	2008.5
chemistry	0.6162	0.192	1	891	5872	57	2012.465976
china	0.1327	-0.3043	1	506	2016	24	2013.948798
chlorophyll	-1.0406	-0.2332	3	497	2384	23	2011.700197
chlorophyll alpha	-0.6655	-0.6235	3	313	1010	9	2012.767568
chromatography	-0.6679	0.8859	2	503	2546	28	2010.861702
chromophoric	-0.7565	-0.1194	3	533	2522	23	2014.481481
chromophoric dissolved organic matter	-0.9263	-0.1322	3	391	1476	14	2013.352941
chukchi	-1.0074	-0.2677	3	557	3246	30	2012.695271
chukchi sea	-1.0421	-0.319	3	486	2388	22	2012.877751
circulation	-0.1257	-0.7584	1	802	4898	48	2010.44219
citation	0.0451	-0.6968	1	291	822	10	2010.689507
cl-	0.8872	0.0383	4	277	808	7	2011.666667
classification	-0.5572	0.411	2	296	798	8	2011.561043
clay	0.2451	-0.0384	5	305	828	8	2009.622093
climate	0.4341	-0.1782	1	1434	30340	271	2012.847305
climate change	0.3263	-0.3226	1	1308	17166	155	2013.106897
climate feedbacks	-0.3572	-0.0615	5	508	2062	17	2014.252595
climate impacts	0.3431	-0.5568	1	348	1042	8	2013.568493
climate model	0.5107	-0.9028	1	369	1336	14	2013.16224
climate scenarios	1.0231	0.0433	1	296	860	7	2013.937824
climate warming	0.7593	-0.0072	4	907	6558	54	2013.628339
climatic conditions	0.5323	-0.5907	1	326	1012	11	2011.992424
cluster	-0.6497	0.4756	2	325	930	8	2011.949896
co	0.4482	0.7487	4	809	6092	50	2011.599291
co2	0.3854	0.2319	4	1193	13850	127	2013.165022
co2 concentrations	0.7668	-0.1254	1	307	966	10	2012.696319
co2 emission	0.5866	0.1551	1	485	1836	18	2014.889447
co2 flux	0.8621	0.1922	4	379	1370	13	2014.428571
co2 production	0.0132	0.6873	2	276	818	8	2013.814815
coagulation	0.7533	1.053	4	398	2090	15	2011.525
coast	-0.532	-0.1261	5	799	4056	35	2010.134684
coastal	-0.4209	-0.4996	5	785	4142	40	2010.739865
coastal areas	-0.2192	-0.3399	5	449	1576	15	2012.54386
coastal erosion	-0.6178	-0.7717	5	557	3156	24	2012.326087
coastal ocean	-0.1573	-0.4797	5	427	1490	14	2011.345238
coastal regions	-0.0702	-0.3002	5	421	1426	12	2011.633188
coastal seas	0.0872	-0.7297	1	366	1146	10	2011.26087
coastal shelf	-0.5158	-0.6952	5	340	1046	9	2011.394737
coastal waters	-0.6348	-0.5096	3	796	5056	45	2011.971338
coastal zone	0.2342	-0.573	1	443	1550	13	2011.138158
coefficients	-0.6696	-0.019	3	754	4192	38	2010.617647
cold	0.041	-0.5235	1	292	810	8	2011.824903
cold season	0.7748	-0.9756	1	225	960	11	2012.664596
collapse	1.0549	-0.0582	1	276	816	7	2012.51938
collection	-0.0637	0.4495	2	308	846	8	2011.129412
colloids	0.8411	0.8773	4	791	7514	53	2013
color	-0.6005	-0.3562	3	549	2376	20	2011.308458
colored dissolved organic matter	-1.0016	-0.5673	3	438	2024	17	2013.25
colored dissolved organic matter (cdom)	-1.1962	-0.5155	3	293	1042	8	2013
colour	-0.1999	-0.5298	3	298	852	9	2009.793651
column	-0.616	0.1207	3	1054	8444	78	2010.224159
combustion	-0.1115	-0.0813	5	389	1332	14	2012.094937
community	-0.1336	0.1722	2	963	6244	57	2013.620087
community composition	0.1875	0.7287	2	319	1020	9	2014.941973
comparison	0.121	-0.0957	1	1112	8322	80	2010.70057
complex	0.2779	0.6701	4	901	6538	54	2011.908387
complexation	0.6179	1.0564	4	355	1312	11	2008.95
composition	-0.163	0.3722	2	1426	30760	275	2012.45256
compounds	-0.4617	0.646	2	1176	13870	134	2012.161238
concentrations	0.048	0.1629	4	1492	51114	478	2011.643222
conceptual model	-0.0572	0.152	3	304	868	8	2011.796178
condition	0.7001	-0.6641	1	328	1006	10	2010.79798
conductivity	0.7082	0.0427	1	433	1478	14	2011.544304
conduit	0.7766	-0.1416	1	336	1060	9	2012.589041
connectivity	0.5902	0.2259	1	513	2008	16	2015.170984
consequences	0.5171	0.0073	4	551	2264	20	2012.275862
consistency	0.371	-1.0595	1	172	544	7	2011.881356
constituents	-0.3672	0.0847	2	692	3138	28	2010.319372
constraints	-0.052	-0.1248	5	375	1174	10	2011.060453
construction	0.4723	-0.841	1	324	1140	12	2011.684729
consumption	0.2926	0.3836	4	606	2648	23	2011.012232
contaminants	-0.1211	0.6388	2	394	1398	17	2011.424242
content	-0.2175	0.1829	2	1124	10646	108	2011.761593
continent	-0.4196	-0.261	5	395	1216	14	2011.202884
continental	-0.0464	-0.684	5	367	1118	10	2010.243993
continental runoff	0.0263	-0.1666	3	360	1150	11	2012.958333
continental shelf	-0.6541	-0.7315	5	430	1614	13	2010.424501
continuous permafrost	1.0364	0.265	4	616	3084	24	2013.076923
contrast	-0.1163	-0.1036	5	1222	12368	107	2011.509677
control	0.4671	0.1153	1	1141	9890	89	2012.474255
copper	0.2621	0.6517	4	355	1066	11	2011.098039
core	-0.3753	0.0673	5	883	5308	52	2010.446523
correlation	-0.3375	-0.2825	3	1182	10586	104	2011.333794
coupling	-0.0966	0.3536	4	344	1084	10	2011.935532
cover	0.1457	-0.5358	1	932	6652	60	2011.664763
coverage	0.5948	0.0307	4	860	4902	42	2012.329283
cr	0.862	0.9441	4	549	3286	23	2012.397059
creek	0.2084	0.4209	2	595	2592	24	2010.423077
cruise	-0.8854	-0.0205	3	337	1088	11	2008.733524
cs	0.9095	0.993	4	413	2086	14	2012.594595
cu	0.907	0.9572	4	647	5058	36	2012.168831
culture	-0.4715	0.8222	2	266	756	9	2011.379653
cuo oxidation	-0.6923	-0.019	5	353	1134	10	2007.545455
current	-0.7858	-0.3887	3	610	2882	26	2008.757215
cycle	0.1323	-0.2598	1	1330	18730	179	2011.47296
cycling	0.0584	0.2211	2	1193	12110	115	2014.035763
cyclotron resonance	-0.7424	0.8686	2	707	5180	46	2013.653846
da	-0.8996	0.5085	2	341	1174	11	2011.527273
dam	0.5669	-0.8527	1	348	1352	14	2011.672131
dark	0.0628	0.8914	2	329	1058	13	2011.352113
data	-0.03	-0.409	1	1443	28586	292	2011.015066
data set	-0.2601	-0.7921	1	483	1852	17	2010.433246
data sets	-0.0167	-0.4474	1	516	1838	18	2011.63144
database	0.3866	-0.3384	1	375	1172	13	2012.403509
dataset	-0.1854	-0.5409	1	507	1894	18	2012.68054
date	0.3132	-0.5594	1	454	1656	18	2012.087051
debris	-0.1509	0.017	5	345	1052	9	2009.221983
decadal	0.0222	-1.1264	1	188	590	7	2012.008761
decay	-0.569	0.2965	2	473	1616	16	2010.074434
decline	0.087	-0.5024	1	555	2098	21	2013.254217
decomposition	0.059	0.5313	2	806	4304	38	2012.585736
deep	-1.0682	-0.1839	3	439	1784	17	2008.172697
deep ocean	-0.9711	0.0435	3	386	1466	15	2011.244019
deep sea	-0.8303	0.1467	2	436	1544	15	2010.4
deep water	-1.0282	0.043	3	654	3778	36	2008.094223
degradation	-0.1238	0.3339	5	1310	18680	169	2013.464824
degradation rates	-0.8802	-0.1289	5	436	1734	14	2013.465116
delivery	0.3509	-0.1396	4	799	4202	35	2013.849246
delta	-0.4366	-0.5261	5	1049	9992	90	2010.255844
delta c-14	-0.5694	-0.5625	5	582	3266	26	2013.38
density	-0.0451	0.1471	5	494	1726	17	2009.879211
dependence	0.1266	0.625	4	469	1556	16	2010.591411
depletion	-0.5227	0.5391	2	490	1678	16	2011.778068
deposition	-0.2327	-0.3641	5	751	3874	39	2012.094256
deposits	-0.0295	-0.3217	5	639	3216	28	2011.200561
depression	1.0179	0.6633	4	303	1032	7	2010.355769
depth	-0.1414	0.0768	3	1262	13352	125	2010.672402
description	-0.6848	0.3385	2	367	1074	10	2009.996622
desorption	0.3705	0.9874	4	318	1170	10	2013
detail	0.4556	-0.431	1	297	802	7	2011.078886
detection	-0.4258	0.3761	2	586	2408	26	2012.417625
determination	-0.4475	-0.0563	2	565	2180	24	2010.57381
development	0.1047	-0.1001	3	726	3416	31	2011.773084
diagenesis	-0.9084	0.0595	5	357	1218	11	2009.21875
dialysis	0.9515	1.1338	4	268	1142	8	2011.166667
diatom	-0.7437	0.2366	3	227	630	7	2012.261803
dic	0.8591	0.1813	4	754	4628	38	2012.614865
difference	0.0446	-0.0496	4	805	4088	36	2011.163032
diffusion	-0.1386	0.5904	2	281	742	8	2008.759067
dilution	-0.1453	-0.2015	3	506	1846	17	2009.094828
din	0.573	-0.5405	1	423	1678	17	2011.272727
discharge	0.405	-0.7287	1	1304	21396	212	2012.354474
discontinuous permafrost	1.1355	0.1759	4	660	4176	36	2012.089494
discontinuous permafrost zone	1.2379	0.5624	4	378	1706	11	2013.196429
dissolution	0.5234	0.1959	4	359	1240	15	2010.989744
dissolved	-0.0339	0.3879	2	1350	20032	180	2012.616949
dissolved carbon	0.256	0.0732	4	848	4926	43	2012.607143
dissolved inorganic carbon	1.0304	-0.018	4	282	818	7	2012.541667
dissolved nitrogen	0.2536	-0.3617	1	242	710	7	2014
dissolved organic	-0.283	0.2984	2	1411	26966	248	2013.264026
dissolved organic carbon	0.1833	0.0668	3	1123	10656	97	2012.772358
dissolved organic matter	-0.5463	0.3811	2	1284	18618	169	2013.261538
dissolved organic nitrogen	-0.2044	0.0457	1	310	978	9	2011.076923
distance	-0.4269	-0.3263	5	574	2606	22	2011.010448
distribution	-0.4473	-0.0762	3	1374	21564	208	2010.907306
distribution patterns	-0.6037	0.0717	3	322	954	9	2010.866972
disturbance	0.7783	0.0636	1	466	2004	18	2011.750678
diversity	-0.3643	0.517	2	528	2000	18	2013.553494
doc	0.142	0.1474	3	1462	37858	348	2012.69379
doc concentration	0.2947	0.3755	4	958	7342	65	2012.8
doc export	1.0067	-0.2085	1	592	3312	29	2013.354839
doc flux	0.5655	-0.7076	1	573	2914	28	2013.967742
doc production	0.144	0.3429	2	380	1276	12	2012.772727
dom	-0.4491	0.5375	2	1373	28674	260	2013.596491
dom composition	-0.3237	0.6648	2	811	5828	51	2014.942308
dom production	-0.7777	0.5187	2	256	770	7	2016.2
dom properties	-0.5608	0.2552	3	499	2136	17	2013.4
dom sources	-0.2203	0.746	2	513	2182	19	2014.052632
dominance	0.1187	0.2004	5	616	2510	24	2012.29375
don	0.0388	-0.5381	1	699	4398	44	2009.403226
drainage	0.5662	-0.5507	1	909	6036	56	2012.254459
drainage area	0.9608	-0.2648	1	234	658	7	2008.84375
drainage basin	0.5055	-0.7116	1	690	3402	32	2010.668367
drift	-1.0724	-0.3593	3	256	800	7	2009.705986
drivers	0.7026	-0.1424	1	517	1872	18	2015.864011
duration	0.6431	-0.3161	1	389	1282	13	2012.189258
dynamics	0.1725	-0.1831	1	1294	15126	142	2012.382241
earth	0.4492	0.3464	4	851	4716	40	2012.416212
earth elements	1.0865	0.9807	4	328	1384	9	2010.808989
earth system	0.0895	-0.8313	1	236	646	7	2015.459227
east	-0.7651	-0.5149	5	936	8136	71	2011.088561
east greenland	-1.2981	-0.5192	3	219	822	7	2008.67354
east greenland current	-1.2992	-0.5167	3	219	822	7	2007.42
east siberian arctic	-0.7547	-0.7846	5	393	1862	13	2014.723404
east siberian arctic shelf	-0.8303	-0.778	5	362	1566	11	2014.368421
east siberian sea	-0.8447	-0.7003	5	393	1742	14	2012.258427
eastern	0.0191	-0.1387	5	368	1140	12	2011.347648
ecology	0.5545	-0.1554	1	387	1262	14	2012.514768
ecosystem	0.3822	0.1453	1	1272	17688	164	2013.530062
eem-parafac	-0.7544	0.6093	2	287	958	9	2017.777778
effects	0.3899	0.0807	1	1332	17754	175	2011.624055
efficiency	-0.331	0.502	2	440	1456	16	2012.80663
electron	0.0209	0.823	2	258	726	8	2011.572917
electrospray	-0.8332	0.8584	2	254	880	9	2011.375
electrospray ionization	-0.7415	0.8952	2	373	1572	14	2013.178571
element concentrations	1.104	0.7171	4	318	1162	8	2011.525
elemental analysis	-0.5102	0.8981	2	223	672	7	2010.857143
elemental composition	-0.3028	0.6946	2	587	2472	21	2011.644737
elemental ratios	-0.5824	0.7688	2	355	1184	9	2009.692308
elements	0.7299	0.7743	4	997	10800	85	2011.89258
emissions	0.0633	0.2078	1	992	6800	67	2013.550741
end-member	-0.5253	-0.7694	5	350	1218	10	2010.849315
energy	-0.1293	-0.236	1	588	2676	28	2011.753532
enhanced	0.4373	-0.4993	1	367	1074	9	2012.845902
enrichment	0.0506	0.743	4	690	3388	30	2011.973485
environment	-0.1088	0.3269	2	1287	14468	140	2012.515563
environmental	0.3951	-0.4227	1	324	890	8	2010.845217
environmental changes	0.6571	0.2389	4	373	1202	10	2013.895683
environmental conditions	-0.0665	0.5463	4	392	1108	8	2013.912338
equilibrium	0.4207	0.4426	4	306	822	7	2010.171186
erosion	-0.2016	-0.743	5	825	5948	51	2011.871716
