id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
approach	-0.4474	-0.2885	1	1465	23724	255	2013.011682
approximation	0.1873	-0.16	5	563	2580	25	2011.077491
aquifer	0.8005	-0.1162	2	419	2264	24	2013.608247
archipelago	-0.7305	0.2438	1	735	4772	45	2011.082609
archives	-0.6059	-0.5887	1	379	1224	12	2012.62249
arctic	-0.2898	0.2631	1	1460	27766	296	2012.189504
arctic archipelago	-0.7142	0.3032	1	456	1948	18	2012.018987
arctic canada	-0.8551	-0.0577	1	439	1810	20	2010.042017
arctic climate	-0.7342	0.7859	4	422	1668	16	2013.150824
arctic fjord	0.9571	0.4786	3	342	1410	14	2013.583333
arctic glaciers	-0.3703	-0.1361	1	693	4276	47	2012.371134
arctic glaciology	0.2731	-0.487	2	719	4404	47	2016.431373
arctic greenland	-0.0389	0.8714	3	369	1248	11	2011.165468
arctic ice	-0.5129	0.3972	4	748	4514	47	2013.034188
arctic ice cap	-0.7255	0.3918	4	555	2876	29	2010.685714
arctic ocean	-0.027	0.6417	3	464	1892	19	2010.893127
arctic regions	-0.6326	0.1592	5	505	1874	18	2013.278834
arctic sea ice	-0.4394	0.5508	5	369	1342	13	2014.367364
arctic seas	-0.266	0.71	5	515	2324	23	2014.010669
arctic warming	-0.2028	0.9275	4	375	1378	12	2014.481818
area	-0.2854	-0.1231	1	1620	72232	768	2011.37466
area change	-0.3891	-0.3519	1	342	1204	14	2012.75
areal extent	0.0689	0.2183	3	398	1330	14	2010.011364
array	0.3774	-0.6552	2	469	1770	21	2011.101235
arrival	0.7142	-0.0978	3	325	970	11	2010.018349
aspect	-0.565	-0.1426	1	540	2322	27	2011.749104
assessment	-0.592	-0.0688	1	1257	14350	149	2013.024899
assimilation	-0.3882	0.499	4	377	1280	12	2012.629787
association	-0.2498	0.2774	4	345	1106	11	2011.081886
aster	-0.7079	-0.6514	1	696	4838	51	2013.326733
atlantic	0.3546	0.8768	3	1075	14042	134	2010.236737
atlantic ocean	0.493	0.8643	3	448	1848	18	2009.615463
atlantic oscillation	-0.1756	1.2214	4	597	4396	40	2010.516074
atlantic water	0.9244	0.4889	3	564	3388	32	2010.080056
atm	-0.8321	-0.6168	1	403	1834	19	2014.48731
atmosphere	-0.3373	0.9239	4	1007	9966	90	2011.581199
atmospheric circulation	-0.253	1.1802	4	635	4496	41	2012.002058
atmospheric conditions	0.183	0.9165	4	486	2260	21	2011.328431
atmospheric model	-0.3118	1.0227	4	384	1458	13	2012.346154
atmospheric temperature	0.304	1.0334	4	387	1448	15	2010.509554
attention	-0.2987	0.0176	5	574	2374	21	2012.917808
attenuation	0.4255	-0.1909	3	416	1412	16	2011.218605
austfonna	-0.8121	-0.2124	1	473	2208	23	2011.72
automated	-0.2802	-0.6332	1	306	1016	12	2012.339286
automatic weather stations	-0.4759	0.9095	4	788	6340	57	2012.382813
autumn	0.1471	0.3773	4	561	2398	23	2011.726708
availability	0.3607	0.0903	3	708	3578	38	2012.908905
avalanche	-0.312	-0.3493	4	412	1424	15	2010.643275
aws	-0.4517	1.0565	4	389	1924	18	2011.615385
axel heiberg island	-0.7127	-0.3562	1	289	982	12	2008.47619
backscatter	-0.9315	0.0689	4	615	3680	38	2011.126712
baffin	-0.1022	0.5717	3	653	3614	35	2010.510917
baffin bay	0.4443	0.8523	3	392	1674	16	2010.593939
baffin island	-0.6172	0.0871	1	454	1850	18	2009.5
balance	-0.3751	0.4447	4	1594	65720	658	2011.539286
balance model	-0.0661	0.7714	4	924	8072	73	2011.842391
bands	-0.2545	-0.1656	1	540	2168	24	2010.501538
bare ice	-0.222	0.7466	4	629	3740	32	2014.596491
barents	-0.1619	0.4583	3	428	1674	18	2010.39816
barents sea	-0.124	0.3696	3	394	1518	16	2010.27735
barrier	0.0888	0.5449	4	392	1266	12	2010.248366
basal	0.7869	-0.3823	2	1335	25348	258	2012.568254
basal conditions	0.5548	-0.5495	2	444	1800	19	2013.780822
basal friction	0.6684	-0.3685	2	464	1900	18	2015.45283
basal hydrology	0.6451	-0.0723	2	427	1626	15	2015.636364
basal ice	0.7461	-0.298	2	626	3114	31	2011.547945
basal melt	0.6583	0.1331	2	476	1950	22	2013.159817
basal motion	0.8526	-0.5307	2	544	2778	26	2013.322581
basal sliding	0.7805	-0.123	2	605	3292	33	2012.9
basal topography	0.7359	-0.7282	2	549	2944	28	2013.058824
basal water	0.9526	-0.6108	2	669	4826	48	2013.2
basal water pressure	1.0463	-0.73	2	496	3032	30	2012.969697
baseline	-0.674	-0.4921	1	514	2108	24	2012.74934
basin	0.1285	-0.0955	3	1299	14502	146	2010.09645
bathymetric	0.5482	-0.3735	3	300	1008	12	2010.923077
bathymetry	0.4215	-0.2747	3	729	4570	48	2011.112299
bay	0.217	0.2068	3	861	5596	61	2010.11814
bed	0.6812	-0.6135	2	1253	21784	226	2012.649281
bed topography	0.2395	-0.7592	2	685	4428	45	2013.670455
bedrock	0.3955	-0.4977	2	1002	8510	90	2011.093588
bedrock topography	0.1108	-0.7469	1	365	1292	13	2012.448276
behavior	0.4163	-0.3391	2	1127	10596	111	2011.103784
behaviour	0.6717	-0.2973	2	813	5700	58	2010.943662
bering	-0.0214	-0.8653	1	336	1170	17	2009.747987
bering glacier	-0.1436	-0.9546	1	278	942	16	2008.833333
bias	-0.8691	0.1049	1	915	7180	72	2013.065051
biases	-0.8599	0.3574	1	808	5924	55	2013.826211
blocking	-0.0923	0.7373	4	334	1218	12	2013.430147
body	0.1648	-0.3618	2	799	4152	44	2011.227462
borehole	0.7812	-0.3295	2	619	3798	42	2012.604563
boundary	-0.0058	0.1385	1	867	5138	53	2008.420868
boundary conditions	0.5853	0.3172	2	763	4514	46	2010.430736
bounds	0.5523	0.349	5	359	1210	14	2011.2375
bp	0.1777	0.507	5	352	1308	14	2012.006369
brightness temperatures	-0.9265	0.3665	4	408	2478	28	2007.601695
british columbia	-0.4993	-0.4495	1	301	968	11	2010.564356
broadband	0.4738	-0.4848	2	359	1264	13	2011.408602
budget	0.1218	0.5623	4	1002	8040	82	2011.153068
buoyancy	1.0405	-0.1462	3	448	1976	22	2009.220441
buoyant plumes	1.3133	0.3432	3	272	1316	13	2012.62069
buttressing	1.0487	-0.1749	3	398	1710	15	2014.9125
c-band	-0.9068	-0.5199	1	306	1098	12	2013.466667
calibration	-0.853	-0.1136	1	645	3358	38	2011.99511
calving	0.7427	-0.3599	3	1293	24188	271	2012.793722
calving event	0.9283	-0.7567	2	273	1016	13	2014.75
calving front	0.9075	-0.5443	3	690	4538	48	2013.4
calving glaciers	0.5486	-0.673	3	490	2018	22	2010.2
calving rate	0.8154	-0.5009	3	442	1938	22	2010.466667
camera	0.128	-0.7038	1	486	2178	25	2013.671756
camp	-0.2277	0.2794	4	328	1154	14	2009.610169
campaign	-0.5568	-0.1482	1	571	2426	25	2013.041363
canada	-0.5882	-0.1952	1	996	8976	99	2011.058788
canadian	-0.7172	0.0189	1	744	4364	45	2010.480463
canadian arctic	-0.7465	0.0276	1	707	4158	41	2012.163636
canadian arctic archipelago	-0.8475	0.3821	1	379	1554	14	2012.547826
canopy	-0.9766	-0.5321	1	263	1104	11	2012.634731
capabilities	-0.5708	-0.1732	1	388	1254	13	2013
capacity	0.3717	0.1572	2	620	3340	32	2013.094099
caps	-0.7833	0.0033	1	1149	12978	138	2011.769912
carbon	0.5054	0.7041	3	386	1460	17	2013.107259
case	-0.2191	-0.2936	1	1274	13482	144	2010.847835
case study	-0.576	-0.3958	1	763	4574	50	2012.678179
catchment	0.3718	-0.0726	2	938	7476	75	2013.188825
cause	0.1514	0.0696	3	920	6246	61	2011.675244
cavity	1.0479	-0.3291	2	471	2156	22	2011.572072
cell	-0.0761	0.3555	4	400	1226	11	2011.359784
century	-0.1298	0.5621	5	1301	22548	239	2012.205869
challenges	-0.1776	-0.1059	1	857	4710	51	2014.48237
change detection	-0.9921	-0.539	1	388	1618	19	2012.679612
changes	-0.1859	0.0088	1	1628	109472	1151	2012.206219
channel	0.5855	-0.5193	2	1029	9942	108	2009.903036
characteristics	0.0259	-0.1395	1	1227	11060	119	2010.936545
characterization	-0.3481	-0.4985	1	576	2260	25	2012.72969
chile	-0.0771	-0.6416	1	350	1172	13	2012.697531
circulation	0.5098	0.9098	3	1180	19918	193	2010.44219
circulation model	0.5083	0.9842	3	567	3308	31	2009.61811
circulation patterns	0.4768	0.8881	3	355	1374	13	2010.597956
citation	0.2716	-0.2425	2	569	2698	36	2010.689507
classification	-0.6703	-0.1686	1	658	3368	35	2011.561043
climate	-0.1928	0.6294	5	1579	66890	673	2012.847305
climate change	-0.2704	0.3899	5	1407	22756	235	2013.106897
climate data	-0.739	0.4581	5	386	1402	14	2012.201878
climate forcings	0.1013	0.6662	5	688	4170	40	2012.930131
climate model	-0.2276	1.0883	4	1260	25224	235	2013.16224
climate model output	-0.3816	1.1968	4	371	1516	13	2014.352941
climate model simulations	-0.1601	1.2289	5	370	1478	13	2013.895455
climate scenarios	0.0315	0.716	5	593	2972	27	2013.937824
climate system	0.0545	0.9201	5	508	2444	25	2012.717277
climate variability	-0.1321	1.2323	4	417	1946	20	2012.20898
climate warming	0.132	0.4996	4	961	7252	72	2013.628339
climatic conditions	-0.2197	0.54	5	790	4748	48	2011.992424
climatology	-0.4449	0.9269	4	597	2960	30	2010.440048
closure	0.5317	-0.5968	2	393	1304	15	2009.644444
cloud	-0.9326	-0.2053	1	1083	12816	127	2010.976891
cloud cover	-0.5967	0.8188	4	462	2134	19	2010.770548
cluster	0.2329	-0.6572	2	480	1756	19	2011.949896
cmip5	-0.2156	1.3309	5	380	1880	16	2015.883929
co-registration	-0.8831	-0.7328	1	311	1202	13	2012.652174
co2	0.0406	1.3111	5	315	1416	16	2013.165022
coast	0.0528	0.372	3	1185	12414	129	2010.134684
coastal	0.1912	0.624	3	514	2272	24	2010.739865
coastal areas	-0.3634	-0.0232	1	433	1440	15	2012.54386
coastal regions	-0.2597	0.3075	3	533	2126	21	2011.633188
coastal waters	0.9071	0.6561	3	353	1550	16	2011.971338
coefficients	-0.55	-0.0644	1	403	1364	15	2010.617647
coherent	-0.3777	-0.6919	1	482	1810	19	2010.047859
cold	0.5568	-0.0584	2	543	2128	21	2011.824903
collapse	0.5325	-0.2858	2	579	2902	32	2012.51938
collection	-0.3279	-0.3289	1	609	2606	27	2011.129412
columbia	0.2231	-0.6768	3	664	3886	45	2010.481081
columbia glacier	0.6532	-0.6752	3	507	2498	29	2010.689655
column	0.7571	0.2937	3	698	3666	36	2010.224159
communication	-0.8366	0.2493	5	253	826	15	2012.524476
community	-0.3224	0.6177	5	789	5006	47	2013.620087
community earth system model	-0.4012	1.2983	5	289	1382	12	2016.6
compaction	-0.6842	0.35	4	538	2730	29	2013.106796
comparison	-0.5135	-0.0491	1	1412	19684	215	2010.70057
compilation	-0.4925	-0.2934	1	316	1030	11	2012.019048
complex	0.1213	0.4279	5	795	4670	50	2011.908387
computer	0.2343	0.4493	3	525	2166	20	2010.773109
concentrations	0.2863	0.7474	3	987	7928	79	2011.643222
concept	-0.5161	-0.6127	1	419	1396	14	2011.306773
condition	0.2762	-0.1791	2	708	3496	34	2010.79798
conductivity	0.73	-0.3838	2	336	1264	13	2011.544304
conduit	1.0308	-0.5529	2	601	3914	42	2012.589041
configuration	0.3879	0.0665	2	755	3976	42	2012.603053
consequences	0.3331	0.351	3	495	1762	18	2012.275862
conservation	0.1509	-0.6799	2	404	1856	20	2011.717256
consistency	-0.8466	-0.1601	1	503	2010	21	2011.881356
constraints	0.0405	-0.3261	2	792	4222	44	2011.060453
construction	-0.3294	-0.0959	1	300	906	11	2011.684729
contact	1.0335	0.044	3	546	2696	28	2011.307692
content	0.3085	0.3535	4	968	7444	74	2011.761593
continent	-0.5836	0.0265	1	279	906	11	2011.202884
continental	0.0088	0.3356	3	354	1088	12	2010.243993
continental shelf	0.7813	0.3883	3	360	1506	16	2010.424501
contrast	0.2605	0.0589	3	1225	10874	111	2011.509677
control	0.4316	-0.1525	3	1324	17864	179	2012.474255
control points	-0.9009	-0.8171	1	351	1490	15	2013.142857
convection	0.7601	0.7075	3	353	1382	13	2009.024462
cooling	0.1368	0.6589	4	638	2928	30	2010.829787
core	-0.2225	0.6	4	1001	9978	105	2010.446523
correction	-0.8944	-0.2313	1	850	5616	61	2011.927948
correlation	-0.3268	0.0324	4	1274	13574	139	2011.333794
correspondence	0.2886	-0.1181	4	451	1706	18	2010.493023
costs	-0.0069	-0.0048	5	372	1258	14	2013.503597
coupled	-0.3	1.0985	5	371	1552	15	2014.46932
coupled models	-0.1947	1.251	5	327	1406	13	2015.212806
coupling	0.6114	0.4479	2	714	4610	45	2011.935532
cover	-0.4364	0.2127	1	1217	13368	137	2011.664763
coverage	-0.6872	-0.4583	1	965	7256	72	2012.329283
cracks	0.7501	-0.8529	2	320	1308	16	2011
crevasses	0.6897	-0.6645	2	952	8846	99	2012.55814
crevassing	0.622	-0.6585	2	445	1820	21	2012.964286
criterion	0.9325	-0.4266	3	403	1886	20	2010.8125
cross-correlation	-0.234	-1.0124	1	364	1482	16	2011.038462
cryosat-2	-1.0765	-0.4275	1	482	2452	23	2016.797101
cryosphere	-0.4475	-0.2022	1	865	5044	58	2014.539877
current	0.5857	0.441	3	920	6964	70	2008.757215
current climate	-0.3406	0.8126	5	322	1140	12	2013.02963
cycle	0.403	0.2464	3	1163	10948	110	2011.47296
damage	0.6152	-0.1381	2	301	1048	12	2013.018116
data	-0.3624	-0.15	1	1629	94394	1022	2011.015066
data analysis	-0.7749	-0.4068	1	464	1752	18	2011.003436
data processing	-0.9075	-0.6762	1	310	1174	12	2011.672727
data products	-1.0267	-0.1852	1	315	1086	12	2013.741935
data quality	-0.7885	-0.6049	1	301	1022	12	2013.258427
data set	-0.6281	-0.4914	1	757	4020	41	2010.433246
data sets	-0.6768	-0.3304	1	856	5490	56	2011.63144
data/model	-0.3858	0.2336	4	605	2668	28	2011.4
database	-0.5102	-0.1537	1	543	2300	24	2012.403509
dataset	-0.591	-0.3278	1	867	5114	56	2012.68054
date	-0.4645	-0.061	1	970	6564	74	2012.087051
debris	-0.1111	-0.3876	1	608	2820	30	2009.221983
debris cover	-0.3342	-0.4176	1	325	1118	12	2012.407407
decadal	-0.2099	-0.5243	1	477	1982	21	2012.008761
decadal scale	0.4194	0.1047	3	331	1042	11	2010.775758
decay	0.5595	0.1482	2	412	1498	16	2010.074434
decline	-0.1422	0.5823	4	664	3344	34	2013.254217
deep	0.7556	-0.3562	2	356	1100	11	2008.172697
deep water	0.8886	0.2351	3	439	1692	18	2008.094223
deficit	-0.3454	1.0097	4	317	1076	11	2010.613793
deformation	0.525	-0.6506	2	776	5222	55	2010.55336
deglaciation	0.2442	0.0349	5	521	2472	29	2010.986813
degree-days	-0.4278	0.7068	4	686	4386	43	2011.387755
delay	0.145	-0.2873	2	373	1248	12	2011.240223
delineation	-0.4541	-0.5194	1	403	1452	15	2012.196721
delivery	0.9852	0.059	2	638	3472	33	2013.849246
delta	-0.2176	0.0793	1	427	1556	17	2010.255844
densification	-0.7519	0.1795	4	508	2846	28	2012.52381
density	-0.4523	0.1969	4	1204	13732	140	2009.879211
dependence	-0.0458	-0.2138	1	837	4342	47	2010.591411
deposition	-0.0698	0.5628	4	424	1564	14	2012.094256
deposits	0.2771	-0.0928	3	367	1116	11	2011.200561
depression	0.5407	-0.5646	2	490	2090	22	2010.355769
depth	0.3714	-0.1124	3	1390	21240	227	2010.672402
description	0.1065	-0.1174	2	522	2096	22	2009.996622
design	-0.38	-0.1124	1	513	2056	24	2013.015625
detachment	0.7767	-0.3852	2	302	1016	11	2012.828947
detail	-0.3896	-0.1939	1	803	4258	41	2011.078886
detection	-0.5816	-0.3066	1	1051	9400	110	2012.417625
detector	-0.6938	-0.6078	1	386	1466	17	2011.984848
determination	-0.7673	-0.5957	1	661	3834	41	2010.57381
development	0.0866	-0.4217	2	1105	9354	93	2011.773084
devon	-0.7709	-0.0643	1	554	2760	29	2010.55
dh/dt	-1.0842	-0.2072	1	298	1166	12	2012.214286
difference	-0.7421	-0.0451	1	1128	10326	111	2011.163032
digital	-0.6356	-0.8314	1	582	3090	32	2011.621359
digital elevation model	-0.604	-0.7112	1	1216	19788	214	2012.770142
direct measurements	0.7418	0.2617	3	481	1988	19	2010.136752
discharge	0.7585	0.276	3	1410	27930	286	2012.354474
discrepancies	-0.2853	0.3028	4	640	2976	31	2011.321353
disintegration	0.2697	-0.0316	3	434	1678	19	2011.467105
disko	0.5725	0.3095	3	343	1262	14	2011.108696
displacement	-0.0109	-0.8112	1	851	5524	62	2010.607877
distance	0.1261	-0.5274	2	898	5522	62	2011.010448
distribution	-0.0761	-0.0384	1	1441	20980	223	2010.907306
diurnal variation	0.1153	-0.0577	2	333	1158	13	2010.953125
divergence	-0.2527	-0.5627	2	410	1516	15	2010.679372
dominance	-0.3634	0.7086	4	348	1230	11	2012.29375
doubling	0.4593	0.4755	3	396	1310	13	2011.518868
downscaling	-0.5858	0.9956	4	364	1500	13	2014.086022
drag	0.7346	-0.2391	2	581	2788	28	2010.02139
drainage	0.6113	-0.5284	2	1370	28642	293	2012.254459
drainage basin	-0.4517	-0.006	1	822	5312	52	2010.668367
drainage events	0.7977	-0.6548	2	499	2820	27	2014.020833
drainage network	0.7337	-0.5998	2	326	1106	11	2013.770833
drainage system	0.8384	-0.5612	2	977	11436	113	2013.272727
drift	0.0956	0.3116	3	577	2854	35	2009.705986
drivers	0.3502	0.659	3	661	3524	32	2015.864011
dry snow	-0.6553	0.5725	4	489	2280	24	2011.275
duration	-0.3436	0.4531	4	860	6090	64	2012.189258
dynamic changes	0.688	0.2895	3	464	2186	21	2013.259259
dynamic response	0.8175	0.1032	2	626	3502	34	2012.590909
dynamic thinning	0.5398	-0.0435	3	490	2534	25	2012.790698
dynamics	0.4918	-0.2254	2	1569	46706	478	2012.382241
earth	-0.5029	0.3034	5	1140	12992	133	2012.416212
earth model	-0.2842	1.0963	5	398	2088	19	2013.043702
earth system	-0.2567	1.0476	5	663	5034	47	2015.459227
earth system models	-0.1528	1.2274	5	548	3992	37	2016.009881
earthquakes	0.8026	-0.7519	2	342	1746	25	2011.096774
east	0.057	0.1657	3	1123	10424	112	2011.088561
east antarctica	-0.4351	-0.4274	1	583	2990	34	2012.024096
east greenland	0.7432	0.3296	3	771	4968	51	2008.67354
eastern	-0.595	-0.3884	1	344	1068	13	2011.347648
ecmwf	-0.6169	1.0994	4	348	1412	12	2010.330601
ecosystem	0.5972	0.168	3	515	2198	22	2013.530062
eemian	-0.1953	1.1459	5	318	1390	14	2011.925
effective pressure	0.8971	-0.6193	2	404	1768	18	2014.892857
effects	0.155	0.197	5	1544	34444	355	2011.624055
efficiency	0.4317	-0.4934	2	559	2670	27	2012.80663
effort	0.1158	-0.2242	2	533	2150	23	2012.512579
ela	-0.5257	0.0441	1	560	2994	28	2011.65
elements	0.4321	-0.4678	2	658	3094	39	2011.89258
elevation	-0.6899	-0.3428	1	1550	51692	537	2012.227186
elevation changes	-0.9999	-0.3443	1	1183	18576	184	2012.632107
elevation feedback	-0.222	1.0206	5	311	1340	11	2014.916667
elevation model	-0.6844	-0.6653	1	948	8950	95	2012.230435
elevation range	-0.6865	-0.2486	1	380	1268	13	2013.193548
ellesmere island	-0.3686	-0.2114	1	348	1278	15	2009.714286
elmer/ice	0.9927	-0.2458	2	362	1456	14	2016.517241
emergence	0.3907	0.3001	2	317	960	11	2012.277778
emission scenarios	-0.3563	1.1324	5	397	2004	17	2013.561404
emissions	-0.4882	0.6075	5	795	5868	57	2013.550741
energy	-0.0234	0.6187	4	1223	14296	139	2011.753532
energy balance	-0.1542	0.8479	4	918	8130	72	2012.273256
energy balance model	0.0475	0.8275	4	533	2606	23	2012.070588
energy fluxes	-0.2704	1.2679	4	333	1318	12	2012.005128
englacial	0.7752	-0.5066	2	361	1462	14	2015.391304
englacial water	0.5124	-0.7471	2	357	1252	13	2015.142857
enhanced	-0.0685	-0.2098	1	477	1726	17	2012.845902
ensemble	-0.2535	1.0276	5	493	2754	28	2013.566298
entrainment	1.1891	0.2585	3	286	1234	14	2007.739437
environment	0.0696	-0.3444	1	1103	8786	94	2012.515563
environmental conditions	-0.1391	-0.5116	1	323	942	11	2013.912338
envisat	-1.0072	-0.442	1	438	2020	21	2012.962963
equilibrium	-0.1158	0.4241	4	1055	10130	100	2010.171186
equilibrium line	-0.3988	0.3115	4	941	8106	74	2011.57732
equilibrium line altitude	-0.4018	0.3517	4	847	6306	57	2012.833333
era-40	-0.7347	0.9698	4	348	1410	12	2009.925532
era-interim	-0.4649	1.2272	4	475	2432	22	2015.815725
erosion	0.5032	-0.1011	3	689	3498	38	2011.871716
error	-0.7707	-0.394	1	1220	16740	185	2011.486384
error estimates	-0.786	-0.2212	1	381	1460	16	2009.870968
ers	-1.1028	-0.4722	1	267	978	11	2006.561404
eruption	-0.7033	0.3649	4	312	1144	13	2009.934211
esa	-1.1744	-0.4768	1	351	1476	13	2015.411765
estimate	-0.5049	0.0523	1	1053	8870	98	2010.903093
estimation	-0.647	-0.5088	1	1012	7994	89	2012.012407
european	-0.8417	0.014	1	510	2162	21	2011.362949
european alps	-0.7314	-0.4337	1	340	1174	12	2012.633333
eustatic sea level	-0.2421	0.357	5	547	2424	21	2008.6
evaluation	-0.7398	0.2547	4	842	5660	56	2013.100503
events	0.5761	-0.3413	2	1388	24868	272	2012.030986
evolution	0.299	0.0985	2	1423	24898	245	2012.05694
excess	0.6618	-0.0973	3	455	1744	20	2008.657895
exchange	0.905	0.6239	3	589	3466	36	2010.706601
expansion	0.4886	0.2877	2	845	5620	59	2012.969492
expedition	-0.6302	-0.0338	4	379	1214	14	2010.922432
experimental	-0.8874	-0.5638	1	352	1474	15	2013.019481
experiments	-0.0925	0.3009	5	1359	18358	182	2011.075205
explanation	0.2415	-0.0757	3	467	1722	21	2009.867769
export	1.1038	0.5207	3	409	1896	21	2011.295396
exposure	0.0524	0.4082	3	402	1434	18	2012.977505
extension	0.3455	-0.231	2	554	2244	23	2010.251641
extent	-0.2461	0.2283	4	1397	21950	221	2011.835219
extraction	-0.4652	-0.6439	1	416	1422	14	2013.323651
extrapolation	-0.7475	0.1392	1	563	2830	31	2011.037736
face	1.0544	-0.0652	3	566	3072	34	2012.258278
facies	-0.8136	0.113	4	425	1500	14	2007.653061
failure	0.4432	-0.5961	2	512	2054	22	2011.859477
fall	0.3949	0.0968	3	683	3498	36	2011.228402
fast	0.6449	-0.5804	2	483	1972	20	2012.105263
fate	0.6864	0.6707	3	364	1222	13	2012.348684
feasibility	-0.6879	-0.4806	1	379	1288	15	2012.440559
feature tracking	-0.3261	-0.947	1	405	1852	19	2013.038462
features	-0.1128	-0.4811	1	1178	10452	113	2010.384646
feedback	0.191	0.8602	5	1009	9854	94	2013.003957
field	-0.0662	-0.1749	1	1523	29020	300	2010.533445
field data	0.0184	-0.0499	4	587	2450	24	2011.688136
field measurements	-0.3521	-0.6388	1	566	2538	26	2011.524345
field observations	0.2312	-0.3265	2	664	2932	29	2011.242424
filter	-0.5655	-0.7109	1	488	1892	20	2011.920139
filtering	-0.8448	-0.7	1	307	1058	12	2012.893617
finite element	0.8237	-0.4978	2	326	1170	13	2011.713675
firn	-0.2535	0.3088	4	1086	12872	128	2012.838298
firn aquifer	0.7738	-0.0335	2	311	1538	16	2016.6875
