id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
annual cycle	-0.0123	0.2906	3	604	3326	32	2009.189944
annual precipitation	-0.5505	0.7311	3	403	1568	15	2011.851852
annual temperature	-0.1289	0.6461	3	481	2012	16	2010.649254
annual variability	-0.5344	0.2465	5	398	1482	14	2012.096045
annular mode	-0.2846	0.1496	5	1262	60466	586	2012.262136
anomaly	-0.306	-0.2111	1	1276	61006	570	2010.997204
antarctic	0.4086	0.4288	4	1281	76278	784	2010.797819
antarctic circulation	0.1227	0.5972	3	362	1288	12	2010.045455
antarctic circumpolar current	0.6881	-0.1319	4	564	4162	39	2008.485816
antarctic circumpolar wave	0.2326	0.1225	4	675	6092	63	2004.565789
antarctic climate	0.5518	0.6863	3	701	6132	61	2012.244444
antarctic climate change	0.7787	0.9009	3	285	1080	13	2011.176471
antarctic continent	0.3721	0.7809	3	591	3392	30	2010.136364
antarctic dipole	0.0992	-0.508	4	314	1348	11	2006.307692
antarctic ice	0.514	0.8987	3	896	11448	111	2012.455772
antarctic ice core	-0.1252	1.0695	3	407	1796	16	2012.8
antarctic ice sheet	0.4265	0.8761	3	634	4488	44	2012.616541
antarctic ocean	0.6325	0.5418	4	374	1376	14	2010.36
antarctic oscillation	-0.7397	-0.3042	1	1066	16328	167	2010.889381
antarctic oscillation index	-0.7472	0.2895	3	346	1320	14	2007.823529
antarctic ozone	0.7974	-0.5322	2	728	6780	64	2010.850575
antarctic ozone depletion	1.0197	-0.6428	2	388	2070	21	2012
antarctic ozone hole	0.7144	-0.4103	2	591	4234	39	2009.714286
antarctic peninsula	0.1635	0.9538	3	1011	17076	160	2011.82716
antarctic peninsula region	0.142	1.0263	4	384	1618	15	2011.944444
antarctic precipitation	0.1391	0.6644	3	304	1204	13	2010.173913
antarctic region	0.1357	0.8381	3	332	1210	11	2012.628099
antarctic sea	0.8177	0.5773	4	1045	19444	186	2013.249337
antarctic sea ice	0.8174	0.5889	4	1034	18932	180	2013.381098
antarctic sea ice extent	0.7222	0.6967	4	723	6236	57	2014.527778
antarctic sea ice trends	1.11	0.6277	4	360	1626	15	2015.941176
antarctic sea ice variability	0.7627	0.7816	4	291	1366	14	2011.333333
antarctic temperatures	0.428	0.9887	3	484	2852	28	2011.521739
antarctica	0.274	0.7173	3	1208	38372	381	2011.220175
antarctica ice	0.0222	1.1154	3	348	1456	15	2011.795666
antarctica peninsula	0.144	1.0013	3	478	2790	24	2013.348837
anthropogenic	0.6812	-0.0822	2	335	1220	13	2012.98995
anthropogenic forcings	1.0044	-0.2738	2	337	1314	14	2013.054545
anticyclone	-0.865	-0.3588	1	715	5988	57	2010.766562
anticyclonic circulation	-0.8299	-0.6376	1	392	1522	14	2009.144444
ao	-0.4548	-0.9273	1	594	3840	39	2011.098916
aogcm	0.7377	-0.631	2	358	1520	13	2010.912621
ap	0.0784	1.0744	3	323	1296	12	2012.867647
application	-0.1836	0.0192	3	755	5150	48	2012.361823
approach	-0.2834	-0.0469	1	915	7656	79	2013.011682
archives	-0.2478	0.3496	3	447	1746	15	2012.62249
arctic	0.3342	-0.5391	2	1041	15202	151	2012.189504
arctic antarctic	0.9193	0.2608	4	542	2834	28	2012.938182
arctic oscillation	-0.4025	-0.8616	1	693	5564	55	2011.24912
arctic ozone	0.5965	-1.0073	2	274	1204	13	2014.774194
arctic sea ice	0.7068	0.3437	4	604	3642	31	2014.367364
arctic seas	0.7054	0.3469	4	604	3642	31	2014.010669
arctic stratospheric ozone	0.622	-1.0674	2	261	1128	12	2015.764706
area	-0.1417	0.4551	4	1223	26778	258	2011.37466
argentina	-0.8717	0.4385	5	550	3206	31	2013.052632
asia	-0.733	-0.7604	1	732	6622	62	2013.012594
asian	-0.6377	-0.9884	1	452	2272	21	2012.876
asian monsoon	-0.5022	-0.8755	1	428	1868	16	2011.204819
asian summer monsoon	-0.7745	-0.8852	1	600	4314	37	2011.95122
asl	0.4641	1.025	3	454	2618	23	2011.607477
assessment	0.5937	0.1332	2	952	9966	97	2013.024899
assimilation	0.5814	0.1968	3	519	2604	26	2012.629787
association	-0.7317	-0.0757	5	977	10092	94	2011.081886
asymmetry	0.6672	-0.4706	2	461	2126	23	2011.45509
atlantic	-0.2081	-0.4037	1	1182	26836	234	2010.236737
atlantic ocean	-0.468	-0.5405	1	688	4880	43	2009.615463
atlantic oscillation	-0.0409	-0.7624	2	588	3654	32	2010.516074
atlantic sector	-0.0016	0.4708	4	495	2326	20	2011
atlantic southern ocean	0.169	0.4862	4	312	1212	11	2011.613208
atlantic sst	-0.2785	-0.9466	1	356	1450	13	2010.514563
atmosphere	0.2625	-0.2915	2	1248	33406	313	2011.581199
atmosphere interactions	0.2852	-0.4015	4	311	1290	13	2011.572917
atmosphere-ocean interaction	0.2203	-0.5419	4	653	4362	39	2013.489655
atmospheric anomalies	-0.5258	0.2648	4	387	1620	15	2011.785714
atmospheric circulation	-0.2572	0.0238	1	1227	32938	305	2012.002058
atmospheric circulation anomalies	-0.8127	-0.7156	1	420	1894	17	2012.641509
atmospheric circulation changes	0.7195	0.6554	3	428	2088	20	2013.019608
atmospheric circulation patterns	-0.7466	0.4342	5	488	2544	25	2012.309392
atmospheric circulation variability	0.3358	0.4754	3	402	1766	16	2010.190476
atmospheric conditions	-0.6561	0.624	5	486	2582	24	2011.328431
atmospheric dynamics	0.3959	-0.3251	2	467	1880	18	2011.504348
atmospheric gcm	0.1399	-0.8815	2	710	5394	47	2010.549091
atmospheric general circulation	0.1575	-0.8411	2	735	5718	50	2010.583333
atmospheric model	0.4963	-0.5281	2	753	5496	49	2012.346154
atmospheric oscillations	-0.9008	-0.2005	3	326	1320	14	2012.870968
atmospheric pressure	-0.0862	0.705	4	530	2528	24	2008.613793
atmospheric response	0.4896	-0.543	4	506	2332	22	2011.692308
atmospheric teleconnections	-0.5524	0.076	1	533	2860	25	2012.504587
atmospheric temperature	0.7744	0.0998	2	367	1332	15	2010.509554
atmospheric variability	-0.0108	-0.1709	1	685	4978	48	2010.788382
attention	-0.2145	0.2745	5	551	2504	26	2012.917808
attribution	0.5769	-0.0244	2	464	2056	22	2014.063636
austral	-0.1121	-0.1073	1	617	3620	33	2009.558824
austral spring	-0.1806	-0.021	5	832	8096	77	2012.488722
austral summer	0.1826	-0.2075	2	1062	15780	154	2012.0726
austral winter	-0.551	-0.0617	5	908	10080	88	2010.937853
australia	-0.9831	0.0175	5	1117	23632	223	2010.617438
australian	-1.042	0.0264	5	952	14752	148	2010.832787
australian climate	-0.7026	-0.2153	5	410	1932	18	2014.48
australian rainfall	-1.107	0.2027	5	351	1828	19	2011.238095
automatic weather stations	0.0652	1.0413	3	390	1960	19	2012.382813
autumn	-0.0774	0.2719	5	1088	15922	150	2011.726708
availability	-0.4734	0.6571	5	398	1564	17	2012.908905
balance	0.5274	0.3724	3	826	6322	55	2011.539286
bands	-0.2584	0.0914	3	395	1422	13	2010.501538
baroclinic	0.1034	-0.7368	2	420	2176	23	2009.016779
barotropic	0.3442	-0.7646	4	448	2682	29	2008.382671
barrier	-0.4403	0.4257	5	348	1232	12	2010.248366
basin	-0.5959	-0.1657	1	1028	12968	109	2010.09645
bay	-0.3921	0.2188	1	462	1936	16	2010.11814
behavior	0.2883	0.0138	2	746	5220	50	2011.103784
behaviour	-0.3974	0.3615	5	615	3474	34	2010.943662
bellingshausen	0.4021	0.9512	4	779	7402	68	2010.935252
bellingshausen sea	0.2223	0.9841	4	655	5008	47	2010.579545
belt	-0.4709	-0.1279	5	620	3564	36	2010.458182
bias	0.696	-0.4067	2	705	5120	46	2013.065051
biases	0.5812	-0.336	2	781	6428	58	2013.826211
blocking	-1.1185	-0.0971	5	506	3216	31	2013.430147
boreal	-0.3099	-1.0186	1	719	6174	58	2012.614137
boreal spring	-0.3751	-0.8785	1	486	2450	21	2011.690476
boreal summer	-0.546	-0.8995	1	488	2492	25	2012.541176
boreal winter	-0.0284	-1.0863	1	527	3244	31	2012.990698
boundary	0.1675	-0.3768	4	481	2082	21	2008.420868
boundary conditions	0.7879	-0.0291	2	381	1438	14	2010.430736
brazil	-0.6457	-0.1223	1	538	2890	23	2006.401914
breakdown	0.9512	-0.8249	2	285	1256	13	2010.515152
brewer-dobson circulation	1.1157	-0.7397	2	234	1084	12	2013.219512
bridge	-0.3733	-1.0859	1	343	1690	15	2012.680412
budget	0.8338	-0.0413	4	744	5640	50	2011.153068
calibration	-0.5367	0.298	3	402	1452	14	2011.99511
carbon	0.4182	-0.0806	2	650	4394	35	2013.107259
carbon dioxide	0.3919	-0.1398	2	543	3194	23	2013.148903
case	-0.337	-0.2288	5	934	8362	85	2010.847835
case study	-0.7769	0.0526	5	437	1698	17	2012.678179
cause	0.3166	-0.2486	2	888	7854	86	2011.675244
cell	0.3811	-0.573	2	785	6614	63	2011.359784
central pacific	-0.1049	-0.5865	1	513	2336	20	2010.894737
century	0.294	0.3671	2	1169	26204	251	2012.205869
cfsr	0.4547	-0.001	3	400	1682	14	2015.490566
cfsv2	-0.2944	-0.9543	1	317	1386	12	2016.510204
challenges	-0.1126	0.507	5	360	1204	12	2014.48237
changes	0.3597	0.1646	2	1281	83930	841	2012.206219
channel	0.2376	-0.3727	2	298	998	11	2009.903036
characteristics	-0.3953	-0.0197	1	1048	12856	130	2010.936545
chemistry	1.0622	-0.4852	2	529	3588	37	2012.465976
chemistry climate	1.1162	-0.7089	2	513	3956	39	2013.760331
chemistry-climate model	1.1237	-0.7097	2	502	3848	38	2013.826923
chile	-0.7816	0.7745	5	544	3798	40	2012.697531
china	-0.8525	-0.8027	1	733	8434	83	2013.948798
china sea	-0.9461	-0.8365	1	345	1888	18	2013.311594
chronology	-0.7934	0.7497	5	398	2222	24	2010.47
circulation	-0.0101	-0.35	2	1281	72260	694	2010.44219
circulation anomalies	-0.6519	-0.5972	1	762	6398	60	2012.122324
circulation changes	0.7502	0.2357	2	865	8662	83	2012.23125
circulation model	0.3843	-0.8103	2	937	12426	118	2009.61811
circulation patterns	-0.8924	0.2561	5	868	8640	83	2010.597956
circulation variability	0.1966	-0.0602	3	653	4172	39	2010.532995
circumpolar	0.394	0.0613	4	854	9828	96	2008.65295
circumpolar current	0.6893	-0.1269	4	564	4162	39	2008.384884
circumpolar trough	-0.2623	0.7501	3	339	1308	13	2007.9375
citation	1.0148	-0.2545	2	621	4028	49	2010.689507
classification	-0.7148	0.578	3	401	1716	17	2011.561043
climate	0.0705	0.0734	2	1283	98762	975	2012.847305
climate anomalies	-0.2739	0.4422	3	566	2932	26	2011.422414
climate change	0.4092	0.2583	2	1214	30960	306	2013.106897
climate data	-0.3441	0.6047	3	468	2000	19	2012.201878
climate drivers	-1.0161	0.4167	5	489	2870	28	2014.7375
climate extremes	-0.6918	0.3788	5	429	1990	19	2014.132743
climate forcings	0.0673	0.7904	5	451	1970	19	2012.930131
climate forecast system reanalysis	0.3639	0.0623	3	386	1758	15	2015.173913
climate impacts	0.7564	-0.5299	2	416	1892	22	2013.568493
climate indicators	-1.5272	0.2324	5	195	1618	16	2012.73913
climate indices	-0.7553	0.2177	5	570	3434	31	2013.721925
climate model	0.8346	-0.2256	2	1199	31690	313	2013.16224
climate model simulations	0.8025	-0.22	2	593	3564	35	2013.895455
climate modes	-0.79	0.4535	5	770	6242	56	2013.133929
climate patterns	-0.4861	0.5834	3	545	2960	23	2012.049383
climate prediction	-0.6656	-0.7162	1	565	3220	29	2014.380952
climate projections	0.8405	0.0716	2	367	1508	14	2014.908629
climate reconstructions	-0.4759	0.8803	3	296	1164	11	2013.666667
climate records	-0.3147	0.9495	3	338	1246	13	2011.428571
climate research	-0.2886	0.1791	5	401	1340	13	2012.00885
climate response	0.8688	-0.6555	2	457	2348	21	2012.136364
climate signals	-0.5067	0.8081	3	355	1274	11	2011.895349
climate simulations	0.8163	-0.3336	2	496	2506	26	2012.537778
climate studies	0.2696	0.2796	3	423	1474	15	2011.889908
climate system	0.367	-0.0974	2	809	6244	55	2012.717277
climate system model	0.527	-0.6544	2	384	1630	14	2011.883871
climate trends	0.725	0.4199	2	488	2314	26	2011.671053
climate variability	-0.1704	0.3525	5	1207	27212	258	2012.20898
climate variables	0.0549	-0.0297	4	495	2056	17	2013.439024
climate variations	-0.488	0.113	5	616	3214	29	2011.1875
climate warming	0.3187	0.3872	4	482	2204	22	2013.628339
climatic conditions	-0.3036	0.3596	5	516	2646	19	2011.992424
climatic factors	-0.7302	-0.4279	1	305	1072	11	2013.463415
climatic shifts	-0.6738	-0.3366	1	382	1454	13	2010.337349
climatology	0.0936	-0.1735	2	994	10886	104	2010.440048
cloud	0.5779	-0.0924	4	737	4582	45	2010.976891
cloud cover	0.5917	-0.1344	4	403	1672	15	2010.770548
cluster	-0.771	0.2807	3	397	1486	15	2011.949896
clustering	-0.9844	0.1215	5	334	1238	13	2012.80292
cmip3	0.9281	-0.57	2	483	2748	27	2012.53211
cmip3 models	1.0547	-0.7242	2	307	1262	13	2012.714286
cmip5	1.1563	-0.1942	2	794	9610	92	2015.883929
cmip5 models	1.2012	-0.1674	2	628	5502	53	2015.970588
cmip5 simulations	1.2018	-0.4448	2	272	1130	11	2015.267857
co2	0.5766	-0.1792	2	651	4000	39	2013.165022
co2 concentrations	0.571	-0.2047	2	452	1884	17	2012.696319
coast	-0.4094	0.317	3	1071	13598	130	2010.134684
coastal	0.2686	0.4612	3	575	2738	24	2010.739865
coastal regions	-0.3708	0.3236	5	420	1560	15	2011.633188
coastline	-0.1962	0.2326	3	429	1776	19	2010.273529
coefficients	-0.4617	-0.4182	1	503	2274	22	2010.617647
coherent	-0.4846	0.4884	3	628	3360	32	2010.047859
cold	-0.3553	-0.192	1	674	4006	35	2011.824903
cold air	-0.519	-0.1521	1	428	1708	16	2012.833333
collapse	0.3485	0.5953	4	335	1170	12	2012.51938
column	0.7185	0.0193	4	583	3112	28	2010.224159
column ozone	0.7049	-0.7685	2	332	1434	13	2008.209302
community	0.6216	-0.4077	2	840	7332	69	2013.620087
community earth system model	1.0148	-0.287	2	277	1070	11	2016.6
comparison	0.2459	0.2449	3	1051	12624	127	2010.70057
complex	-0.3103	0.2893	4	451	1604	14	2011.908387
composite analysis	-0.8129	-0.6495	1	408	1834	17	2012.784173
composites	-0.5011	0.2179	5	716	4710	42	2010.381974
composition	0.0062	0.9254	3	382	1366	12	2012.45256
concentrations	0.6995	0.2809	4	1173	24990	231	2011.643222
condition	-0.2881	-0.2178	1	535	2402	24	2010.79798
configuration	-0.0353	-0.4733	1	489	2096	19	2012.603053
consequences	-0.3332	0.6386	5	410	1540	16	2012.275862
consistency	0.0678	-0.1841	3	470	2150	22	2011.881356
constraints	0.5663	0.0349	2	398	1400	14	2011.060453
content	0.1547	-0.2047	4	645	4034	28	2011.761593
continent	-0.4289	0.2472	5	1062	14452	132	2011.202884
contraction	0.414	0.3048	2	360	1224	12	2011.387387
contrast	0.2258	0.2298	3	1089	15328	148	2011.509677
control	0.3635	0.2567	2	893	7292	74	2012.474255
convection	-0.3379	-0.6534	1	820	6666	60	2009.024462
convergence	-0.3529	-0.4619	1	905	8562	79	2010.408056
cool	-0.9739	0.4403	5	356	1418	13	2011.151899
cool season	-1.0108	0.4295	5	307	1214	11	2012.34375
cooling	0.8463	-0.1758	2	987	13420	133	2010.829787
core	-0.1636	0.9489	3	939	11160	106	2010.446523
correction	0.3587	-0.3277	2	351	1148	12	2011.927948
correlation	-0.6447	-0.0363	1	1215	31692	317	2011.333794
correlation analysis	-0.8734	-0.4017	1	552	3130	31	2011.104167
correlation coefficient	-0.6392	-0.8313	1	423	2098	23	2012.125
coupled	1.002	-0.4058	2	856	10278	98	2014.46932
coupled models	1.0613	-0.3382	2	851	9994	95	2015.212806
coupling	0.474	-0.544	2	734	5672	57	2011.935532
covariance	-0.3461	0.0936	1	476	2084	19	2012.039146
cover	0.3712	0.6232	4	986	11288	103	2011.664763
coverage	0.1603	0.8736	3	565	2964	28	2012.329283
cross-validation	-0.6685	-0.816	1	383	2142	22	2012.842105
current	0.608	0.0353	4	803	7766	73	2008.757215
current climate	0.6561	0.0943	2	358	1300	11	2013.02963
cycle	0.1656	0.0707	4	1113	15580	149	2011.47296
cyclogenesis	-0.6976	0.1582	1	374	1532	16	2010.246377
cyclone activity	-0.5962	-0.3429	1	657	4192	37	2010.404959
cyclone frequency	-0.5666	-0.5055	1	428	1766	16	2011.372093
cyclones	-0.6149	-0.4384	1	1013	14316	139	2011.69697
cyclonic circulation	-0.661	-0.6691	1	433	1712	15	2008.033333
data	0.0307	0.4006	3	1275	57764	580	2011.015066
data analysis	-6e-04	0.6941	3	381	1380	12	2011.003436
data assimilation	0.6357	0.1973	3	431	1876	18	2013.092251
data set	0.3063	0.4875	3	603	3338	35	2010.433246
data sets	0.1857	0.2293	3	714	4556	44	2011.63144
data variability	-0.2502	0.2437	3	418	1620	14	2009.166667
data/model	0.4006	-0.0828	2	449	1678	17	2011.4
database	-0.0329	0.6521	3	483	2104	21	2012.403509
dataset	-0.2134	0.1042	3	884	7434	69	2012.68054
date	-0.1242	-0.0114	5	690	4174	42	2012.087051
decadal	-0.4659	0.1663	5	1033	12666	111	2012.008761
decadal changes	0.2514	-0.5217	2	335	1248	12	2011.742857
decadal oscillation	-0.8143	0.1509	5	864	7750	65	2012.751979
decadal scale	-0.6001	0.6398	5	451	2028	21	2010.775758
decadal variability	-0.348	0.1829	5	721	5294	50	2011.26893
decline	-0.0549	0.5568	5	750	6128	58	2013.254217
decomposition	-0.0863	0.0274	1	625	3586	38	2012.585736
deep	0.397	0.5135	4	407	1578	12	2008.172697
deep convection	0.7193	0.1678	4	315	1262	12	2008.798561
deep water	0.5064	0.5392	4	468	2136	18	2008.094223
definition	-0.6877	-0.3816	1	354	1242	13	2010.611111
delay	0.774	-0.6657	2	427	1908	18	2011.240223
delta	-0.1222	1.1051	3	319	1296	12	2010.255844
density	-0.3213	-0.002	1	601	3562	36	2009.879211
dependence	0.4677	0.1609	2	547	2418	27	2010.591411
depletion	1.1085	-0.3834	2	896	13554	140	2011.778068
depth	0.5384	0.2894	4	863	7122	64	2010.672402
description	-0.0044	-0.6027	2	371	1280	11	2009.996622
detail	0.2583	0.149	2	430	1656	17	2011.078886
detection	0.1434	0.0712	2	441	1776	20	2012.417625
development	-0.4036	-0.263	1	912	7660	71	2011.773084
diagnosis	0.2624	-0.8019	4	317	1124	11	2012
diagnostics	0.4244	-0.3934	2	536	2338	21	2011.205405
difference	0.0224	-0.6769	1	893	7832	79	2011.163032
dipole	-0.8898	-0.2298	5	1058	17600	159	2012.531646
dipole pattern	-0.5119	-0.6529	1	443	2126	18	2012.012658
discrepancies	0.6544	-0.3988	2	591	3050	31	2011.321353
displacement	-0.1659	-0.0721	3	477	2160	21	2010.607877
distribution	-0.0174	-0.0594	1	1137	15324	152	2010.907306
disturbance	-0.4214	0.2339	5	460	1846	19	2011.750678
divergence	0.2228	-0.4694	4	602	3730	36	2010.679372
dome	-0.4248	0.971	3	367	1596	16	2009.974138
dominance	-0.2314	0.423	3	429	1574	15	2012.29375
dominant mode	0.199	-0.5664	2	499	2472	24	2008.806452
downscaling	-0.2063	-0.579	1	323	1280	12	2014.086022
drake passage	0.2459	0.2348	4	438	2180	21	2008.373887
drift	0.8275	0.6191	4	551	3520	35	2009.705986
drivers	-0.6492	0.4766	5	821	7326	70	2015.864011
drought	-0.8253	0.2684	5	849	9322	87	2012.975684
drying	-0.2115	0.1888	5	380	1706	16	2013.294737
duration	-0.1855	0.6787	5	714	5018	46	2012.189258
dynamics	0.3837	-0.1298	4	1086	14894	139	2012.382241
earth	0.5025	0.0609	2	948	9294	87	2012.416212
earth model	0.9186	-0.251	2	454	2180	20	2013.043702
earth system	0.7418	-0.2538	2	630	3676	35	2015.459227
earth system models	0.8872	-0.2903	2	510	2670	25	2016.009881
easm	-0.7466	-1.0328	1	419	2384	22	2012.864865
east	-0.6118	-0.0599	1	1193	25538	246	2011.088561
east antarctic	0.0198	0.9858	3	474	2458	22	2012.333333
east antarctica	0.0893	0.9441	3	785	7660	73	2012.024096
east asia	-0.8239	-0.903	1	540	4110	41	2013.696023
east asian summer monsoon	-0.8283	-1.0179	1	400	2342	21	2012.2
east australia	-1.1442	-0.3792	1	353	1510	15	2012.2
eastern	-0.5028	-0.1407	1	509	2314	22	2011.347648
ecmwf	0.1671	0.211	3	832	7440	71	2010.330601
ecosystem	0.0843	0.8262	4	622	3926	39	2013.530062
eddies	0.4271	-0.8582	2	594	4446	49	2009.304565
eddy-driven jet	0.414	-0.9769	2	295	1274	15	2014.275
effects	0.3913	-0.1258	2	1236	30108	292	2011.624055
ekman	0.7958	-0.3963	4	565	3870	34	2010.002336
ekman transport	0.963	-0.0742	4	342	1430	12	2010.917197
el nino	-0.6751	0.1288	5	1251	48236	446	2011.439268
el nino event	-0.8148	0.602	5	272	1116	12	2010.358974
el nino-southern oscillation	-0.7257	0.0657	5	1249	51116	477	2011.537252
elements	0.0498	0.3518	3	382	1400	14	2011.89258
elevation	-0.2697	0.7992	3	389	1534	16	2012.227186
emergence	0.04	-0.0209	3	292	904	11	2012.277778
emission scenarios	0.8927	-0.5019	2	356	1540	14	2013.561404
emissions	0.7133	-0.263	2	621	4086	41	2013.550741
empirical	-0.4689	0.1967	1	490	2368	24	2010.635762
empirical mode decomposition	0.2445	0.7347	3	262	928	12	2014.27027
empirical orthogonal function	-0.6517	-0.1978	1	872	9054	85	2009.847087
empirical orthogonal function analysis	-0.7832	-0.08	1	430	1934	19	2009.044118
energy	0.2075	-0.3886	4	902	7404	69	2011.753532
energy fluxes	0.4855	-0.5852	2	303	1144	11	2012.005128
ensemble	0.7533	-0.4808	2	844	8338	79	2013.566298
enso cycle	0.0578	-0.7876	1	337	1376	13	2005.90625
enso events	-0.5859	-0.2079	1	550	3344	31	2009.905882
enso index	-0.9525	-0.0514	1	300	1168	11	2012.8
enso signal	-0.7481	-0.4454	1	439	2234	21	2008.113636
enso teleconnection	-0.7983	-0.0416	3	437	2212	19	2012.117647
environment	-0.3277	0.1007	5	709	4088	45	2012.515563
environmental	-0.0013	-0.1961	3	754	5980	57	2010.845217
environmental prediction	-0.0189	-0.3657	3	708	5342	49	2008.673469
eof	-0.7508	-0.3552	1	783	6760	64	2009.453216
eof analysis	-0.8382	-0.2774	1	621	4116	38	2009.975904
equator	-0.1862	-0.7492	1	611	3556	35	2007.514563
equatorial pacific	-0.4961	-0.2889	5	529	2508	22	2010.531915
equatorial pacific ocean	-0.6938	-0.2723	5	359	1454	12	2009.911765
era-40	0.0554	0.0885	3	632	4056	40	2009.925532
era-interim	0.479	0.2347	3	837	7906	73	2015.815725
error	0.1994	-0.3314	1	815	6356	63	2011.486384
eruption	0.903	0.0634	2	328	1288	14	2009.934211
estimate	0.294	0.5739	3	465	1924	20	2010.903093
estimation	-0.4519	0.1516	1	371	1330	14	2012.012407
eurasia	-0.1116	-0.7178	1	426	1644	13	2012.876384
europe	-0.4029	-0.619	1	464	2148	16	2011.79689
european	0.167	0.1515	3	664	4086	37	2011.362949
evaluation	-0.0143	0.1734	3	597	2778	28	2013.100503
evaporation	0.2966	0.1395	4	597	3092	26	2011.268156
events	-0.5853	0.3197	5	1206	28842	277	2012.030986
evolution	0.288	-1e-04	2	981	9718	98	2012.05694
excess	-0.2346	0.4319	3	443	1676	14	2008.657895
exchange	0.3963	-0.44	4	390	1398	14	2010.706601
expansion	0.8258	0.3184	4	725	5558	56	2012.969492
experiments	0.5173	-0.5469	2	1072	15806	153	2011.075205
explanation	0.1539	0.3237	4	398	1470	16	2009.867769
extension	-0.2868	-0.134	5	516	2146	20	2010.251641
extent	0.356	0.5818	4	1189	25630	236	2011.835219
extratropical circulation	0.7621	-0.836	2	294	1034	11	2008.574468
extratropical cyclones	-0.2096	-0.1104	4	379	1536	15	2013.608696
extratropics	-0.1178	-0.7563	1	881	7894	72	2011.27451
extreme	-0.6357	0.3118	5	908	8802	85	2013.461538
extreme events	-0.6283	0.2277	5	480	2368	23	2013.8
extreme precipitation	-0.8582	0.0238	1	398	1576	16	2013.959596
extreme rainfall	-1.0253	0.1968	5	327	1310	12	2012.037037
fall	0.0379	0.5152	3	604	2976	27	2011.228402
features	-0.4432	-0.4534	1	1025	11700	110	2010.384646
feedback	0.6789	-0.2853	4	894	9092	91	2013.003957
ferrel cell	0.3035	-0.9115	4	287	1160	11	2012.041667
field	-0.0447	-0.0825	3	1114	16418	157	2010.533445
fire	-0.7802	0.7959	5	369	2066	21	2011.534884
flood	-0.7474	0.08	5	540	2668	24	2013.016026
flooding	-0.7331	0.129	5	405	1530	12	2012.61745
flow	-0.4544	-0.1122	1	1068	14998	147	2010.017411
fluctuations	-0.0149	0.1302	3	848	6946	72	2009.816514
flux	0.4833	-0.4244	4	1086	18058	163	2010.974387
focus	-0.1993	-0.7439	2	544	2856	27	2012.93921
force	-0.2823	-0.5001	1	363	1330	13	2011.140909
forcing	0.6643	-0.1321	2	1224	32226	309	2011.371506
forecast skill	-0.7398	-0.8227	1	259	1028	11	2013.568627
forecasting	-0.6528	-0.4988	1	596	3506	35	2014.057851
forecasts	-0.261	-0.4296	1	1030	13874	134	2012.850526
forest	-0.9277	0.7628	5	291	1434	15	2011.961222
formation	0.2731	0.0676	4	823	6060	58	2010.511811
fraction	0.5713	0.1763	4	524	2410	23	2011.553026
framework	0.0127	5e-04	5	482	2062	21	2013.208431
frequency	-0.6945	0.051	5	1152	21266	213	2011.174374
freshwater	0.9287	0.5058	4	476	2668	26	2011.825688
