id	x	y	cluster	weight<Links>	weight<Total link strength>	label	weight<cluster size>	weight<USA prop>	weight<UK prop>	weight<Germany prop>	weight<Canada prop>	weight<Norway prop>	weight<Russia prop>	weight<France prop>	weight<Peoples R China prop>	weight<Australia prop>	weight<Japan prop>	weight<Denmark prop>	weight<Sweden prop>	weight<Italy prop>	weight<Netherlands prop>	weight<Spain prop>	weight<Finland prop>	weight<Switzerland prop>	weight<New Zealand prop>	weight<South Korea prop>	weight<Poland prop>	weight<AWI prop>	weight<BAS prop>	weight<NOAA prop>	weight<NIPR prop>	weight<AAD prop>	weight<NPI prop>	weight<KOPRI prop>	weight<AARI prop>	weight<PRIC prop>	score<avg. year>	score<novelty>	score<impact(top10 excel.)>	score<ARIMA predicted CAGR>	score<KOPRI top10 excel.>	score<KOPRI mean percentile>	score<coherence>	score<deep predict>	score<KOPRI 2010s Top10 Excel.>	weight<KOPRI 2010s doc count>	score<AARI 2010s Top10 Excel.>	weight<AARI 2010s doc. count>	score<AWI 2010s Top10 Excel.>	weight<AWI 2010s doc. count>	score<NOAA 2010s Top10 Excel.>	weight<NOAA 2010s doc. count>	score<AAD 2010s Top10 Excel.>	weight<AAD 2010s doc. count>	score<BAS 2010s Top10 Excel.>	weight<BAS 2010s doc. count>	score<NPI 2010s Top10 Excel.>	weight<NPI 2010s doc. count>	score<NIPR 2010s Top10 Excel.>	weight<NIPR 2010s doc. count>	score<PRIC 2010s Top10 Excel.>	weight<PRIC 2010s doc. count>	weight<select30>
1053	-0.8919	0.1175	2	203	131.4913	영구동토층의 지형학적 분석 및 기후 영향 평가	1461	0.380096751900484	0.719143281482061	0.705790092798327	0.773945331722811	1.16825567342554	0.0714059028879721	1.25834617360041	0.4	0.105901607778954	0.707296946834846	0.34740092640247	0.570497147514263	1.712154602475	0.274133542196985	1.33362013336201	0.113327289211242	6.94034928555228	0.435835351089588	0.131104555883317	1.92903892524974	0.088661215643779	0.0465404902264971	0	0.35698348951361	0	0	0.114744693057946	0	0	2009.47280334728	56.9735006973501	10.6621814809452	2.51402505896587	50	66.4902880614912	37.3870743571925	0	50	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
1054	0.7254	0.0661	1	203	101.4826	해양 오염 모니터링을 위한 바이오마커 개발	546	0.185501764085404	0.144610333776284	0.514094018211127	0.196841587258981	0.798979454814019	0.11900983814662	0.231124807395994	0.114285714285714	0.346587080003851	0.0707296946834846	0.411734431291817	0.380331431676175	0.745889133751483	0.685333855492461	0.236610023661002	0.407978241160471	0.0453617600362894	0.169491525423729	1.99934447722058	0.206682741991044	1.02452960299478	0.124107973937325	0.274026228224702	0	1.11214087117702	0.404448938321537	3.44234079173838	0.218818380743982	0	2008.98127340824	53.7453183520599	3.75036172518608	2.54039573463436	3.97727272727273	53.3708552936945	15.093085106383	0	0	0	0	0	0	0	12.9177295918367	8	0	0	0	0	0	0	0	0	0	0	1
1055	0.6071	0.0484	1	203	132.2258	외래종의 남극 생태계 영향	893	0.170952606117921	0.726960056280779	0.130701869036727	0.125262828255715	0.0805693567879683	0.103141859727071	0.761855846601609	0.161904761904762	2.06026764224511	0.117882824472474	0.0900669068450849	0.190165715838087	0.898457365655196	0.548267084393969	1.07550010755001	0.0679963735267452	0.181447040145158	2.25181598062954	0.393313667649951	2.23906303823631	0.0689587232784947	2.15637604716103	0.0782932080642004	0.267737617135208	2.87303058387396	0.101112234580384	0.57372346528973	0.109409190371991	0.152439024390244	2009.36835891381	56.198347107438	7.82336219317573	2.42624247278025	11.1111111111111	46.2691622440014	33.4147334147334	1	11.1111111111111	9	100	1	33.3333333333333	6	25	4	18.5897973445143	45	11.5189618439849	88	50	2	33.3333333333333	6	100	1	10
1056	-0.8453	0.538	3	203	81.2892	기후변화와 남반구 열대성 저기압	1562	1.00752918924817	0.891112327053858	0.792924672156145	0.509998657898269	0.892977037733315	0.539511266264678	0.9844204759459	0.647619047619048	0.876095118898623	0.789814923965578	0.218733916623778	0.570497147514263	1.25444990676386	2.11474446837674	0.344160034416003	1.24660018132366	0.884554320707644	0.36319612590799	0.786627335299902	0.310024112986566	0.630479755689095	1.78405212534905	1.70287727539636	0.71396697902722	0.741427247451344	0.556117290192113	0.688468158347677	0.984682713347921	1.67682926829268	2005.39986910995	35.7984293193717	6.68209260163283	-0.157413624884484	3.52413019079686	28.7262381246382	27.3220747889023	0	0	0	0	0	0	0	15.7894736842105	19	0	0	10.4248768472906	28	0	0	0	0	0	0	1
1057	-1.1438	-0.2127	2	203	67.1835	극지지역 희토류 원소 등의 광물자원 분석	924	0.16367802713418	0.523723911514109	0.522807476146909	0.885787142665414	0.241708070363905	3.15772770549032	0.299606231809622	0.20952380952381	0.327332242225859	0.165035954261464	1.0036026762738	0.10866612333605	1.66129852517376	0.0391619345995692	0.258120025812003	0.362647325475975	0.589702880471762	0.0968523002421307	0.0983284169124877	0.585601102307957	0.0197024923652842	0.0930809804529941	0	0.0446229361892013	0	0	0.114744693057946	0	0	2007.35643564356	44.2244224422442	6.32269503546099	2.10312445835252	0	70.3817566278848	31.2686567164179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1058	0.2253	-0.2609	1	203	183.7242	극지지역 해양산성화 관측과 영향	906	0.445567962754156	0.773860705073087	1.91260401690411	0.393683174517962	0.61769840204109	0.111075848936845	0.710494778291388	0.304761904761905	1.18417252334649	0.55404927502063	0.501801338136902	0.6519967400163	0.593320901847771	0.881143528490308	1.16154011615401	0.135992747053491	0.635064640508052	0.799031476997579	0.360537528679122	0.551153978642783	3.48734114865531	0.760161340366119	0.724212174593854	0.178491744756805	1.11214087117702	1.01112234580384	0.516351118760757	0.328227571115974	0	2012.5675368899	78.3200908059024	15.7767358030818	0	0	34.9515904551961	19.0507726269316	1	0	0	0	0	23.9287119866317	266	40.625	32	13.8030303030303	22	23.9340606559627	42	25.5867158671587	20	25	4	0	0	10
1059	-0.7424	0.4681	3	203	109.6176	남극진동과 남반구 기후변화 시뮬레이션	1767	1.21849197977667	1.22723364339873	0.496667102339563	0.331051760390104	0.268564522626561	0.277689622342114	0.753295668549906	2.68571428571429	3.74506594781939	0.813391488860073	0.205867215645908	0.190165715838087	0.661129004916088	0.626590953593107	0.838890083889008	0.43064369900272	0.77114992061692	2.73607748184019	2.687643395608	0.103341370995522	0.433454832036253	2.69934843313683	2.07477001370131	0.0892458723784025	2.17794253938832	0.455005055611729	1.83591508892714	1.3129102844639	2.13414634146341	2011.92258809936	70.0173310225303	12.9499039748739	2.64299086672946	9.67741935483871	45.8566055490159	30.5965257292691	1	0	0	60	5	28.5714285714286	35	26.9230769230769	78	20.7894736842105	38	32.843137254902	102	57.1428571428572	7	0	0	0	0	10
1060	-1.0753	0.4056	3	203	106.5068	극지 중층대기 중력파 특성 분석	1345	0.987524097042884	0.953646525443602	1.50742822289025	0.688945555406433	1.13468510809722	0.809266899397017	0.470809792843691	0.571428571428571	1.55964186001733	3.06495343628433	0.0643335048893464	1.27682694919859	0.254280386506187	0.137066771098492	0.150570015057002	0.770625566636446	0.272170560217736	0.944309927360775	1.14716486397902	0.034447123665174	0.0788099694611368	1.65994415141173	0.430612644353102	7.49665327978581	5.42168674698795	0.0505561172901921	1.20481927710843	0.328227571115974	1.82926829268293	2007.94214876033	45.6799398948159	2.90062111801242	2.39406389357486	0	39.8721506682331	35.9629792860291	0	0	0	0	0	25	4	27.2727272727273	11	0	0	0	0	0	0	0	0	0	0	1
1061	-0.4285	-0.107	2	203	175.2546	빙하기 이후 글로벌 탄소순환 변동 연구	2079	1.69315825846579	1.77049949190964	2.81444691325753	0.688945555406433	0.738552437223043	0.245953665503015	2.51669234720082	0.980952380952381	1.3863483200154	0.87233290109631	0.849202264539372	0.733496332518338	0.474656721478217	2.72175445467006	2.17251021725102	0.0679963735267452	3.22068496257655	1.54963680387409	0.786627335299902	0.137788494660696	3.29031622500246	0.729134346881787	1.09610491289881	0.223114680946006	0.370713623725672	0.252780586450961	0.803212851405622	0.328227571115974	0	2008.26798029557	50.4926108374384	14.7586786169056	2.57403966198124	0	33.6245539103732	34.964200477327	0	0	0	0	0	21.3245996142422	228	24.8444444444444	18	40	5	30.0725298093719	33	0	0	20	5	0	0	1
1062	0.8997	0.5624	4	203	35.1117	극지 환경 근무자의 정서 및 건강 연구	535	0.33099334376023	0.355663253341671	0.117631682133055	0.246051984073726	0.389418557808513	0.206283719454142	0.350967300119843	0.0761904761904762	0.423606431115818	0.223977366497701	0.18013381369017	0.230915512089106	0.288184438040346	0.234971607597415	0.107550010755001	0.521305530371714	0.136085280108868	0.387409200968523	0.0327761389708292	0.17223561832587	0.0689587232784947	0.356810425069811	0	0.223114680946006	0.880444856348471	0	0	0	0	2007.57281553398	49.3203883495146	1.02739726027397	2.0305131204857	0	0	11.3995485327314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
