id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
cloud albedo	-0.2853	0.3474	1	450	1968	20	2011.947368
cloud amount	-0.8496	-0.0856	3	694	4296	42	2006.714286
cloud base height	0.0547	0.4682	1	537	2526	25	2008.68
cloud climatology	-0.2881	0.383	2	815	7042	60	2004.343284
cloud condensation nuclei	0.8943	-0.7395	2	539	3048	31	2011.425532
cloud cover	-0.7827	0.0679	3	1086	14020	135	2010.770548
cloud detection	-0.2577	1.129	1	636	4346	44	2008.23913
cloud droplets	0.7287	-0.3757	2	865	7810	75	2009.315385
cloud effect	-0.5606	-0.4848	3	588	2930	26	2014.029412
cloud feedback	-0.5953	-0.7386	3	495	2232	22	2013.487805
cloud forcing	-0.5156	-0.5195	3	792	5896	54	2009.780822
cloud formation	0.3422	-0.5579	2	729	3960	37	2012.225352
cloud fraction	-0.6841	-0.1457	3	994	11432	101	2011.403101
cloud liquid water	0.0819	-0.4904	2	904	8128	69	2010.425
cloud liquid water path	-0.2754	0.1995	2	561	3154	27	2008.676471
cloud microphysical processes	1.1109	-0.469	2	291	980	10	2009.083333
cloud microphysics	0.725	-0.3771	2	957	9206	85	2010.424242
cloud model	0.849	-0.4262	2	497	2238	24	2008.827586
cloud occurrence	0.5098	0.5863	4	524	2592	25	2013.72
cloud optical depth	-0.0968	0.7568	1	716	4932	43	2007.291667
cloud optical properties	0.5531	0.4342	1	498	2370	21	2006.791667
cloud optical thickness	-0.1853	0.7596	1	651	4132	36	2010.136364
cloud parameterizations	0.1644	-0.8204	2	516	2612	22	2011.538462
cloud particles	1.0239	0.3863	2	449	2120	24	2009.451613
cloud phase	0.6492	-0.0326	2	856	7514	71	2011.416667
cloud physics	0.9259	0.2999	2	312	1056	12	2009.5
cloud processes	0.4442	-0.5705	2	546	2442	22	2010.75
cloud properties	0.4323	0.2023	2	1125	16078	147	2011.290503
cloud radiation	-0.557	-0.3645	3	703	4580	41	2009.87931
cloud radiative effect	-0.8134	-0.416	3	578	3186	29	2015.487805
cloud radiative forcing	-0.6094	-0.5031	3	363	1382	14	2012.25
cloud radiative properties	0.1165	-0.263	3	464	1802	15	2008.222222
cloud retrieval	0.1026	0.9701	1	373	1354	13	2008.230769
cloud scheme	0.1471	-0.6933	2	567	2780	23	2010.296296
cloud structure	0.5963	-0.6199	2	521	2244	20	2009.428571
cloud systems	0.5982	0.0105	4	522	2538	25	2010.259259
cloud types	0.2107	0.1557	4	580	2662	27	2008.517241
cloud vertical structure	0.1222	0.296	2	295	964	10	2011.7
cloud water	0.0873	-0.682	2	965	10018	89	2010.582609
cloudiness	-0.7016	-0.0649	4	927	8160	80	2008.987097
cloudsat	0.0197	0.5285	4	862	7280	74	2014.350649
cm saf	-0.9083	0.9136	1	213	852	9	2017.25
cmip5	-0.9763	-0.4529	3	359	1548	17	2015.883929
cmip5 models	-0.9934	-0.5042	3	288	1030	10	2015.970588
co2	-0.702	-0.4112	3	524	2512	25	2013.165022
coast	-0.1411	-0.0714	4	718	4048	41	2010.134684
coastal	-0.2184	0.0983	4	425	1540	15	2010.739865
coastal regions	-0.2835	0.0822	4	482	1794	18	2011.633188
coefficients	0.1709	0.7428	1	741	4322	46	2010.617647
cold	-0.2149	-0.1431	4	715	3370	34	2011.824903
cold air	0.0884	-0.7104	4	585	3244	32	2012.833333
cold air outbreaks	0.1995	-0.7361	2	381	1542	16	2011.871795
cold season	-0.7718	-0.0553	4	444	1808	18	2012.664596
collection	0.7675	0.3758	2	413	1396	16	2011.129412
collision	0.7886	-0.3539	2	268	810	9	2010.261905
colorado	0.4941	-0.4005	2	300	976	9	2008.112676
column	0.0342	0.0587	1	826	5820	55	2010.224159
community	-0.3865	-0.6074	3	908	8130	72	2013.620087
community atmosphere model	-0.3909	-0.9232	3	481	2470	21	2013.738095
community climate system model	-0.7489	-0.8733	3	315	1260	10	2011.565574
community earth system model	-0.7818	-0.6607	3	349	1334	11	2016.6
comparison	0.0031	0.3414	1	1274	25852	254	2010.70057
complex	0.7462	-0.455	2	492	2062	22	2011.908387
composition	0.7947	-0.1115	2	619	3086	31	2012.45256
concentrations	0.6447	-0.4628	2	1271	29102	284	2011.643222
concordia	0.1372	1.1517	1	328	1374	12	2012.4375
condensation	0.8223	-0.7083	2	797	6270	62	2010.417969
condensation nuclei	0.8711	-0.7104	2	566	3244	33	2011
condition	0.3256	0.2142	1	424	1420	13	2010.79798
configuration	-0.1581	-0.7971	3	290	888	9	2012.603053
consequences	-0.3796	-0.09	3	295	860	9	2012.275862
consistency	-0.3414	0.4488	1	506	2032	20	2011.881356
constellation	-0.7993	0.6511	1	346	1240	13	2015.666667
constraints	-0.056	0.3091	1	570	2468	24	2011.060453
contact	0.8017	-0.8355	2	325	1288	12	2011.307692
content	0.779	-0.0183	2	1140	16718	155	2011.761593
continent	-0.2107	0.368	4	817	5438	54	2011.202884
contrast	0.3057	-0.1472	4	956	7956	73	2011.509677
control	-0.3064	-0.41	3	768	4340	41	2012.474255
convection	-0.001	-0.7508	3	739	4720	45	2009.024462
convective	0.2255	-0.46	2	455	1752	18	2008.950495
convective clouds	0.351	-0.3318	2	352	1130	13	2010.619048
convergence	-0.5403	-0.4166	4	719	4130	39	2010.408056
conversion	0.4664	0.1929	2	352	1194	12	2010.995798
cooling	0.3329	-0.8168	2	975	10436	102	2010.829787
core	0.1027	-0.5627	3	479	1778	17	2010.446523
correction	-0.2238	0.805	1	572	2830	32	2011.927948
correlation	-0.3206	0.5387	1	1086	11654	116	2011.333794
correlation coefficient	-0.3063	0.6082	1	573	2458	23	2012.125
costs	0.3257	0.363	1	278	792	9	2013.503597
coupled	-0.826	-0.5901	3	463	2188	19	2014.46932
coupled models	-0.9548	-0.55	3	420	1942	17	2015.212806
coupling	0.0465	-0.7348	3	649	3504	29	2011.935532
cover	-0.7505	-0.0306	3	1200	20912	204	2011.664763
coverage	-0.5646	0.5999	1	781	4984	52	2012.329283
crf	-0.7361	-0.656	3	413	1744	15	2013.666667
crystal size	1.096	-0.2218	2	399	1586	14	2009.809524
crystals	1.0785	0.0451	2	1039	15712	161	2009.139752
cumulus	0.2942	-0.6361	2	371	1208	13	2011.047619
cycle	-0.4622	-0.145	3	1168	16774	155	2011.47296
cyclones	-0.5491	-0.2891	4	578	2608	26	2011.69697
data	-0.1723	0.4063	1	1357	65790	688	2011.015066
data analysis	-0.4555	1.0539	1	321	1078	13	2011.003436
data assimilation	-0.3931	0.5215	1	330	1194	12	2013.092251
data products	-0.233	1.056	1	323	1098	12	2013.741935
data quality	0.0753	0.7225	1	324	996	10	2013.258427
data set	-0.239	0.4687	1	833	5558	55	2010.433246
data sets	-0.5248	0.3766	4	865	5898	55	2011.63144
data/model	-0.1011	-0.5063	3	550	2530	24	2011.4
database	0.2833	0.5389	1	509	2118	24	2012.403509
dataset	-0.5868	0.619	1	928	8440	82	2012.68054
date	-0.2982	0.2264	1	348	1020	10	2012.087051
decadal	-1.1103	0.2637	4	259	838	9	2012.008761
decline	-0.7002	-0.4824	3	263	808	9	2013.254217
deep	0.4712	-0.1128	2	326	992	10	2008.172697
deficit	-0.711	-0.6208	3	381	1320	10	2010.613793
density	0.8942	-0.0824	2	812	6040	63	2009.879211
dependence	0.4995	0.1337	2	907	6938	70	2010.591411
depletion	1.0545	-0.664	2	315	1212	14	2011.778068
deployment	-0.0301	0.0454	3	363	1120	10	2011.833333
depolarization	0.8472	0.8077	1	592	3836	43	2011.083333
depolarization ratio	0.8677	0.8317	1	395	1640	17	2011.333333
deposition	0.7881	-0.5887	2	654	3758	35	2012.094256
depth	0.1245	0.1828	1	1146	15512	145	2010.672402
description	0.0755	-0.0674	2	657	3182	33	2009.996622
desert	-0.1716	0.4811	1	396	1534	17	2011.209622
design	0.2285	0.7258	1	278	882	10	2013.015625
detail	-0.1949	-0.0726	3	571	2502	23	2011.078886
detection	-0.0407	0.9698	1	931	9914	104	2012.417625
detection algorithm	0.0956	1.1298	1	388	1722	19	2013.634615
determination	-0.2515	0.8163	1	536	2430	26	2010.57381
development	0.3767	-0.0372	2	1016	8594	85	2011.773084
diameter	0.9037	0.2454	2	688	4538	46	2010.091346
diamond	0.8015	0.2695	2	373	1358	12	2010.041667
diamond dust	0.8007	0.2719	2	373	1358	12	2008.647059
difference	-0.427	0.3057	1	1134	13032	132	2011.163032
diffusion	0.8956	-0.3564	2	365	1340	14	2008.759067
direct	0.3913	0.5963	1	278	766	9	2011.421384
discrepancies	-0.0795	0.1006	1	872	5514	52	2011.321353
dispersal	0.9187	-0.2418	2	267	804	9	2011.394973
dissipation	0.4464	-0.7137	2	489	2106	20	2011.094156
distance	0.1608	0.1189	1	433	1514	15	2011.010448
distribution	0.3853	0.1112	2	1313	30740	302	2010.907306
distribution function	0.7017	0.6573	2	255	838	9	2011.75
distribution models	0.4633	0.2777	2	309	1178	11	2011.931624
disturbance	0.0456	0.0773	4	409	1352	11	2011.750678
diurnal cycle	-0.389	-0.1369	3	658	3154	27	2011.636364
divergence	-0.1532	-0.4813	3	379	1342	14	2010.679372
dome	0.0054	1.096	1	371	1902	20	2009.974138
dome c	-3e-04	1.1227	1	355	1890	20	2009.48
dome c antarctica	0.0195	1.2172	1	256	1070	11	2011.5
doppler	0.9028	0.265	2	626	4548	47	2008.887324
doppler radar	0.8956	0.2304	4	411	1974	19	2009.26087
doubling	-0.5384	-0.5004	3	326	1030	9	2011.518868
downward longwave radiation	-0.5448	-0.2957	3	388	1390	12	2012.681818
downwelling	-0.4872	0.5851	1	752	5486	50	2010.405063
drift	-0.4867	0.2589	4	420	1428	13	2009.705986
drop size distribution	0.8553	0.0148	2	279	958	12	2011.25
droplets	1.0019	-0.2554	2	869	8646	88	2009.189781
dropsonde	-0.2841	-0.2941	1	304	1178	13	2011.1875
dry bias	-0.1488	0.8925	1	344	1460	15	2012.208333
duration	-0.4552	-0.1245	4	495	1924	20	2012.189258
dust	1.0188	-0.062	2	657	4260	43	2012.455882
dust particles	1.2573	-0.0715	2	255	926	10	2012.096774
dynamics	0.2942	-0.8487	2	794	5428	51	2012.382241
early spring	0.0673	-0.5149	2	323	1044	11	2010.921788
earth	-0.6427	0.307	3	1088	13844	137	2012.416212
earth model	-0.6758	-0.7052	3	380	1520	13	2013.043702
earth radiation budget	-1.0439	0.3477	3	429	2066	22	2005.722222
earth system	-0.4998	-0.4517	3	609	3120	29	2015.459227
earth system models	-0.6096	-0.6471	3	474	2170	19	2016.009881
east	-0.2793	0.146	4	809	5732	57	2011.088561
east antarctica	0.2402	0.6779	4	412	1908	19	2012.024096
eastern	-0.5056	0.2925	4	330	1064	10	2011.347648
ecmwf	-0.6391	0.1224	4	826	6732	63	2010.330601
ecmwf model	-0.0601	-0.6282	4	338	1268	11	2010.744681
eddies	0.1401	-0.9243	2	506	2330	21	2009.304565
effective radius	0.6985	0.7167	1	716	5678	53	2008.873239
effects	-0.0253	-0.2462	3	1334	35796	359	2011.624055
efficiency	0.9137	-0.0613	2	616	3302	34	2012.80663
effort	0.0173	0.3567	1	369	1144	12	2012.512579
elements	-0.0775	0.4351	1	305	992	14	2011.89258
elevation	-0.4048	0.6838	1	604	3100	32	2012.227186
emissions	0.1034	0.3801	1	941	8204	80	2013.550741
energy	-0.3863	-0.2447	3	1289	29196	266	2011.753532
energy balance	-0.5577	-0.2828	3	686	3916	35	2012.273256
energy budget	-0.7081	-0.3929	3	1035	11720	101	2012.758621
energy fluxes	-0.655	-0.6177	3	495	2138	19	2012.005128
enhanced	0.2863	0.033	3	467	1758	17	2012.845902
ensemble	-0.3039	-0.4814	3	510	2066	21	2013.566298
entrainment	0.5809	-0.9076	2	553	3256	29	2007.739437
environment	0.4332	0.0232	2	1032	9392	92	2012.515563
environmental	-0.4199	0.0831	4	817	5484	50	2010.845217
environmental conditions	0.327	-0.1033	4	441	1598	14	2013.912338
environmental prediction	-0.8524	-0.058	4	512	2300	19	2008.673469
equilibrium	-0.1593	-0.8869	3	458	1648	16	2010.171186
era-40	-1.0395	-0.2913	4	416	1724	16	2009.925532
era-interim	-0.8757	-0.0113	4	724	5064	48	2015.815725
error	-0.3023	0.5855	1	1192	20490	201	2011.486384
eruption	0.5979	-0.1205	2	254	810	10	2009.934211
estimate	-0.1624	0.4774	1	654	3274	34	2010.903093
estimation	0.0319	1.0036	1	683	4308	45	2012.012407
eureka	0.3192	0.8557	1	475	2318	23	2014.275
europe	-0.2987	0.4681	4	458	1674	18	2011.79689
european	-0.402	0.2131	4	780	4766	44	2011.362949
evaluation	-0.3032	0.0183	3	1082	11910	113	2013.100503
evaporation	-0.1255	-0.6525	4	650	3332	33	2011.268156
events	0.0718	0.0845	4	1109	12190	123	2012.030986
evolution	0.5462	-0.3716	2	990	8498	80	2012.05694
exchange	-0.3662	-0.4182	3	629	3172	29	2010.706601
expedition	0.0611	-0.347	3	324	1048	11	2010.922432
experiments	0.4381	-0.2193	2	1291	31126	295	2011.075205
explanation	0.7943	-0.0616	2	456	1720	17	2009.867769
extension	-0.4603	0.5827	1	334	1040	10	2010.251641
extent	-0.5077	-0.2955	3	1011	9470	90	2011.835219
extinction	0.8846	0.7813	1	514	2974	30	2011.243386
