id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
compensation	0.24	-0.934	1	581	3152	29	2012.083333
complex	0.1502	-0.7631	1	630	3134	30	2011.908387
composition	0.0857	0.9965	5	617	4034	42	2012.45256
concentrations	0.6706	0.2923	2	1323	26778	259	2011.643222
concept	-0.49	-0.2173	1	487	1970	24	2011.306773
condition	0.0291	-0.6598	1	743	4010	40	2010.79798
conduit	-0.2612	0.149	3	441	1712	16	2012.589041
configuration	0.0483	-0.9841	1	653	3756	37	2012.603053
consequences	0.2323	-0.0581	2	826	4644	41	2012.275862
conservation	-0.7081	-0.288	1	694	3792	36	2011.717256
consistency	0.4475	-0.1972	2	644	3132	27	2011.881356
constituents	-0.8648	-0.2339	1	378	1506	16	2010.319372
constraints	-0.3248	-0.3307	1	922	7262	69	2011.060453
consumption	0.6605	0.3569	2	453	1722	15	2011.012232
contact	0.5337	0.3632	2	461	1688	16	2011.307692
content	0.5243	0.1245	2	1127	11642	106	2011.761593
continent	0.1147	0.1172	4	888	5828	57	2011.202884
continental	0.2229	0.618	4	1049	10406	98	2010.243993
continental margins	-0.0215	0.6866	4	500	2068	19	2010.39759
continental rise	-0.9129	0.4082	3	379	1582	16	2002.388889
continental shelf	0.557	0.6017	4	1092	14014	129	2010.424501
continental shelves	0.8473	0.3018	4	468	2026	19	2010.369565
continental slope	-0.165	0.656	4	1127	15552	150	2008.694097
contour	-0.5186	-0.0876	1	414	1538	16	2008.745763
contrast	-0.0361	-0.0742	1	1302	16870	169	2011.509677
control	0.3171	-0.4344	2	1151	12508	121	2012.474255
convection	0.6107	-0.1938	4	1062	10426	95	2009.024462
convergence	-0.4629	0.1985	5	919	7464	77	2010.408056
conversion	-0.744	-0.5316	1	744	4572	44	2010.995798
cooling	0.5929	0.0477	4	967	8610	77	2010.829787
coordinates	-0.6287	-0.6118	1	582	2832	28	2010.443478
core	-0.4849	0.5825	3	1210	19496	187	2010.446523
coriolis parameter	-0.761	-0.9867	1	337	1324	15	2004.727273
correction	-0.1169	-0.4842	2	457	1922	23	2011.927948
correlation	-0.1239	-0.2918	5	1150	12996	129	2011.333794
correspondence	0.0982	0.4678	5	489	1958	19	2010.493023
countercurrent	-0.7718	0.6621	3	485	2496	23	2003.225806
coupled	0.8867	-0.7687	2	664	4572	42	2014.46932
coupled models	0.9737	-0.742	2	576	3778	33	2015.212806
coupling	0.3704	-0.1387	4	656	3038	32	2011.935532
cover	0.8952	-0.0088	4	883	7270	66	2011.664763
coverage	0.5431	-0.1234	2	827	4978	46	2012.329283
crest	-0.8647	0.1362	1	377	1380	15	2006.581081
criteria	-0.1989	0.4353	5	471	2044	19	2010.149038
crossing	-0.9586	0.5636	3	384	1644	15	2007.081081
crozet	-0.8295	0.8581	5	496	2916	25	2004.563636
cruise	-0.1508	0.8489	5	980	9876	100	2008.733524
ctd	-0.4092	0.7055	3	1045	11576	116	2007.172414
curl	-0.5835	-0.509	1	902	7910	75	2009.42246
current	-0.6496	0.0379	5	1458	115388	1153	2008.757215
current measurements	-0.6838	0.6458	3	590	2962	32	2004.949495
current meter data	-0.5492	0.1971	4	455	1820	15	2004.477273
current meters	-0.9215	0.543	3	540	2936	31	2003.461538
current systems	-0.659	-0.0076	5	588	2892	24	2009.5
current velocity	-0.6762	0.5206	3	518	2234	21	2008.28125
cycle	0.5402	-0.3119	2	1324	25524	243	2011.47296
cycling	0.9054	-0.0914	2	570	2796	24	2014.035763
cyclones	-0.2057	0.2372	3	594	3084	27	2011.69697
cyclonic eddies	-0.6196	0.6697	5	652	3888	37	2008.455556
cyclonic gyre	-0.5053	0.9076	3	437	1876	16	2005.108696
data	-0.0659	0.2691	3	1458	102980	1037	2011.015066
data analysis	0.1448	-0.1094	2	566	2660	26	2011.003436
data assimilation	0.0783	-0.7052	2	632	3768	38	2013.092251
data set	0.2985	0.1764	2	1014	8606	81	2010.433246
data sets	0.5476	-0.2025	2	798	4800	46	2011.63144
data variability	-0.2723	0.1502	5	518	2200	22	2009.166667
data/model	0.1709	-0.463	2	655	3204	29	2011.4
database	0.3417	0.3378	2	635	3298	33	2012.403509
dataset	0.143	0.1514	2	868	5840	60	2012.68054
date	0.2682	0.0802	2	603	2602	27	2012.087051
decadal	0.5934	-0.2083	2	791	5492	53	2012.008761
decadal changes	0.5567	0.2798	2	505	2170	22	2011.742857
decadal variability	0.7757	-0.3225	2	668	3734	34	2011.26893
decay	-0.6764	-0.1442	1	585	2918	35	2010.074434
decline	0.7797	0.1558	2	577	2352	21	2013.254217
decomposition	-0.6376	-0.3248	1	483	1944	20	2012.585736
deep	-0.0711	0.7621	3	1407	49986	462	2008.172697
deep circulation	-0.3278	0.466	3	614	3182	32	2007.430769
deep convection	0.7518	-0.1714	4	670	3860	35	2008.798561
deep ocean	0.4458	-0.3181	2	1239	17426	172	2011.244019
deep sea	0.0272	0.4936	3	679	3430	34	2010.4
deep water	0.0725	0.6838	3	1422	56700	530	2008.094223
deep water formation	0.3872	-0.0234	4	615	3422	32	2008.358974
deep water masses	0.1171	0.7212	3	655	3716	32	2009.424242
deep western boundary current	-1.004	0.5471	3	645	4566	41	2006.615385
deficit	0.3085	0.3642	4	457	1720	17	2010.613793
definition	-0.4458	0.17	3	565	2506	24	2010.611111
deformation	-0.3457	-0.4291	1	522	2416	27	2010.55336
delta	0.4216	0.1746	2	739	4594	44	2010.255844
dense shelf water	1.0468	0.5189	4	586	4628	40	2011.53125
dense water	0.5939	0.409	4	949	9014	85	2008.603604
dense water formation	1.0784	0.2117	4	448	1986	17	2008.873239
density	-0.2782	0.0168	1	1414	43708	434	2009.879211
density field	-0.9222	-0.5412	1	394	1686	15	2006.170732
density gradient	0.1616	-0.6078	1	587	2902	28	2009.7
density structure	0.1335	-0.8722	1	511	2290	23	2007.652174
dependence	-0.5556	-0.8897	1	841	6720	72	2010.591411
deployment	-0.0968	-0.0277	1	488	1820	18	2011.833333
depression	0.6707	0.7052	4	624	4216	39	2010.355769
depth	-0.2151	0.1572	3	1445	51108	517	2010.672402
depth range	-0.3489	0.697	3	572	2880	29	2008.915888
description	-0.4238	-0.0906	3	940	6760	70	2009.996622
detail	-0.0194	0.2718	5	626	2866	29	2011.078886
detection	0.5551	-0.131	2	682	3612	40	2012.417625
determination	0.1201	0.2538	2	567	2276	23	2010.57381
development	0.4554	-0.3362	2	937	6396	66	2011.773084
diagnostics	0.1091	-0.7379	1	579	2834	31	2011.205405
diameter	-0.5356	0.5115	5	415	1602	16	2010.091346
diapycnal diffusion	-0.3202	-1.0134	1	317	1336	15	2011.4
diapycnal mixing	-0.5248	-0.8197	1	568	3292	34	2013.02381
diatom	0.297	0.8993	5	414	1834	21	2012.261803
dic	1.0458	-0.0348	2	552	2904	25	2012.614865
difference	-0.0044	-0.3941	2	1169	13256	128	2011.163032
diffusion	-0.3641	-0.6873	1	946	8862	95	2008.759067
diffusivity	-0.5552	-0.7632	1	1126	18358	205	2009.739496
direct	-0.8125	0.1212	3	427	1702	20	2011.421384
discovery	-0.1044	0.4081	3	406	1384	15	2012.116822
discrepancies	0.1047	-0.596	2	710	3886	38	2011.321353
dispersal	-0.5561	-0.343	1	535	2692	33	2011.394973
displacement	-0.6557	0.192	5	835	5904	59	2010.607877
dissipation	-0.8218	-0.7267	1	945	12048	135	2011.094156
dissipation rate	-0.8246	-0.633	1	482	2834	32	2011.915254
dissolved	0.921	0.4804	2	363	1388	15	2012.616949
dissolved oxygen	0.4117	0.8506	3	435	1784	18	2011.085714
distance	-0.3943	0.3502	3	762	4306	43	2011.010448
distribution	0.0482	0.2995	3	1437	46136	459	2010.907306
disturbance	-0.5009	0.3081	1	564	2260	23	2011.750678
divergence	-0.2794	-0.3481	1	989	8002	75	2010.679372
diversity	0.2449	0.6171	5	405	1518	18	2013.553494
dominance	0.2412	0.2403	5	652	3086	32	2012.29375
doppler	-0.744	0.2861	3	874	7134	75	2008.887324
downwelling	-0.4619	-0.418	1	588	3002	29	2010.405063
drag	-0.889	-1.0454	1	474	2936	38	2010.02139
drake passage	-0.7995	-0.1241	1	1249	26078	265	2008.373887
drake passage transport	-0.4823	-0.6124	1	464	2056	19	2006.5
drift	-0.0442	-0.0404	4	1016	8444	82	2009.705986
drifters	-0.4593	0.2302	5	766	5676	55	2008.415584
drivers	0.8137	-0.1565	2	791	5226	48	2015.864011
duration	0.1338	0.0564	4	489	1868	20	2012.189258
dwbc	-1.0132	0.5448	3	421	2192	21	2006.658824
dynamic height	-1.0672	0.3064	5	367	1670	17	2007.243243
dynamic topography	-0.9349	0.0233	5	604	3966	40	2010.727273
dynamics	-0.2903	-0.4205	1	1400	34728	355	2012.382241
earth	0.6431	-0.5515	2	1142	15670	147	2012.416212
earth model	0.976	-0.6637	2	516	2740	24	2013.043702
earth system	0.9445	-0.5927	2	797	7322	66	2015.459227
earth system models	0.9823	-0.5888	2	754	6500	56	2016.009881
east	-0.119	0.6817	3	1321	28178	270	2011.088561
east antarctica	1.0469	0.4757	4	613	4922	48	2012.024096
east australian current	-0.5797	0.4493	3	477	2250	20	2008.461538
east pacific	-0.8719	0.5107	3	365	1420	15	2009.929577
eastern	-0.335	0.8269	3	589	2996	30	2011.347648
eastern boundary	-0.6397	0.7919	3	623	3452	30	2005.744444
echo sounders	-1.0771	0.0876	5	427	1970	20	2010.433333
ecmwf	0.3946	-0.2905	4	475	1856	16	2010.330601
ecosystem	0.5862	0.3848	2	915	7296	74	2013.530062
eddies	-0.6629	-0.4238	1	1386	52136	547	2009.304565
eddy activity	-0.5994	-0.6304	1	689	4326	41	2009.548387
eddy diffusivity	-0.7391	-0.815	1	698	5486	61	2010.096774
eddy fluxes	-0.6603	-0.9984	1	750	6464	71	2009.425373
eddy heat flux	-0.7628	-0.7167	1	476	2310	22	2011.485294
eddy heat transport	-0.2367	-1.0059	1	377	1718	18	2010.434783
eddy kinetic energy	-0.7198	-0.7772	1	900	9968	100	2009.977778
eddy parameterization	-0.1676	-1.1352	1	374	1456	16	2011.6
eddy saturation	-0.3224	-1.3538	1	328	1598	17	2015.833333
eddy transport	-0.3765	-0.9468	1	534	2714	27	2009.603448
eddy variability	-0.9244	-0.2472	1	493	2116	18	2005.75
effects	0.0294	-0.4559	1	1430	39058	397	2011.624055
efficiency	0.2091	-0.6991	1	485	2000	25	2012.80663
ekman	-0.1903	-0.689	1	1149	16316	155	2010.002336
ekman layer	-0.8453	-0.6757	1	394	1638	17	2007.291667
ekman transport	0.1507	-0.8219	1	780	6168	58	2010.917197
el nino	0.5649	-0.242	2	775	5654	47	2011.439268
el nino-southern oscillation	0.4034	-0.352	2	739	4966	43	2011.537252
elements	-0.3186	0.0469	3	598	2966	31	2011.89258
emissions	1.0083	-0.6077	2	513	3300	36	2013.550741
empirical orthogonal function	-0.0485	-0.2041	5	471	1988	18	2009.847087
energetics	-0.7636	-0.7426	1	572	2958	30	2009.923077
energy	-0.5581	-0.7429	1	1306	34686	368	2011.753532
energy budget	-0.5561	-1.0151	1	409	1948	20	2012.758621
energy dissipation	-0.7662	-0.8306	1	613	4374	47	2012.1125
energy fluxes	-0.8346	-0.4808	1	585	3346	35	2012.005128
enhanced	0.0701	-0.3054	1	539	2136	21	2012.845902
ensemble	0.6958	-0.6154	2	537	2584	26	2013.566298
entrainment	0.6262	0.4172	4	836	5916	54	2007.739437
environment	0.3091	0.5955	5	736	4594	47	2012.515563
eof	-0.4746	-0.1913	5	496	2324	20	2009.453216
