id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
arrival	-0.3719	-0.7726	3	397	1694	17	2010.018349
assessment	0.9053	0.0052	1	596	3330	31	2013.024899
assimilation	0.83	0.4135	1	549	3152	30	2012.629787
atlantic	0.2441	-0.4569	1	1236	108512	1039	2010.236737
atlantic circulation	0.6168	-0.156	1	882	9296	84	2010.478788
atlantic climate	1.2827	-0.1716	1	594	4212	35	2011.57265
atlantic current	-0.075	-0.5366	4	1042	16470	146	2007.777251
atlantic inflow	0.1009	-0.7107	3	557	3690	37	2009.471264
atlantic meridional circulation	1.2256	0.0516	1	843	11192	99	2014.038889
atlantic meridional overturning	1.028	-0.1823	1	999	18598	153	2014.908714
atlantic meridional overturning circulation	1.03	-0.1943	1	998	18484	152	2014.995726
atlantic moc	1.2619	-0.0528	1	435	2306	21	2009.392857
atlantic multidecadal oscillation	1.1076	-0.2396	1	500	3126	28	2014.897436
atlantic multidecadal variability	1.4695	0.1541	1	351	1886	15	2015.214286
atlantic ocean	0.3267	-0.5198	1	1168	31208	284	2009.615463
atlantic ocean circulation	0.8165	-0.5299	1	531	2924	25	2012.214286
atlantic oscillation	0.7696	-0.5664	1	1051	19980	172	2010.516074
atlantic overturning	0.885	-0.3898	1	505	2690	24	2011.733333
atlantic region	0.6305	-0.5202	1	499	2286	20	2010.526667
atlantic ridge	-0.6391	-0.5731	4	382	1500	13	2009.058824
atlantic salinity	0.487	-0.7877	1	404	1728	13	2008.666667
atlantic sea surface temperature	1.4379	0.0273	1	317	1454	13	2010.897059
atlantic sector	1.3255	-0.073	1	332	1464	13	2011
atlantic thermohaline circulation	0.9786	-0.4727	1	380	1774	18	2007.891304
atlantic variability	0.9666	-0.3597	1	576	3436	29	2011.060606
atlantic water	-0.166	-0.6843	3	1092	20360	191	2010.080056
atlantic water masses	-0.1948	-1.0589	4	363	1414	13	2010.176471
atmosphere	0.7161	-0.1214	1	1028	14902	136	2011.581199
atmosphere-ocean interaction	0.9676	-0.4472	1	463	2504	21	2013.489655
atmospheric circulation	1.1766	-0.3184	1	564	3522	32	2012.002058
atmospheric conditions	0.7418	-0.4656	1	397	1594	16	2011.328431
atmospheric forcing	1.0708	0.0837	1	316	1188	11	2011.295082
atmospheric reanalysis	0.666	-0.1944	1	505	2544	23	2014.7
atmospheric variability	1.047	-0.3487	1	432	2196	19	2010.788382
attention	0.7499	0.2836	1	432	1740	17	2012.917808
autumn	-0.395	-0.1073	3	506	2118	21	2011.726708
azores	-0.7741	-0.4394	4	577	3252	29	2007.860465
azores current	-0.9547	-0.5294	4	395	1710	16	2005.555556
baffin	0.3694	-0.4065	3	397	1844	17	2010.510917
baffin bay	0.3981	-0.5001	3	383	1770	16	2010.593939
balance	-0.2263	0.5498	2	939	8548	85	2011.539286
banks	-0.7401	-0.4525	3	674	5020	44	2009.070423
barents	0.5683	-0.2212	3	656	3964	38	2010.39816
barents sea	0.4533	-0.2432	3	625	3504	34	2010.27735
baroclinic	-0.3401	0.4878	2	700	4588	45	2009.016779
baroclinic instability	-0.6805	0.8485	2	639	4946	51	2008.354651
baroclinic transport	-0.5085	-0.5225	3	422	1852	18	2006.395833
barotropic	-0.4104	0.3906	2	889	9524	92	2008.382671
barrier	-0.8695	0.0393	3	349	1204	12	2010.248366
basin	-0.4581	-0.1975	4	1191	39014	367	2010.09645
basin model	-0.7421	0.2078	4	308	1080	11	2008.974359
bathymetry	-0.3982	0.4637	2	618	3230	31	2011.112299
bay	-0.1218	-0.3575	3	663	4194	41	2010.11814
behavior	-0.0623	0.5474	2	684	4006	41	2011.103784
behaviour	-0.1147	0.704	2	421	1642	18	2010.943662
bering	0.1484	0.3913	1	375	1392	13	2009.747987
bermuda	-0.3044	-0.7229	4	430	1868	14	2006.844444
beta	-0.5628	0.6005	2	349	1234	13	2009.417219
bias	0.9311	0.4515	1	535	2924	26	2013.065051
biases	0.9825	0.4652	1	676	5276	47	2013.826211
biscay	-0.8104	-0.5575	4	332	1306	12	2009.045455
bloom	-0.3321	-0.3598	3	356	1426	15	2012.055462
body	-0.677	0.1825	2	367	1230	13	2011.227462
bottom boundary layer	-0.7339	0.7105	2	416	1936	20	2008.092308
bottom currents	-0.8233	0.4328	2	386	1572	17	2008
bottom friction	-0.7551	0.8639	2	401	1840	21	2004.809524
bottom pressure	0.133	0.2301	3	320	1080	11	2008.664
bottom slope	-0.6778	1.0896	2	397	2350	27	2006.241379
bottom topography	-0.6357	0.6747	2	625	3730	38	2005.328205
bottom water	-0.6832	-0.018	4	817	6876	65	2008.220624
boundary	-0.6599	-0.0204	4	1145	24122	220	2008.420868
boundary conditions	0.3315	0.2818	1	696	4226	38	2010.430736
boundary current	-0.7853	-0.2146	4	1040	19378	177	2008.432071
boundary layer	-0.4381	0.8789	2	679	4852	57	2009.971272
box model	-0.5886	-0.4167	4	458	2062	19	2006.816327
brine	-0.2004	0.7452	2	356	1542	16	2008.817204
brine rejection	-0.1108	0.8016	2	279	1074	11	2007.467532
budget	0.1622	-0.009	1	915	8890	84	2011.153068
buoy	-0.1181	0.0128	3	372	1344	16	2007.544828
buoyancy	-0.1349	0.8745	2	966	13724	137	2009.220441
buoyancy flux	-0.1386	0.938	2	680	4846	47	2007.802469
buoyancy forcing	-0.1782	0.8998	2	479	2236	21	2007.539683
cadiz	-1.0914	-0.3754	4	382	1968	18	2010
canada	0.6002	-0.1045	3	500	2198	18	2011.058788
canadian	0.5558	-0.1194	3	503	2398	22	2010.480463
canary current	-0.9991	-0.6739	4	217	1068	11	2008
canary islands	-0.9758	-0.7959	4	259	1120	12	2009.888889
canyon	-0.8863	0.8652	2	285	1036	13	2010.723005
cape	-0.7958	-0.352	3	799	7768	73	2009.255255
cape farewell	-0.566	-0.625	3	516	3302	33	2007.666667
cape hatteras	-0.5507	-0.1093	3	408	2000	19	2008
carbon	0.0022	-0.8555	4	694	5322	51	2013.107259
caribbean	-0.4421	-0.4957	4	318	1238	12	2011.107692
cascade	-0.7423	0.5513	2	330	1192	13	2012.034783
case	-0.04	0.7123	2	1027	12464	131	2010.847835
case study	0.46	0.4805	1	423	1694	18	2012.678179
cause	0.5538	-0.1809	1	704	4752	44	2011.675244
cell	-0.2321	0.3159	2	831	6516	65	2011.359784
central water	-0.8964	-0.6759	4	627	5066	45	2007.57
century	0.9016	-0.4697	1	763	6626	64	2012.205869
cfc	-0.7183	-0.9259	4	587	5496	54	2004.617284
cfc-11	-0.4991	-1.1192	4	390	2366	21	2005.583333
chain	-0.2641	0.3673	2	368	1330	15	2011.096866
challenges	0.51	0.1743	1	488	2094	20	2014.48237
changes	0.5274	-0.3857	1	1224	54040	508	2012.206219
channel	-0.7018	0.161	3	1038	14828	153	2009.903036
channel flow	-0.7442	0.836	2	386	1630	17	2011.147059
characteristics	-0.2324	0.2452	2	1066	14346	142	2010.936545
chemical	-0.4695	-0.8011	4	396	1738	19	2011.607029
chlorophyll	-0.3937	-0.1634	3	374	1522	15	2011.700197
circulation	0.3251	-0.0818	1	1237	87504	832	2010.44219
circulation anomalies	1.217	-0.2389	1	298	1218	11	2012.122324
circulation changes	1.0456	-0.3189	1	542	3222	29	2012.23125
circulation model	0.4676	0.4532	1	1020	13428	126	2009.61811
circulation patterns	-0.5304	-0.531	4	672	3924	34	2010.597956
circulation variability	0.9582	-0.2598	1	646	4474	37	2010.532995
circumpolar	0.1349	0.5828	2	489	2164	22	2008.65295
circumpolar current	0.2377	0.7444	2	387	1588	17	2008.384884
citation	0.593	-0.3892	1	461	2222	25	2010.689507
class	-0.5398	0.0915	2	392	1688	17	2011.519757
climate	0.9458	-0.0465	1	1179	41604	384	2012.847305
climate change	0.9453	-0.2427	1	865	8788	83	2013.106897
climate impacts	1.4956	0.0152	1	302	1242	11	2013.568493
climate model	1.2131	0.148	1	957	18472	166	2013.16224
climate model simulations	1.5444	-0.1443	1	286	1244	12	2013.895455
climate prediction	1.4382	0.0697	1	288	1232	11	2014.380952
climate system	1.125	0.0651	1	761	7032	60	2012.717277
climate system model	1.3468	0.3757	1	415	2382	18	2011.883871
climate variability	1.0335	-0.2236	1	866	9562	87	2012.20898
climatology	0.2575	0.0747	3	712	4192	40	2010.440048
cmip5	1.2864	0.0784	1	438	2144	19	2015.883929
co2	0.3568	-0.79	4	467	2416	24	2013.165022
coast	-0.1662	-0.0825	3	1031	12626	119	2010.134684
coastal	-0.4092	0.1699	3	633	3840	37	2010.739865
coastal currents	-0.2662	-0.1035	3	405	1766	17	2008.525974
coefficients	0.0419	0.8225	2	478	2194	22	2010.617647
coherent	-0.3519	0.3468	2	751	5172	52	2010.047859
cold	-0.0448	0.0155	3	683	4272	38	2011.824903
cold water	-0.5408	0.0406	3	608	3452	35	2009.137255
column	-0.6092	0.1436	2	984	12918	123	2010.224159
community	0.9257	0.2137	1	664	4358	36	2013.620087
community climate system model	1.3561	0.3639	1	390	2164	16	2011.565574
comparison	0.0419	0.3035	2	1097	15368	147	2010.70057
complex	-0.4998	0.1741	4	419	1558	15	2011.908387
composition	-0.6766	-0.5861	4	519	2530	22	2012.45256
concentrations	-0.0238	-0.4953	4	1027	13338	140	2011.643222
condition	0.1591	0.6724	2	632	3166	31	2010.79798
conduit	-0.2736	-0.9339	3	346	1280	12	2012.589041
configuration	0.137	0.7081	2	722	4728	43	2012.603053
consequences	0.3518	-0.0373	1	468	1954	21	2012.275862
conservation	-0.7359	-0.0835	4	529	2470	22	2011.717256
consistency	0.9073	-0.0558	1	348	1238	11	2011.881356
constraints	-0.0704	0.3045	4	634	3640	34	2011.060453
content	0.5831	-0.5384	1	870	8608	77	2011.761593
continent	0.413	-0.0068	1	372	1272	12	2011.202884
continental	-0.7273	0.0264	3	644	3972	39	2010.243993
continental shelf	-0.3934	-0.0202	3	792	5552	52	2010.424501
continental slope	-0.8895	0.2262	2	990	13778	132	2008.694097
contrast	-0.0774	0.0872	3	1003	11072	102	2011.509677
control	0.7254	0.3103	1	941	10600	96	2012.474255
control run	1.0177	0.5518	1	327	1300	13	2010.734177
convection	0.1822	0.397	2	1186	39242	396	2009.024462
convective	-0.0337	0.8048	2	522	2970	32	2008.950495
convective activity	0.8028	-0.5305	1	381	1674	15	2007.837209
convective plumes	-0.2697	1.0081	2	390	1786	19	2002.185185
convergence	0.387	0.405	1	657	3758	34	2010.408056
conversion	-0.6867	0.4477	2	480	2132	21	2010.995798
conveyor	-0.1213	-0.3827	4	373	1364	13	2009.14
cooling	0.2184	-3e-04	1	966	11250	104	2010.829787
coordinates	-0.2802	0.5363	2	411	1702	19	2010.443478
core	-0.681	-0.1439	4	1009	14518	139	2010.446523
coriolis parameter	-0.604	0.9637	2	469	2466	29	2004.727273
correction	0.6117	0.517	1	505	2450	26	2011.927948
correlation	0.4781	-0.3475	3	984	11376	104	2011.333794
coupled	1.3325	0.2046	1	501	3144	29	2014.46932
coupled models	1.3432	0.1567	1	483	3038	27	2015.212806
coupling	0.8407	0.3626	1	539	2610	23	2011.935532
cover	0.4756	0.3859	1	715	5106	47	2011.664763
coverage	0.4613	0.1811	1	639	3166	30	2012.329283
criterion	-0.3001	0.7709	2	332	1152	13	2010.8125
crown	0.4061	-0.6177	3	506	2196	19	2011.075472
cruise	-0.8478	-0.7671	4	531	3140	30	2008.733524
ctd	-0.9669	-0.1996	4	735	5678	56	2007.172414
curl	0.2053	-0.3988	3	663	4718	41	2009.42246
current	-0.4632	-0.0863	3	1233	63798	608	2008.757215
current measurements	-0.5813	-0.0837	3	575	3142	28	2004.949495
current meters	-0.8165	0.1406	3	437	1884	18	2003.461538
current observations	-0.2315	-0.287	3	320	1034	11	2010.783784
current speed	-0.645	0.3104	2	476	2060	19	2008.782609
cycle	0.3194	-0.0475	3	1049	13110	120	2011.47296
cyclones	-0.6943	0.7387	2	534	2972	32	2011.69697
cyclonic circulation	-0.6668	0.1439	4	597	3400	32	2008.033333
cyclonic eddies	-0.8227	0.7946	2	453	2220	23	2008.455556
cyclonic gyre	-0.7113	-0.0208	4	418	1632	15	2005.108696
data	-0.246	-0.2515	3	1233	59244	587	2011.015066
data analysis	-0.3014	-0.206	3	488	2022	21	2011.003436
data assimilation	0.8887	0.3522	1	451	2148	20	2013.092251
data set	-0.2328	-0.5261	4	670	3856	35	2010.433246
data sets	0.189	-0.203	1	559	2458	22	2011.63144
data/model	0.1237	-0.1004	3	510	2128	21	2011.4
database	-0.056	-0.5469	3	528	2294	22	2012.403509
dataset	0.1277	0.0994	3	723	4548	48	2012.68054
decadal	1.1631	-0.2493	1	813	9108	83	2012.008761
decadal changes	0.4184	-0.9752	4	397	1726	18	2011.742857
decadal prediction	1.4793	0.1855	1	396	2276	21	2015.193548
decadal scale	0.9247	-0.3319	1	387	1504	14	2010.775758
decadal variability	1.0363	-0.3682	1	886	11482	101	2011.26893
decay	-0.5492	0.3688	2	410	1506	15	2010.074434
decline	0.8147	-0.5087	1	642	4160	40	2013.254217
decomposition	0.3043	0.1271	1	501	2052	19	2012.585736
deep	-0.5723	-0.5437	4	1135	27788	256	2008.172697
deep circulation	-0.8502	-0.2939	4	472	2376	22	2007.430769
deep convection	0.2291	0.3719	2	1039	17440	173	2008.798561
deep ocean	0.0304	0.3352	2	929	8810	84	2011.244019
deep ocean convection	0.1959	0.8346	2	452	2148	24	2008.864865
deep water	-0.2106	-0.5762	4	1152	30136	278	2008.094223
deep water formation	0.6528	-0.2313	1	834	7984	71	2008.358974
deep water masses	-0.6407	-0.6896	4	632	4026	35	2009.424242
deep western boundary current	-0.9169	-0.514	4	822	10194	88	2006.615385
deepwater	0.5828	-0.3476	1	336	1208	13	2009.210526
deformation	-0.402	1.0708	2	377	1658	18	2010.55336
delay	0.9199	0.0875	1	388	1538	12	2011.240223
delta	-0.1941	-0.5449	4	428	1662	15	2010.255844
denmark	-0.8313	-0.048	3	1087	21570	200	2008.212014
denmark strait	-0.8203	-0.0446	3	1081	20920	193	2007.680498
denmark strait overflow	-0.9941	-0.1843	4	908	12662	115	2008.18254
denmark strait overflow water	-0.9753	-0.6645	4	691	6828	58	2008.430769
dense overflows	-0.903	0.2446	2	599	3844	35	2007.659574
dense water	-0.7355	0.4825	2	992	16220	157	2008.603604
dense water formation	-0.1859	0.6541	2	517	2652	24	2008.873239
dense water masses	-0.3482	0.4441	2	364	1312	11	2011.588235
density	-0.247	0.3306	2	1206	34904	335	2009.879211
density anomaly	-0.3725	0.897	2	351	1392	15	2005.066667
density currents	-0.2357	0.9738	2	362	1452	17	2010.677419
density front	-0.717	0.623	2	326	1210	12	2007
density gradient	0.5406	0.6563	1	476	2446	23	2009.7
dependence	0.1116	0.7555	2	615	3094	33	2010.591411
deployment	-0.4757	0.1311	3	339	1158	13	2011.833333
deposition	-0.6029	0.4185	2	324	1192	12	2012.094256
depth	-0.4181	0.2439	2	1204	32076	317	2010.672402
depth range	-0.6488	-0.2831	4	453	1948	20	2008.915888
descent	-0.8323	0.6218	2	495	2566	26	2008.7625
description	-0.5523	0.0348	4	599	2956	32	2009.996622
detail	-0.1461	0.2543	3	656	3474	33	2011.078886
detection	-0.0527	0.1249	4	327	1098	12	2012.417625
development	-0.0135	0.5699	2	791	5666	63	2011.773084
diagnostics	0.3015	0.5213	1	368	1274	12	2011.205405
diameter	-0.7877	0.7012	2	452	2104	22	2010.091346
difference	-0.0296	0.3782	2	899	8114	78	2011.163032
diffusion	-0.4689	0.7222	2	583	3388	36	2008.759067
diffusivity	-0.6024	0.6441	2	563	3324	34	2009.739496
dilution	-0.845	-0.2467	4	374	1432	14	2009.094828
direct	-0.9054	-0.2411	4	395	1522	14	2011.421384
direct current	-0.6427	-0.5021	3	370	1378	14	2005.815789
discharge	0.0697	0.2342	2	499	2160	23	2012.354474
discrepancies	0.2862	0.3655	2	511	2138	19	2011.321353
dispersal	-0.4238	0.4782	2	524	2314	26	2011.394973
displacement	0.0334	-0.2878	3	586	3016	31	2010.607877
dissipation	-0.4268	1.0885	2	442	2442	30	2011.094156
distance	-0.5421	0.5358	2	607	2960	30	2011.010448
distribution	-0.4119	-0.2455	4	1162	23848	234	2010.907306
disturbance	-0.4317	1.0107	2	299	952	11	2011.750678
divergence	-0.324	0.5903	2	539	2542	28	2010.679372
dominance	0.2298	0.2422	1	390	1406	13	2012.29375
doppler	-0.9095	-0.0859	3	705	5488	54	2008.887324
downwelling	-0.6026	0.5388	2	396	1688	17	2010.405063
drag	-0.4447	1.0051	2	392	1598	16	2010.02139
drift	-0.076	0.3026	2	793	5588	52	2009.705986
drifters	-0.4097	0.1553	3	656	4052	40	2008.415584
drivers	0.7409	-0.2532	1	393	1672	16	2015.864011
duration	0.0577	0.2881	2	462	1802	19	2012.189258
dwbc	-0.9559	-0.7023	4	667	7140	64	2006.658824
dynamic topography	-0.1642	0.2148	3	272	1064	11	2010.727273
dynamics	0.0359	0.5826	2	1132	20252	205	2012.382241
earth	0.8371	0.2213	1	743	5154	49	2012.416212
earth model	1.3018	0.2478	1	352	1588	13	2013.043702
earth system	1.2307	0.1218	1	438	2278	20	2015.459227
earth system models	1.2309	0.124	1	438	2278	20	2016.009881
east	-0.5091	-0.4576	3	1117	23026	210	2011.088561
east atlantic	0.1118	-0.8354	4	476	2298	17	2012.490909
east greenland	-0.7366	-0.3383	3	917	11924	111	2008.67354
east greenland current	-0.6688	-0.4954	3	784	7790	70	2007.42
east greenland shelf	-0.8757	-0.0865	3	277	1168	12	2007.482759
eastern	-0.6313	-0.7819	4	609	3722	33	2011.347648
eastern boundary	-0.7521	-0.2049	4	568	3084	28	2005.744444
eastern north atlantic	-0.9286	-0.8833	4	389	1906	16	2006.434783
ecosystem	0.2553	-0.4003	3	521	2580	27	2013.530062
eddies	-0.545	0.6407	2	1100	23900	243	2009.304565
eddy activity	-0.0495	-0.1008	3	479	2086	18	2009.548387
eddy fluxes	-0.3865	0.7722	2	461	2288	22	2009.425373
eddy formation	-0.75	0.9347	2	337	1446	16	2007.487805
eddy kinetic energy	-0.4777	0.4815	2	645	4700	43	2009.977778
effects	0.0112	0.5008	2	1174	24126	239	2011.624055
efficiency	0.0733	0.9617	2	359	1536	22	2012.80663
effort	0.107	0.2216	1	450	1752	17	2012.512579
ekman	-0.3254	0.5104	2	881	8176	79	2010.002336
ekman layer	-0.7039	1.0001	2	345	1472	16	2007.291667
ekman transport	-0.2175	0.0205	4	518	2544	24	2010.917197
elements	0.1446	0.6214	2	725	4826	50	2011.89258
empirical orthogonal function	0.4095	0.0722	3	437	1960	18	2009.847087
energy	-0.3315	0.7079	2	966	11718	117	2011.753532
ensemble	1.1885	0.3124	1	503	2788	29	2013.566298
entrainment	-0.8203	0.4363	2	857	9412	93	2007.739437
environment	-0.2578	0.5115	2	563	2662	30	2012.515563
eof	0.5344	-0.1111	3	361	1328	13	2009.453216
equator	0.1043	-0.3285	4	560	3010	27	2007.514563
equilibrium	0.2024	0.7494	2	452	1808	19	2010.171186
error	0.1298	0.0814	4	805	6292	63	2011.486384
estimate	-0.3871	-0.1459	4	806	6746	67	2010.903093
estimation	-0.0396	0.1562	4	483	1956	20	2012.012407
eulerian	-0.3562	0.3051	3	477	2064	19	2009.351648
europe	0.7889	-0.3406	1	509	2404	21	2011.79689
european	0.1433	-0.3481	3	511	2204	20	2011.362949
evaluation	0.6452	0.6893	2	400	1612	16	2013.100503
evaporation	0.0938	-0.049	1	621	3188	28	2011.268156
events	0.1508	0.0863	2	1093	16150	149	2012.030986
evolution	-0.1778	0.2973	2	1002	12068	122	2012.05694
excess	-0.7294	-0.024	4	405	1482	13	2008.657895
exchange	-0.2097	0.1106	3	1012	12828	124	2010.706601
excursions	0.0128	-0.0659	3	318	1080	11	2009.960784
expansion	0.2357	0.1123	3	473	1932	19	2012.969492
experiments	0.0793	0.6256	2	1183	29154	288	2011.075205
explanation	0.2349	0.462	2	532	2486	27	2009.867769
exploration	-0.0636	-0.4679	3	313	1048	11	2011.678466
export	0.0368	-0.665	3	862	8192	75	2011.295396
extension	-0.2979	0.0724	4	692	3800	35	2010.251641
extent	0.524	0.0461	1	1024	11766	109	2011.835219
fall	-0.1849	-0.2592	3	605	3262	31	2011.228402
faroe	-0.9116	0.0022	3	790	7814	77	2009.572816
faroe bank	-1.0425	0.2272	3	648	5108	50	2007.862745
faroe bank channel	-1.0374	0.2623	3	627	4830	47	2008.25
faroe islands	-0.4435	-0.2916	3	328	1376	15	2011.638889
faroe-shetland	-0.7292	-0.4681	3	518	3416	36	2007.179487
features	-0.4187	0.4105	2	1046	13338	131	2010.384646
feedback	1.1535	-0.0793	1	676	5316	47	2013.003957
field	-0.2716	0.3832	2	1175	26542	263	2010.533445
field observations	-0.3522	0.7819	2	345	1274	14	2011.242424
filter	0.4836	0.5937	1	347	1228	12	2011.920139
finite element	0.3233	0.8974	2	428	2228	25	2011.713675
finite volume	0.2179	0.9659	2	214	802	13	2013.325
fisheries	0.3356	-0.1586	3	311	972	12	2010.847545
fit	-0.5853	-0.1255	4	370	1288	12	2009.364583
flemish cap	-0.3758	-0.6532	4	469	2468	21	2011.409091
floats	-0.6735	-0.0442	3	880	10772	114	2010.92638
florida	-0.0968	-0.2806	4	428	1758	17	2009.880597
flow	-0.6238	0.3051	2	1199	43166	438	2010.017411
flow field	-0.8872	0.1851	3	516	2550	24	2006.605505
flow velocity	-0.8641	0.0898	4	377	1486	14	2010.773585
fluctuations	0.3516	-0.0934	3	925	8956	87	2009.816514
fluid	-0.2961	1.0177	2	742	6896	76	2009.934901
fluid dynamics	0.3637	0.7129	2	420	1588	13	2011.611111
flux	0.1051	0.3344	2	1217	40508	382	2010.974387
focus	0.4119	0.4937	2	801	5450	53	2012.93921
force	-0.6473	0.7424	2	419	1778	20	2011.140909
forcing	0.4822	0.2684	1	1189	29442	274	2011.371506
forecasting	0.7839	0.3349	1	358	1260	11	2014.057851
forecasts	1.0434	0.2404	1	434	1894	17	2012.850526
formation	-0.0737	0.1634	2	1199	33638	314	2010.511811
formation rate	0.0369	-0.8154	4	498	2788	25	2008.476636
fraction	-0.5874	-0.2828	4	746	5288	49	2011.553026
fracture	-1.0092	-0.486	4	563	3398	29	2011.127273
fracture zones	-0.9977	-0.5106	4	551	3190	27	2007.271028
fram strait	0.188	-0.551	3	722	5856	56	2009.019324
framework	0.3971	0.3445	1	727	4452	47	2013.208431
frequency	0.3844	0.6648	2	828	7278	71	2011.174374
fresh water	0.2985	-0.421	3	702	4832	45	2007.859316
freshening	0.4727	-0.7808	1	774	7046	65	2010.903704
freshwater	0.4929	-0.5128	1	1084	21310	193	2011.825688
freshwater budget	0.7233	-0.5237	1	371	1436	12	2010.626866
freshwater content	0.5545	-0.8828	1	270	998	11	2012.340426
freshwater flux	0.5218	-0.4999	1	783	6622	58	2011.361111
freshwater input	0.7456	-0.3953	1	417	1866	19	2012.597122
freshwater transport	0.2146	-0.5392	3	731	5734	51	2012.223214
friction	-0.7145	0.8809	2	488	2568	28	2009.340824
front	-0.6337	0.2455	2	1024	12646	125	2009.508357
frontal	-0.6493	-0.1022	3	295	956	11	2007.215569
froude number	-0.675	0.9807	2	298	1182	13	2005.55
function	-0.1544	0.5193	2	870	7106	72	2010.972155
future	0.8282	-0.2017	1	534	2540	24	2013.712684
future climate	1.249	-0.2482	1	334	1322	12	2013.848387
gap	-0.7058	-0.5976	4	473	2314	22	2012.915572
gas	0.6955	-0.2798	1	461	2112	21	2012.319686
general	0.4709	0.3933	1	474	2076	19	2011.369942
