id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
microwave sensors	-0.8956	-0.075	1	215	570	5	2009.583333
migration	0.3528	-0.2914	1	82	168	2	2011.023474
millimeter wave radar	-0.0136	1.8753	2	34	150	3	2004
millimeter-wave	0.0087	1.7806	2	60	218	4	2006.1
mining	0.8742	0.2397	2	60	124	2	2014.333333
mire	0.5606	-0.9928	3	119	268	2	2012.142857
misclassification	0.6046	-0.3628	3	127	282	3	2013.769231
missing data	0.6176	-0.0267	3	40	86	2	2009.25
mission	-0.5294	-0.2976	1	714	4212	43	2012.55098
mixed pixel	0.5999	-0.3094	3	63	130	2	2018
mixture	-0.1728	0.7558	2	194	612	8	2010.906921
mixture model	0.52	1.2276	2	73	170	2	2009.857143
miz	-0.0673	1.0639	2	108	324	4	2009.815789
mode	-0.399	0.1015	1	600	3064	34	2010.915266
model	0.1626	0.0072	2	1229	10006	118	2011.651901
model accuracy	-0.1513	0.4664	2	167	378	4	2012.540541
model ice	-1.1694	-0.5941	1	105	224	2	2010.963788
model performance	0.5029	0.277	2	76	164	2	2013.384236
modeling	0.0908	0.0042	1	471	1740	21	2012.080047
moderate resolution imaging	-1.0345	-0.5251	1	186	538	5	2013.157692
moderate resolution imaging spectroradiometer	-1.0362	-0.5233	1	186	538	5	2013.265823
modis	-0.3328	-0.3022	1	262	806	8	2013.171111
module	0.2258	0.9769	2	68	156	2	2013.530769
moisture	-0.2119	-0.8818	1	511	2322	23	2012.602086
moisture content	-0.0286	-1.1845	1	86	186	2	2012.463768
moment	0.3323	0.7103	2	231	692	8	2009.721649
monitoring	-0.2597	-0.1268	1	929	5944	61	2012.828676
monte carlo	0.6873	0.0461	3	99	256	4	2011.598684
morphology	-0.286	-0.6363	1	82	168	2	2011.797508
mosaic	-0.669	0.3698	1	76	162	2	2011.184466
motion	-0.3738	0.4398	2	269	784	10	2009.832335
motivation	-0.3683	-0.0265	2	69	146	2	2012.173077
mountains	0.4623	-0.3034	3	90	186	2	2011.617276
movement	0.0803	0.1238	2	136	322	5	2009.813333
multi-frequency	-0.5049	-0.5896	1	149	380	4	2009
multi-layer perceptron	-0.2522	0.8634	2	66	166	2	2012.5
multi-mode	0.0463	-1.1165	3	109	250	2	2015
multibeam	1.2628	-0.7713	3	59	178	2	2013.040541
multifrequency	-0.2551	0.0249	1	175	480	5	2008.6
multilayer perceptron	-1.0497	0.7314	1	73	170	2	2015.5
multipath	-0.4608	-0.8968	1	125	282	3	2013.5
multiple features	0.1108	0.7615	2	124	296	3	2015
multiple sources	0.9871	-0.3454	3	81	194	2	2010.75
multiresolution	0.8502	0.5059	2	55	122	2	2011
multisensor	-0.3802	0.2808	1	199	554	5	2012.516129
multisource data	1.008	-0.6316	3	192	636	7	1998.375
multispectral	0.7055	-0.179	3	142	390	5	2012.714286
multispectral data	0.3373	0.1158	2	137	324	4	2011.117647
multispectral image	0.2861	0.7102	2	99	224	3	2007.714286
multispectral imagery	0.44	0.4152	2	80	174	2	2012.916667
multivariate	0.8699	0.1007	3	102	248	4	2013.099057
multiyear	-1.2844	0.9873	1	62	170	2	2014.28125
multiyear ice	-0.3067	0.9232	2	177	610	7	2008.571429
multiyear sea ice	0.5252	-0.0489	2	109	268	3	2010.235294
mutual information	-0.0317	0.9205	2	103	276	3	2013.375
n-ice2015	-0.4427	0.0341	1	107	286	3	2017.1875
nansen	-0.5308	-0.0876	1	31	84	2	2007.147368
national	-0.3672	-0.1573	1	338	994	9	2010.195652
nature	-0.0368	0.3456	2	224	654	8	2010.788145
navigation	-0.5351	-0.1634	1	806	5136	52	2014.113636
navigation safety	0.6676	0.5231	2	85	190	2	2018.5
near real time	-0.8224	0.1132	1	127	298	3	2015.222222
network	0.3261	0.0393	2	757	4280	52	2012.964962
network design	0.5037	-0.3164	1	79	170	2	2012.142857
network model	0.8361	0.4697	2	77	184	2	2014.461538
network structure	0.7015	0.0715	2	78	178	2	2015.142857
neural classifier	0.1754	1.3405	2	49	134	2	1998
neural network	0.3461	0.1794	2	674	3706	44	2011.798561
new data	-0.1645	0.2174	1	83	186	2	2011.109375
new ice	-0.7139	-0.063	1	108	244	3	2008.838384
newfoundland	-0.0056	-0.2304	3	100	238	3	2008.690265
next generation	0.5264	0.269	2	69	150	2	2015.559322
noaa	0.4158	-0.1363	2	120	272	3	2008.907609
noise	-0.1362	0.4525	2	527	2442	28	2011.653631
noise floor	-0.9405	0.3761	1	241	750	8	2015.083333
noise level	-0.2987	0.3909	1	162	420	4	2012.178571
noise reduction	0.4741	1.0119	2	72	168	2	2011.642857
non gaussian	0.2155	0.6159	2	76	162	2	2010.5625
normalization	-0.287	0.5418	2	165	468	5	2010.521739
north	0.1964	-0.5951	1	208	540	6	2010.374238
northeast greenland	-1.0853	0.4164	1	93	218	2	2012.241758
northern	0.0501	-0.7043	1	193	462	5	2011.106605
northern canada	0.2356	-0.7475	1	74	152	2	2010.5
northwest	0.8993	-0.6044	3	176	486	5	2011.701835
northwest territories	0.8984	-0.6053	3	176	486	5	2011.232877
northwest territories canada	1.1243	-0.5984	3	112	278	3	2010.547368
norway	-0.3498	-0.0021	1	87	186	2	2011.264414
norwegian	0.515	0.1399	1	163	490	5	2008.200426
nova	-0.8471	-0.2047	1	134	330	3	2008.734043
novel	0.4597	0.7608	2	179	466	6	2013.967568
nrcs	-0.9856	0.1931	1	92	200	2	2013.666667
numerical methods	-0.0032	0.4484	2	55	116	2	2011.617647
numerical model	0.0043	-0.3185	1	76	160	2	2009.365706
nunavut	1.0218	-0.7288	3	163	548	6	2013.447514
objective	-0.3995	-0.3561	1	378	1264	12	2011.917647
observations	-0.1616	-0.1548	1	1067	7040	77	2011.448164
observatory	0.1625	-0.5832	1	127	296	3	2013.863636
occultation	-0.3622	0.5465	1	107	250	3	2014.375
occurrence	0.8129	-0.7311	3	137	310	3	2011.803551
occurrence probability	0.9478	0.7982	2	63	152	2	2013.692308
ocean	-0.6028	-0.0952	1	810	4528	45	2010.965167
ocean circulation	-0.6232	-0.4256	1	133	288	2	2010.55339
ocean prediction	-1.2966	0.4473	1	134	454	4	2014.555556
ocean salinity	-1.3515	0.0222	1	101	232	2	2011.228916
ocean surface	-0.8159	-0.195	1	406	1482	13	2011.97351
ocean wind	-0.98	0.3322	1	80	204	2	2011.075
oceanography	0.1633	-0.3742	1	90	202	2	2009.138686
offshore	-0.2476	0.5009	1	98	236	3	2009.651466
offshore oil	0.495	0.2155	1	169	506	5	2011.727273
offshore oil exploration	1.1214	0.1481	1	56	194	2	1998
offshore operations	-0.4564	0.7995	1	83	186	2	2014.166667
oil	0.1753	0.0686	1	476	1940	23	2011.484241
oil exploration	1.1222	0.1475	1	56	194	2	2012.125
oil pollution	-0.1184	0.2373	1	107	250	3	2013
oil spill	0.3797	-0.0087	1	366	1392	16	2012.794872
okhotsk	-0.8531	-0.4706	1	151	470	6	2010.130719
old ice	-0.6752	0.5688	2	210	598	5	2014.125
old sea ice	-0.8224	-0.3794	1	107	230	2	2016
oli	0.9881	-1.005	3	94	266	3	2017.038462
one dimensional	0.0673	0.113	2	63	130	2	2007.160622
onion	0.2206	0.0607	1	75	200	2	2018.666667
ontario	0.3048	-0.6541	1	129	292	3	2009.822222
open loop	-0.46	-0.8082	1	105	236	2	2010.75
open ocean	-1.1163	-0.0575	1	104	234	2	2011.015873
open water	-0.6386	0.0493	1	615	3092	30	2011.389671
operation	0.3707	0.1255	1	517	2032	22	2012.715909
operational	0.4396	0.0615	1	364	1054	10	2011.326733
operational system	-0.8539	0.557	1	98	220	2	2016.3
operational use	-0.0335	0.4502	1	288	814	8	2008.142857
operator	0.3541	0.1366	2	61	136	2	2010.358491
optical	0.1603	-0.1903	2	191	476	4	2011.902703
optical data	0.5859	0.0736	2	96	202	2	2012.484848
optical images	0.5024	-0.1671	2	129	322	3	2014.647059
optical satellite data	0.3808	-0.5456	3	103	226	2	2014.272727
optical sensors	-0.1584	-0.1068	1	225	580	5	2012.904762
optimal	-0.2028	0.9873	2	72	148	2	2012.4
optimization	-0.1999	0.8368	1	180	514	7	2013.389313
optimization problem	-0.1113	0.4971	1	45	96	2	2011.666667
orbit	-0.843	-0.5062	1	245	664	5	2009.97479
order	-0.0678	0.168	2	794	3860	42	2010.598046
ordinal classification	0.0435	-0.4202	1	67	144	2	2014.666667
orientation	0.1799	-0.0265	1	155	396	5	2010.063415
origin	0.4381	-0.0975	3	50	104	2	2010.187679
p-band	1.0577	0.3078	2	67	162	2	2010.142857
pack	-0.3249	0.035	2	202	552	6	2009.298805
pack ice	-0.2585	0.0634	2	217	610	7	2008.853081
palsar	-0.1419	-0.8809	1	226	660	7	2014.5
palsar-2	0.066	-0.7122	1	88	188	2	2016.75
pan-sharpening	0.3571	0.5277	2	70	160	2	2015
parallel	0.2581	-0.6693	1	112	226	3	2010.6875
parameter estimation	0.109	0.5826	2	72	162	2	2013
parameters	-0.1367	0.2534	2	1054	7802	88	2010.962104
part	0.3069	-0.22	1	554	2144	22	2010.410034
particles	0.0271	0.1154	1	70	140	2	2011.108822
partition	0.2484	0.6024	2	55	120	2	2011.214286
passive	-0.6727	-0.7433	1	175	444	4	2011.1
passive microwave	-0.658	0.5509	1	308	1094	12	2009.005714
passive microwave data	-0.7467	0.254	1	99	264	3	2007.588235
passive microwave radiometer	-1.146	-0.0396	1	103	226	2	2011.583333
passive radar	0.1449	0.986	2	54	132	2	2005.333333
patches	0.2619	0.3356	2	172	432	5	2011.337979
pattern recognition	0.4357	0.6619	2	149	434	5	2011
patterns	0.3416	-0.1319	2	468	1628	18	2011.236066
pca	0.5137	-0.0389	2	226	704	7	2012.184466
pdf	0.1595	0.9548	2	129	364	4	2010.446809
peatlands	0.5597	-0.9939	3	119	268	2	2014.40553
penetration	-0.6721	-0.571	1	201	516	5	2009.4875
penetration depth	-0.8227	-0.8648	1	120	260	2	2010.55814
peninsula	0.5826	0.1417	2	157	412	6	2011.596904
performance	0.2186	0.1423	2	925	5338	67	2013.489921
period	-0.4734	-0.17	1	558	2212	22	2011.210316
permafrost	0.5533	-0.8363	3	344	1236	13	2012.799678
permafrost active layer	0.8281	-1.04	3	71	154	2	2014.136364
permafrost ground	1.0096	-0.9504	3	84	232	2	2012.729508
permittivity	-0.4612	-0.4836	1	122	288	3	2011.551724
perspective	0.1354	0.0011	1	153	326	4	2012.901235
phase	-0.4141	-0.2352	1	505	2004	23	2011.300144
phase correlation	-1.2871	0.4977	1	47	122	2	2009.461538
phase difference	0.1036	0.212	1	63	146	2	2008.684211
phased array	-0.4067	-0.7465	1	161	450	5	2014.470588
phenomena	0.3541	0.1369	2	61	136	2	2011
photogrammetry	0.712	0.6094	2	122	292	3	2012.606742
photographs	-0.1542	-0.1843	1	111	250	3	2010.319372
photography	0.4577	-0.6011	3	82	178	2	2011.617391
physical properties	0.3918	-0.9809	3	57	122	2	2011.051724
physics	-0.2274	-0.0585	1	145	352	4	2011.674359
place	0.6081	0.0673	2	84	168	2	2009.958042
planet	0.2879	-0.7673	1	100	238	2	2012.158537
planning	0.1391	-0.1598	1	256	664	6	2013.468421
plant	0.4364	-0.8874	3	95	210	2	2012.538334
platform	-0.3652	-0.399	1	353	1132	11	2013.075269
pmr	0.1733	1.1275	2	89	220	2	2000
pod	0.204	0.6209	2	80	220	3	2017.555556
polar	0.2656	0.1713	1	272	814	11	2011.082686
polar areas	-0.5732	-0.5698	1	121	264	2	2011.348837
polar atmosphere	0.6871	0.0469	2	43	98	2	2008.724138
polar ice	0.1017	-0.2953	1	142	312	3	2010.186047
polar regions	0.1128	0.4865	2	323	1062	12	2011.606775
polar research	0.3438	0.4821	2	127	296	3	2013.742857
polarimetric characteristics	-0.6996	-0.7323	1	101	248	3	2011.666667
polarimetric decomposition	-0.85	-0.7102	1	83	240	3	2012.166667
polarimetric parameters	-0.868	0.352	1	253	1014	12	2013.083333
polarimetric radar	0.3692	-0.0698	2	169	464	6	2013.166667
polarimetric sar	0.4704	0.0816	3	397	1666	20	2011.285714
polarimetry	-0.609	-0.1245	1	566	2838	30	2014.742857
polarization	-0.4455	0.0689	2	689	3866	42	2013.066667
polarization difference	-0.3701	-0.538	1	104	234	2	2015.75
polarization ratio	-0.9383	0.0864	1	294	916	7	2014.272727
pollution	0.4045	0.1245	1	210	686	9	2012.161202
polsar	-0.0495	-0.046	1	151	430	6	2014.727273
polygons	0.6647	0.4331	3	117	294	4	2013.339623
polynya	-0.8365	-0.1646	1	159	414	4	2008.42
polynya extent	-1.0319	-0.1216	1	93	206	2	2008.230769
ponds	-0.6809	-0.1008	2	174	462	4	2013.328622
population	0.4487	-0.4678	3	222	554	7	2011.362024
position	0.0011	0.5968	2	223	562	6	2010.689373
positioning	-0.1452	-0.7835	1	324	1000	10	2010.764957
post-processing	-0.3518	-0.7522	1	99	226	2	2014.952381
posterior distribution	0.8894	0.1481	3	60	170	3	2009.6
posterior sampling	1.083	0.8289	2	53	136	2	2013.5
potential	-0.1846	0.051	1	650	3254	36	2012.784435
power	-0.223	-0.3404	1	465	1768	18	2011.834034
power spectral density	-0.0201	-0.7162	1	92	200	2	2013.25
practice	-0.5275	0.0807	1	146	392	4	2013.25
precipitation	-0.31	0.4486	2	89	182	2	2012.247478
precision	0.2301	-0.1733	1	360	1104	11	2011.580524
prediction	0.2005	-0.3022	3	415	1402	14	2012.073267
preparation	-0.301	0.2122	1	128	318	4	2012.196721
preprocessing	-0.0249	0.8523	2	77	156	2	2013.666667
preservation	0.6374	0.1378	2	128	284	3	2011.649533
pressure	0.2938	-0.2173	1	101	206	2	2010.477108
principal component analysis	0.5533	0.0603	2	249	794	8	2010.580645
principal components	0.5527	0.059	2	249	794	8	2010.402597
principle	-0.0243	0.678	2	178	454	5	2010.684211
priority	0.2062	-0.2603	1	109	308	3	2014
probabilistic	0.9611	0.6966	2	81	178	2	2014.766667
probability	0.1998	0.4572	2	556	2458	30	2011.876866
probability density	0.431	0.6372	2	131	378	5	2009.727273
probability distribution	0.3012	1.0603	2	125	338	4	2012.010101
probe	1.0092	-0.949	3	84	232	2	2009.777027
procedures	0.7238	0.0678	3	200	516	7	2010.315476
processes	-0.0024	0.0075	2	729	3392	38	2011.967406
processing	0.4647	-0.219	1	630	2600	31	2012.577495
production	-0.1673	-0.263	1	204	512	5	2011.637878
profiles	-0.2791	-0.4248	1	198	496	5	2010.526606
programme	1.1205	0.1466	1	56	194	2	2009.044118
progress	-0.2058	-0.2105	1	103	222	2	2012.411765
project	0.331	-0.1972	1	364	1236	13	2012.453668
projection	-0.5438	0.1511	1	108	262	4	2014.197635
properties	0.0871	-0.159	1	781	3758	44	2011.071907
proportion	-0.3032	0.1465	1	80	172	2	2011.055556
propulsion	0.5906	0.2555	2	106	278	3	2008.65
prospects	-0.2367	-0.7896	1	68	142	2	2012.401575
prototype	-0.0129	0.6243	1	72	156	2	2011.254902
province	0.1994	-0.4865	1	93	198	3	2010.882653
pulses	-0.2465	0.4311	1	41	88	2	2011.138996
quadrature	0.719	0.1211	2	89	186	2	2010.533333
quality	0.2833	0.0039	2	431	1512	17	2012.741898
quality assessment	0.0993	-0.2393	2	102	230	2	2013.565217
quantitative analysis	-0.6143	0.8159	1	102	246	3	2012.159091
quickbird	1.065	-0.4969	3	73	158	2	2014
radar	-0.1441	0.2463	1	1396	17790	207	2011.711931
radar altimetry	-0.8164	-1.0051	1	144	380	4	2011.055046
radar applications	-0.0766	0.9015	2	80	166	2	2009
radar backscatter	-0.3505	0.3552	1	155	396	4	2008.181818
radar cross section	-1.0411	0.2132	1	171	466	5	2012
radar cross section measurements	-1.4857	0.1766	1	71	162	2	2009.666667
radar data	-0.6248	0.1317	1	263	798	9	2012.450777
radar imagery	-0.3266	0.5075	2	261	882	11	2009.682927
radar imaging	-0.4712	0.2174	2	157	422	5	2010.583333
radar measurements	-0.8546	-0.3078	1	117	272	3	2011.901639
radar observation	-0.0397	-0.5919	1	52	112	2	2006
radar observations	-1.1273	-0.5852	1	136	338	3	2013.740741
radar polarimetry	-0.9495	0.0447	1	156	388	4	2016.5
radar remote sensing	-0.5536	-0.3153	1	79	172	2	2016.2
radar scattering	-0.5926	-0.0144	1	178	480	5	2013.666667
radar signal	-0.866	-0.7933	1	189	482	5	2012.896552
radar signal processing	-1.1283	-0.6608	1	96	206	2	2014.666667
radar systems	-0.2211	-0.6226	1	90	200	2	2012
radarsat	-0.1143	0.4789	2	459	1960	21	2009.321429
radarsat constellation	-0.4611	0.5269	1	284	1214	13	2016.307692
radarsat constellation mission	-0.5832	0.4357	1	273	1144	12	2016.5
radarsat-1	-0.1991	-0.0223	1	366	1194	13	2008.837209
radarsat-2	-0.0496	0.0481	3	868	6362	67	2015.326087
radial basis function	0.3189	0.8801	2	88	202	3	2014.857143
radiation	-0.4851	-0.1575	1	124	286	3	2011.331925
radio occultation	-0.5407	-0.1792	1	114	240	2	2016.153846
radiometer	-0.6201	0.266	1	357	1380	14	2009.009592
radiometric calibration	0.5151	-0.2646	1	78	194	3	2009.733333
rain	0.0366	-0.3423	1	152	334	3	2011.945455
rain forest	0.5166	-0.5951	3	104	224	2	2007.5
rainforest	0.3168	0.3441	2	87	182	2	2012.837838
random	0.3641	0.3344	2	570	2484	29	2011.403974
random field	0.512	0.937	2	287	1214	15	2008.85
random forest	0.2971	-0.0132	3	388	1388	16	2017.179104
range	-0.0314	-0.1414	1	634	2536	28	2011.410547
rates	-0.7011	-0.2384	1	242	654	6	2011.494306
ratio	-0.1262	0.0495	2	762	3930	42	2010.925387
raw data	0.4137	-0.3854	3	135	294	3	2013.115385
rayleigh	0.4761	0.9026	2	81	180	2	2010.230769
real-time	0.0777	-0.0293	1	527	2068	23	2012.398907
reanalysis	-0.5447	-0.0836	1	86	178	2	2012.860412
reasoning	0.8824	-0.6346	3	212	670	7	2003.714286
receiver	-0.5275	-0.6536	1	346	1370	13	2013.40678
recent	-0.7073	-0.4109	1	126	258	2	2011.804991
reception	0.0617	-0.573	1	84	176	2	2010.75
recognition	0.7963	0.3553	2	197	560	8	2011.880342
recommendations	-0.3375	0.4803	1	85	186	2	2012.785714
reconstruction	-0.1645	-0.0743	1	98	254	4	2012.728025
reconstruction methods	-0.145	-0.3177	1	67	146	2	2015.333333
record	-0.5275	0.3215	1	116	260	3	2011.508365
reduction	0.2137	0.5802	2	243	724	8	2012.202875
redundancy	0.6939	0.7281	2	154	442	5	2014.797101
reflectance	0.0668	0.0953	1	153	382	5	2011.972414
reflected signals	-0.1395	-0.6944	1	85	192	2	2015
reflection	-0.3757	-0.08	1	319	1058	11	2010.990196
reflection power	-0.3964	0.2455	1	79	178	2	2012.8
reflectometry	-0.5802	-0.6325	1	375	1660	17	2015.25
refraction	-0.1555	0.0475	1	101	228	3	2009.336842
regime	-0.8081	0.1275	1	299	842	7	2010.768478
region	0.02	0.1029	2	1087	7704	86	2011.608772
region growing	0.8438	0.6442	2	145	422	5	2008.888889
regional	-1.2859	0.4557	1	119	372	3	2012.480198
regional climate model	-0.5171	0.5045	1	233	912	9	2013.665714
regional ice-ocean prediction system (riops)	-1.2774	0.4593	1	114	356	3	2018.333333
regression	-0.2397	0.1367	2	383	1360	16	2011.924945
regression model	-0.3057	0.638	2	131	372	5	2012.350785
relationship	0.1234	0.366	2	462	1836	21	2011.52721
relative error	-0.7226	0.3155	1	135	314	3	2013.210526
release	-0.2126	-0.5387	1	131	286	3	2012.712924
reliability	-0.3195	0.4501	1	103	242	3	2012.402116
remote	0.1899	-0.2253	2	741	3382	37	2012.899032
remote sensing	0.1431	-0.0516	1	808	4292	48	2012.958159
remote sensing image	0.7517	0.3248	2	163	486	6	2015.888889
remote sensors	-0.484	0.4743	1	84	180	2	2011.516129
representation	0.5963	0.3707	2	204	552	7	2013.246886
requirements	0.3277	-0.1342	1	362	1242	15	2011.322368
research	0.1149	-0.2266	1	867	4668	49	2012.25614
research methods	0.1502	-0.1876	1	120	274	3	2012.272727
research station	-0.4169	-0.2296	1	111	240	2	2013.45082
research vessel	-0.2139	0.8848	2	146	368	3	2011.020833
resolution	-0.1724	-0.0995	1	909	5456	55	2011.918993
resources	0.475	-0.7012	3	434	1410	14	2013.251701
response	0.4735	-0.3731	3	494	1826	18	2012.161066
rest	0.1473	-0.2421	2	134	302	3	2011.1893
restoration	0.6052	-0.3277	2	82	176	2	2013.414634
retrieval	-0.8261	-0.1001	1	500	2096	20	2011.428846
richards island	1.0398	-0.6989	3	99	290	3	2004.0625
ridge	-0.5703	0.3673	1	139	348	5	2008.953586
ridging	-0.5596	0.5685	1	106	228	2	2011.428571
risat-1	-1.0847	0.4178	1	93	218	2	2017
risk	0.5273	0.0594	3	188	476	5	2014.229167
river	0.613	-0.4926	3	237	604	7	2011.920886
rms	-0.363	-0.4447	1	157	378	4	2009.254237
robotic	-0.0985	-0.214	1	64	136	2	2014.170732
robustness	0.3572	0.2685	2	281	840	11	2013.84141
rocks	0.9147	-0.4554	3	244	742	9	2010.835085
role	0.0035	-0.1678	2	308	872	8	2012.568357
root	-0.2392	-0.4082	2	152	384	4	2012.083538
root mean square error	-0.002	-0.1093	2	107	246	3	2014.467391
root mean square height	-0.722	-0.4808	1	94	210	2	2014
roughness	-0.409	-0.5825	1	501	2060	20	2012.54023
route optimization	-0.6167	0.9363	1	84	200	2	2013.5
routing	-0.7222	0.0137	1	114	250	2	2014.423077
saf	-0.9783	-0.3016	1	88	224	2	2008.482143
safety	0.4815	0.2968	2	118	276	3	2012.880435
salinity	-1.0205	-0.0589	1	169	430	4	2009.248247
sample	0.6957	0.5433	2	225	684	9	2011.599617
sample size	0.8621	0.2834	2	82	176	2	2011.666667
sampling	0.536	0.5646	2	257	874	12	2012.100775
sand	1.1133	-0.5555	3	141	392	5	2010.211726
sar	-0.0279	0.2344	1	1382	18564	219	2011.141707
sar backscatter	0.3742	-0.3914	3	131	330	4	2011.352941
sar data	-0.1476	0.206	1	936	6884	77	2010.679688
sar image	0.4443	0.4406	2	472	2186	26	2008.02
sar imagery	0.0147	0.6436	2	621	3548	43	2009.362319
sar images	-0.2025	0.4172	1	809	4882	54	2011.09375
sar imaging	0.3795	-0.1592	2	164	418	4	2008.333333
sar interferometry	0.644	0.1227	1	51	108	2	2010.413793
sar polarimetry	-0.8956	0.1279	1	129	364	4	2015.75
satellite	-0.2457	-0.1238	1	1200	9958	102	2011.755822
satellite data	0.2098	-0.1013	1	468	1632	17	2011.686028
satellite earth observations	0.6748	-0.1709	1	99	214	2	2012.9
satellite imagery	0.3913	0.2699	2	184	488	5	2012.772222
satellite images	-0.0309	0.3758	1	354	1128	13	2011.587189
satellite mission	-0.5606	-0.5184	1	245	652	5	2012.747826
satellite observations	-0.8224	-0.6671	1	114	240	2	2012.973832
satellite radar	-0.4844	-0.6231	1	125	306	4	2009.745763
satellite sensors	0.2097	-0.6808	3	197	520	5	2012.319444
satellite system	-0.7357	-0.4215	1	456	2312	23	2014.830508
saturation	0.0136	-0.1462	2	110	246	3	2011.875
scale	0.0889	-0.4428	1	649	2642	27	2011.804989
scale analysis	0.1324	0.2956	2	78	224	3	2009.2
scale measurements	0.6993	-0.444	3	79	164	2	2011.666667
scaling	0.1211	0.5106	2	87	212	3	2011.411765
scanning	-0.2737	0.2272	1	199	588	6	2012.580808
scansar	-0.7702	0.544	1	376	1618	16	2010.142857
scattering	-0.2843	-0.3851	1	523	2252	26	2010.183486
scattering entropy	-0.8669	-0.7672	1	92	208	2	2015.5
scattering mechanism	-0.2457	-0.6469	1	74	170	2	2014.666667
scatterometer	-0.6023	-0.4189	1	251	778	9	2011.882353
scatterometry	-0.2869	-0.4149	1	123	304	3	2013.230769
scenarios	-0.2567	0.3351	1	135	318	3	2012.882212
scene classification	0.8923	0.711	2	73	168	2	2018.333333
science	0.1778	-0.1646	1	366	1112	13	2005.441336
sea	-0.2715	0.2924	1	1425	18974	217	2010.929745
sea clutter	-0.0858	1.0075	2	157	440	5	2011
sea ice	-0.2636	0.4229	1	1390	19428	225	2012.341204
sea ice algorithm	-0.9369	0.2267	1	99	218	2	2012.2
sea ice area	-0.8533	-0.4763	1	187	508	5	2013.829787
sea ice change	0.7384	0.806	2	61	158	2	2014.511111
sea ice changes	-0.785	-0.1796	1	92	204	2	2014.34188
sea ice classification	-0.0865	0.5359	2	660	3958	43	2011.613636
sea ice clutter	-0.0665	1.5328	2	142	506	8	2005.25
sea ice concentration	-0.6344	0.5206	1	520	2958	31	2014.074
sea ice concentration (sic)	-1.0381	0.4953	1	65	180	2	2017.2
sea ice conditions	-0.0747	0.3821	1	152	432	5	2012.497942
sea ice cover	-0.8456	-0.0871	1	274	776	6	2012.742173
sea ice data	0.0197	0.3178	2	284	882	9	2011.197368
sea ice detection	-0.2692	0.2676	2	446	2022	22	2016.48
sea ice disaster	0.3939	0.0102	2	104	228	2	2014.333333
sea ice drift	-1.0795	0.374	1	109	272	3	2012.245283
sea ice dynamics	-1.0716	0.2571	1	135	330	3	2013.672727
sea ice effect	-0.2244	0.5799	1	48	106	2	2011.15
sea ice extent	-0.6799	-0.1431	1	211	642	6	2013.195775
sea ice formation	-1.235	-0.6818	1	137	316	2	2011.537037
sea ice identification	0.2961	0.3693	2	135	326	3	2012.25
sea ice imagery	0.5943	0.8313	2	246	926	11	2006
sea ice model	-0.8464	0.2674	1	153	382	4	2011.770171
sea ice monitoring	-0.611	0.3665	1	394	1528	15	2013.705882
sea ice observation	-1.2722	-0.3502	1	127	338	3	2013.5
sea ice properties	-0.9939	0.2134	1	79	178	2	2013.258065
sea ice region	-0.8475	0.2191	1	80	174	2	2011.380952
sea ice remote sensing	-0.654	-0.4893	1	111	256	2	2014.75
sea ice segmentation	0.4011	0.6909	2	193	564	7	2009
sea ice surface	-0.6925	-0.464	1	329	1032	9	2012.084967
sea ice thickness	-0.6081	-0.3276	1	217	716	9	2013.572289
sea ice type	-0.5067	0.3443	2	303	940	8	2013.083333
sea ice use	-0.6671	-0.6024	2	72	164	2	2015
sea level	-0.105	-0.8418	1	229	594	6	2011.153319
sea of okhotsk	-1.0291	-0.7234	1	66	172	2	2010.7
sea state	-0.4532	-0.0366	1	214	622	6	2009.85
sea surface	-0.4751	-0.3332	1	432	1526	15	2011.29989
sea water	-0.3266	0.1685	2	311	928	9	2008.442735
sea-ice community	-0.4129	0.0192	1	113	248	2	2013.733333
search	0.6792	0.2684	2	172	432	5	2011.96
season	-0.5409	-0.3789	1	483	1824	19	2012.178114
seasonal ice	-0.7399	0.4816	1	110	284	3	2012.547486
seasonal sea ice	-0.678	0.7631	1	94	218	2	2014.051471
seasonal variation	-0.4699	-0.4027	1	87	190	2	2011.013917
seawater	-0.4153	0.1762	1	143	350	4	2011.626116
sections	-0.771	0.2646	1	97	214	2	2007.846599
sediments	1.0217	-0.2274	3	145	338	4	2011.206075
seepage	0.3417	-0.6584	3	90	186	2	2012.78481
segmentation	0.2647	0.7341	2	622	3622	48	2010.988372
segments	-0.0105	0.9232	2	374	1526	18	2010.556701
selection	0.3358	0.2987	2	382	1302	16	2012.335938
semantics	0.7253	0.8953	2	133	398	4	2013.5
sensing	0.0043	-0.0173	2	637	2758	31	2012.945017
sensitivity	-0.379	-0.3211	1	451	1568	15	2012.152936
sensor data	0.5691	-1.0204	3	87	194	2	2013.736842
sensors	-0.2852	-0.0539	1	789	4310	45	2011.517949
sentinel-1	-0.6361	0.0125	1	310	988	12	2017.613636
sentinel-1 sar	-0.4259	-0.1516	1	158	378	4	2018.125
sentinel-1a	-0.2654	0.7042	1	102	242	3	2017
sentinel-2	-0.1515	0.1836	1	89	198	2	2018.214286
separation	0.4559	0.4223	3	187	508	7	2009.887195
sequence	-0.118	0.4452	2	232	676	10	2012.290017
series	0.2106	-0.176	1	539	1804	21	2010.601012
