id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
aerosol optical thickness	-0.2849	1.0357	1	564	3210	33	2011.078947
aerosol particles	0.7989	0.3014	4	1202	18748	185	2011.054545
aerosol properties	0.095	0.8696	1	927	9068	80	2012.142857
aerosol robotic network	-0.3651	1.076	1	554	3206	29	2013.483871
aerosol size distribution	0.6536	0.6921	4	857	7220	66	2010.056338
aerosol sources	0.6102	0.2418	3	675	3494	30	2012.848485
aerosol transport	-0.4184	0.6981	1	603	2788	23	2009.78125
aerosol-cloud interactions	-0.2626	-0.6377	2	633	3370	28	2014.340909
aethalometer	0.1691	0.42	1	417	1752	19	2012.368421
africa	-0.4709	0.1887	1	808	5308	48	2009.943515
age	0.2071	-0.4651	3	571	2668	26	2010.368729
aging	0.7163	-0.6321	3	573	2812	24	2012.282051
agreement	-0.1345	0.4544	1	1147	13288	116	2010.554303
air	0.1861	0.1349	4	1364	55238	528	2011.976061
air mass origin	0.4909	0.9801	4	376	1564	13	2011.647059
air mass trajectories	0.7361	0.4195	3	478	1934	18	2009.4
air masses	0.5136	0.5919	4	1264	27358	251	2011.64881
air pollutants	-0.2493	-0.2503	2	494	2078	19	2012.052632
air pollution	-0.371	-0.3137	2	980	8594	80	2013.735294
air quality	-0.6568	-0.1375	2	981	8618	80	2014.766667
air temperature	-0.445	-0.7281	2	640	3316	31	2012.218924
airborne	-0.0293	0.8665	1	593	3054	28	2011.99435
airborne measurements	-0.6024	0.8287	1	517	2414	21	2012.555556
aircraft	-0.6685	0.5767	1	1111	18138	155	2010.584541
aircraft measurements	-0.6295	0.7141	1	700	4390	35	2009.893333
aircraft observations	-1.0257	0.6589	1	540	3044	26	2010.350877
al	0.2957	-0.1374	3	628	2668	26	2010.555118
alaska	-0.3439	0.1604	1	998	9920	86	2010.597746
alaskan	0.1914	-0.523	3	455	1778	15	2011.071579
albedo	-0.4116	-0.4213	2	1138	18644	176	2012.060567
albedo reduction	-0.4046	-0.9473	2	408	2116	21	2016.054054
alert	0.1158	-0.201	1	830	6320	53	2012.238806
algorithm	-0.547	0.8067	1	733	5110	49	2011.916828
alpha	0.6176	0.3571	1	467	1822	18	2010.514493
alpine	0.4843	-0.7611	3	318	1168	12	2012.280161
alps	0.2313	-0.7896	3	406	1694	17	2011.372549
altitude	-0.2446	0.6798	1	1051	11210	101	2011.218807
ambient air	0.3067	-0.1426	3	439	1558	14	2012.916667
america	-0.8185	0.2432	1	1112	16058	141	2011.440252
american	-0.229	0.3641	1	485	1842	17	2010.565574
amines	1.1204	0.0737	3	332	1188	11	2014
amino acids	1.0766	-0.4751	3	351	1334	14	2012.884393
ammonia	0.5711	0.1885	4	501	2236	22	2012.816092
ammonium	0.7781	-0.1558	3	828	5386	48	2011.212264
ammonium sulfate	0.8766	0.2455	3	378	1284	12	2009.333333
amplification	-0.6035	-0.8418	2	354	1370	15	2013.330357
amplitude	-0.6973	0.3745	1	426	1440	15	2010.372165
ams	0.8463	-0.3613	3	383	1516	14	2009.358491
analysis	0.1712	0.2148	3	1352	43932	427	2011.656462
analytical methods	0.6308	-0.8541	3	293	1138	12	2011.97561
angle	-0.4497	0.5452	1	401	1520	13	2010.915493
angstrom exponent	0.0561	0.9886	1	748	5660	51	2012.647059
anion	0.9119	-0.1433	3	370	1356	15	2011.425
annual	0.0822	0.3145	4	413	1498	16	2010.264808
annual cycle	-0.1589	0.4522	4	464	1702	16	2009.189944
anomaly	-0.8601	0.2839	1	549	2638	27	2010.997204
antarctic	0.5956	0.3395	3	1059	12464	132	2010.797819
antarctic aerosols	0.992	0.3271	3	525	2598	27	2009.586207
antarctic ice	0.3334	-0.6115	3	374	1398	13	2012.455772
antarctic peninsula	0.8909	0.5762	3	373	1436	14	2011.82716
antarctic plateau	0.3727	0.5871	1	423	1570	14	2010.053333
antarctic station	0.8942	0.5444	3	301	1070	12	2011.731707
antarctica	0.5764	0.4477	3	1024	11320	128	2011.220175
anthropogenic	-0.7824	-0.226	2	830	5658	52	2012.98995
anthropogenic activities	0.3209	-0.5328	3	447	1586	15	2014.47619
anthropogenic aerosols	-0.5172	-0.6598	2	788	5738	51	2012.4
anthropogenic emissions	-0.8101	-0.0914	2	917	7546	68	2013.722222
anthropogenic pollution	0.2652	0.6305	1	672	3506	28	2012.536585
anthropogenic sources	0.1065	-0.0827	3	951	7172	60	2012.081395
aod	-0.5028	0.8247	1	936	9938	87	2013.48913
application	-0.1212	0.1681	1	841	5180	55	2012.361823
apportionment	0.7652	-0.332	3	521	2292	24	2013.529412
approach	-0.1012	0.2755	1	989	7776	77	2013.011682
aqua	-0.6289	0.8723	1	443	1828	18	2012.181818
archipelago	0.5525	0.1959	4	439	1782	14	2011.082609
arctas	-0.9919	0.7162	1	670	5628	45	2012.466667
arctic	-0.1671	-0.0069	2	1361	82086	795	2012.189504
arctic aerosol	0.4883	0.0599	4	1202	18588	166	2012.448649
arctic air pollution	-0.3932	-0.4068	2	446	1944	17	2014.647059
arctic antarctic	-0.2322	0.7324	1	513	2338	20	2012.938182
arctic areas	0.2159	0.4487	1	396	1418	14	2012.19708
arctic atmosphere	0.3389	-0.2606	3	722	3890	35	2011.826087
arctic boundary layer	0.0633	0.595	4	484	1942	18	2009.815385
arctic circle	-0.1224	-0.2566	2	516	2028	18	2012.113924
arctic climate	-0.4185	-0.4998	2	1056	11618	100	2013.150824
arctic climate change	-0.5991	-0.7585	2	402	1590	13	2014.55814
arctic clouds	0.4719	-0.3989	4	562	3248	30	2010.096463
arctic environments	0.2622	-0.0444	4	516	2330	21	2012.708108
arctic haze	0.134	0.7181	1	1018	11484	97	2010.263636
arctic high	-0.5868	-0.2615	2	429	1516	14	2013.101695
arctic ice	-0.0072	-0.9725	2	459	2050	17	2013.034188
arctic marine	0.8587	-0.1894	4	514	2412	19	2013.75576
arctic measurements	0.9598	0.2294	4	484	2116	19	2011.113636
arctic observations	0.159	0.4137	4	365	1272	12	2013.9125
arctic ocean	0.536	-0.423	4	1051	11040	105	2010.893127
arctic oscillation	-0.9573	-0.0293	1	345	1256	13	2011.24912
arctic pollution	-1.0244	0.3887	1	426	1834	15	2011.647059
arctic regions	-0.4626	0.2502	1	1031	10178	87	2013.278834
arctic research	-0.8559	0.6692	1	713	5536	47	2013.453782
arctic sea ice	-0.3669	-0.8926	2	692	4404	41	2014.367364
arctic seas	-0.2162	-0.7709	2	814	5788	54	2014.010669
arctic shipping	-0.6329	-0.7859	2	354	1666	18	2015.62069
arctic snow	-0.3901	-0.732	2	685	4132	38	2013.477778
arctic spring	0.0432	0.3671	1	712	3958	34	2012.048193
arctic summer	0.5244	0.1501	4	778	5114	44	2013.466368
arctic temperature	-0.8167	-0.8945	2	435	1928	19	2012.593301
arctic troposphere	-0.5084	0.6927	1	525	2634	23	2011.522727
arctic warming	-0.7665	-0.8756	2	451	2044	21	2014.481818
arctic winter	-0.1902	-0.1327	1	708	3896	33	2011.690678
area	0.1275	0.0584	3	1336	33494	329	2011.37466
aromatic hydrocarbons	1.0296	-0.5595	3	379	1520	15	2011.129032
ash	0.5037	0.2114	3	317	1010	11	2011.109375
asia	-0.7828	-0.0558	2	1155	18702	159	2013.012594
asian	-0.0315	0.0612	3	594	3118	27	2012.876
asian dust	0.6283	0.5613	3	403	1614	15	2010.125
assessment	-0.7164	-0.1642	2	928	7138	61	2013.024899
association	0.7076	0.0522	3	425	1630	17	2011.081886
atlantic	-0.0156	0.391	1	1059	10850	104	2010.236737
atlantic ocean	0.2693	0.3744	1	619	3288	32	2009.615463
atlantic oscillation	-1.0798	0.0293	1	377	1514	14	2010.516074
atmosphere	-0.1181	-0.1533	2	1359	44862	427	2011.581199
atmospheric aerosol particles	0.9085	0.3795	4	341	1302	14	2008.714286
atmospheric aerosols	0.5763	-0.0624	3	1118	11858	121	2010.879433
atmospheric chemistry	-0.5498	-0.3737	2	666	3286	29	2013.418182
atmospheric circulation	-0.3368	-0.3607	2	613	3040	29	2012.002058
atmospheric composition	-0.7056	0.0774	1	799	5002	42	2012.766667
atmospheric conditions	0.1035	0.096	4	431	1590	17	2011.328431
atmospheric layers	-0.5379	0.3614	1	443	1552	11	2010.25
atmospheric measurements	0.2474	-0.5023	3	357	1270	12	2014.171429
atmospheric model	-0.8109	-0.473	2	360	1164	11	2012.346154
atmospheric particles	0.9559	0.0503	3	551	2580	27	2011.032258
atmospheric processes	0.0076	-0.1509	3	363	1172	12	2012.0125
atmospheric stability	-0.3146	-0.2608	2	387	1322	13	2011.517241
atmospheric transport	0.2541	-0.4809	3	888	7740	71	2012.223301
attention	-0.4307	-0.2619	2	484	1764	16	2012.917808
attribution	-0.8317	-0.1431	1	529	2336	20	2014.063636
austral summer	0.8714	0.2746	3	547	2718	25	2012.0726
australia	-0.2009	0.1242	1	552	2524	23	2010.617438
autumn	0.4296	0.3359	4	814	4808	43	2011.726708
availability	0.0289	-0.0552	4	530	1928	18	2012.908905
back-trajectories	0.4613	0.4999	3	797	5262	47	2014.079365
background aerosol	0.2743	0.7823	1	633	3290	27	2010.375
backscatter	-0.02	1.0602	1	534	2882	27	2011.126712
backward trajectories	0.3127	0.6183	1	690	3992	37	2013.617021
balance	-0.02	-0.4247	2	933	6630	60	2011.539286
balloon	0.0563	0.7503	1	371	1270	12	2014.045455
bands	-0.4173	-0.6437	2	402	1518	14	2010.501538
barrow	-0.347	0.3136	1	902	7484	62	2011.224344
barrow alaska	-0.2428	0.2194	1	702	4064	35	2010.863014
baseline	-0.4235	-0.1416	2	620	2926	27	2012.74934
basin	-0.509	-0.1734	1	513	1946	19	2010.09645
bay	0.2651	0.5415	1	673	3626	31	2010.11814
bc	-0.5084	-0.5838	2	1243	30338	282	2013.785498
behavior	0.7031	0.0259	4	486	1892	21	2011.103784
behaviour	0.8168	0.2352	4	450	1706	16	2010.943662
beijing	0.194	0.3541	3	370	1120	11	2016.411765
belt	-0.4482	0.8234	1	427	1932	16	2010.458182
benefits	-0.8019	-0.5843	2	392	1440	16	2014.038732
bering	0.314	0.487	3	370	1312	13	2009.747987
bering sea	0.2757	0.508	3	345	1190	12	2009.417822
bias	-0.9002	0.2912	1	843	6496	59	2013.065051
biases	-1.0475	0.1811	2	739	5266	43	2013.826211
biofuel	-0.4504	-0.784	2	567	2692	22	2013.833333
biogenic	0.9559	-0.1759	3	553	2508	23	2011.609375
biogenic emissions	0.8238	-0.4844	3	433	1660	16	2011.666667
biological activity	0.9674	-0.364	3	462	1986	20	2012.109091
biomass	-0.1302	-0.0616	1	1303	28754	253	2012.021332
biomass burning	-0.1544	0.0048	1	1260	24622	217	2012.394191
biomass burning plumes	-0.2614	0.8998	1	358	1300	11	2014.909091
black	-0.4529	-0.5979	2	986	10176	103	2012.681373
black carbon	-0.4114	-0.5317	2	1308	44612	420	2013.369658
black carbon concentration	0.0348	0.6687	1	302	976	11	2009.75
black carbon emissions	-0.9252	-0.4545	2	471	2418	25	2014.653846
boreal	-0.5522	0.4421	1	917	7850	70	2012.614137
boreal fires	-0.7975	0.5213	1	701	4520	35	2011.38
boreal forest	-0.3643	0.5965	1	797	5948	50	2011.745283
boreal forest fires	-0.6678	0.6462	1	585	3340	26	2011.135135
boundary	0.2053	0.5762	4	554	2560	25	2008.420868
boundary layer	0.4029	0.5075	4	1208	18552	168	2009.971272
brown carbon	0.1256	-0.3751	3	444	1686	17	2015.882353
bubbles	1.0531	-0.1657	4	317	1424	14	2010.153846
budget	-0.4072	-0.0355	2	879	6284	56	2011.153068
burden	-0.9314	-0.3088	2	836	7104	60	2012.329412
burning	-0.1044	-0.0874	1	1278	26612	234	2012.551282
c-13	0.9355	-0.7461	3	272	992	11	2013.180371
c-14	0.463	-0.7412	3	334	1444	15	2010.938406
c-4	1.137	-0.6992	3	309	1886	21	2009.930233
ca	0.9173	-0.0963	3	333	1146	11	2010.753333
calibration	-0.1619	0.3557	1	533	2298	22	2011.99511
california	-0.7528	0.5576	1	559	2826	25	2009.673387
caliop	-0.5083	0.9734	1	429	1868	14	2014.439024
calipso	-0.5117	0.9925	1	444	1914	15	2014.182927
cam5	-1.0282	-0.3825	2	361	1628	14	2015.384615
campaign	-0.0046	0.6193	1	1181	16762	149	2013.041363
canada	-0.4985	0.4981	1	1009	10428	90	2011.058788
canadian	0.2201	-0.3426	4	638	3292	27	2010.480463
canadian arctic	0.3981	-0.3585	4	551	2534	20	2012.163636
capacity	-0.1431	-0.448	2	306	918	11	2013.094099
cape	0.7125	0.3634	3	373	1332	14	2009.255255
carbon	-0.0996	-0.5124	2	1358	63472	617	2013.107259
carbon deposition	-0.4357	-0.9163	2	424	1988	20	2012.866667
carbon dioxide	-0.736	-0.3372	2	518	2250	23	2013.148903
carbon emissions	-0.8902	-0.3995	2	584	3598	36	2014.470588
carbon monoxide	-0.9166	0.543	1	829	7752	70	2011.884211
carbon source	-0.3653	-0.4885	2	377	1304	11	2012.515152
carbonaceous aerosols	0.1107	-0.7128	3	689	3780	37	2010.358974
carbonaceous particles	0.6345	-0.6885	3	362	1454	15	2010.166667
carboxylic acids	0.9954	-0.4623	3	408	1764	20	2012.078947
case	-0.1913	0.5591	1	1174	15810	150	2010.847835
case study	-0.1211	0.555	1	798	5066	48	2012.678179
cause	-0.3759	-0.4508	2	846	5240	50	2011.675244
ccn	0.9448	0.3518	4	822	8310	76	2010.343434
ccn activity	1.1307	0.4611	4	273	1040	11	2009.454545
cell	-0.1908	0.3917	1	548	2164	23	2011.359784
century	-0.6813	-0.9075	2	716	5614	54	2012.205869
ch4	-0.9037	-0.2406	2	620	3632	30	2014.017857
chain	1.0056	-0.6299	3	306	1036	12	2011.096866
challenges	-0.295	-0.0435	2	568	2332	25	2014.48237
chamber	0.9966	-0.0878	4	317	1128	14	2013.240506
changes	-0.4633	-0.3852	2	1337	43158	416	2012.206219
channel	-0.0595	0.5722	1	512	1902	19	2009.903036
characteristics	0.408	0.3437	3	1151	12802	117	2010.936545
characterization	0.6875	0.3146	3	966	7572	72	2012.72969
chemical	0.3216	0.0664	3	1321	30460	269	2011.607029
chemical analysis	0.9106	-0.0682	3	507	2068	18	2011.348837
chemical characteristics	0.9859	0.0803	3	356	1258	14	2011.75641
chemical composition	0.8136	0.3082	3	1081	13288	113	2012.512915
chemical processes	-0.2559	0.3329	1	482	1786	15	2010.566038
chemical properties	0.6376	0.1909	4	613	3090	28	2011.438017
chemical species	0.5741	0.0012	3	471	1742	17	2012.297297
chemical transport	-0.8338	0.2234	1	908	8396	71	2013.986667
chemical transport model	-0.9556	0.2509	1	913	9002	75	2013.695122
chemistry	-0.3917	-0.0804	2	1230	19498	173	2012.465976
chemistry climate	-1.0153	-0.3679	2	585	3330	29	2013.760331
chemistry-climate model	-1.1076	-0.3233	2	496	2522	22	2013.826923
china	-0.0209	-0.3204	3	947	8358	81	2013.948798
chloride	1.0559	-0.0714	3	414	1800	19	2012.071429
chromatography	0.9556	-0.5766	3	656	4362	47	2010.861702
circulation	-0.693	-0.4948	2	933	8092	78	2010.44219
circulation model	-1.0446	-0.7693	2	478	2458	21	2009.61811
circulation patterns	-0.7836	-0.356	2	388	1380	13	2010.597956
citation	-0.411	-0.2245	2	438	1662	19	2010.689507
cl-	0.8767	-0.2866	3	484	2178	21	2011.666667
class	0.8224	-0.4713	3	392	1386	14	2011.519757
classification	0.2707	0.6655	1	473	1754	17	2011.561043
clean	0.1634	-0.2656	2	264	838	11	2011.047619
climate	-0.4472	-0.5005	2	1339	52978	493	2012.847305
climate change	-0.634	-0.5765	2	1123	14760	142	2013.106897
climate effect	-0.6222	-0.7505	2	623	3296	31	2012.878049
climate feedbacks	-0.2543	-0.862	2	527	2330	22	2014.252595
climate forcings	-0.8472	-0.545	2	688	4026	35	2012.930131
climate impacts	-0.8127	-0.6302	2	812	5822	51	2013.568493
climate model	-0.7846	-0.455	2	1115	15996	142	2013.16224
climate model simulations	-0.9187	-0.2651	2	428	1534	13	2013.895455
climate response	-1.0151	-0.9111	2	498	3258	29	2012.136364
climate sensitivity	-1.0005	-0.8472	2	320	1242	12	2013.225434
climate simulations	-1.0154	-0.6354	2	513	2458	21	2012.537778
climate system	-0.5319	-0.5894	2	777	5166	45	2012.717277
climate variability	-0.6095	-0.5101	2	364	1308	13	2012.20898
climate warming	-0.447	-1.0423	2	303	1116	11	2013.628339
climatology	-0.6523	0.4224	1	702	3788	32	2010.440048
closure	0.7385	0.6981	4	461	2142	19	2009.644444
cloud	-0.1287	-0.1462	4	1264	27300	253	2010.976891
cloud albedo	-0.0929	-0.4599	4	364	1322	12	2011.947368
cloud condensation nuclei	0.9783	0.164	4	953	11820	109	2011.425532
cloud cover	-1.062	-0.4606	2	399	1478	13	2010.770548
cloud droplets	0.5094	-0.348	4	784	5942	53	2009.315385
cloud formation	0.2858	-0.4961	4	617	2912	25	2012.225352
cloud processes	0.4455	0.364	4	611	3132	24	2010.75
cloud properties	-0.0958	0.0368	4	586	2990	26	2011.290503
cloud water	-0.0978	-0.5963	2	384	1394	14	2010.582609
cloudiness	-0.3111	-0.1625	2	346	1062	11	2008.987097
cluster	0.5026	0.5313	4	754	5008	50	2011.949896
cluster analysis	0.4209	0.6008	4	556	2788	24	2012.636905
cmip5	-1.1621	-0.6194	2	322	1308	11	2015.883929
co	-0.757	0.509	1	1027	14300	124	2011.599291
co2	-0.6719	-0.5938	2	840	6714	63	2013.165022
co2 emission	-0.8143	-0.8697	2	340	1422	15	2014.889447
coagulation	0.4671	-0.0104	4	423	1616	15	2011.525
coal	0.3151	-0.6672	3	494	1922	17	2011.962963
coarse particles	1.0769	0.2406	3	350	1284	14	2008.388889
coast	0.3949	0.2678	3	958	7302	70	2010.134684
coastal	0.564	0.4199	3	597	2828	26	2010.739865
coastal areas	0.7739	-0.0832	3	383	1234	12	2012.54386
coastal regions	0.3788	0.0861	4	517	2082	19	2011.633188
coatings	0.4317	-0.4679	3	478	1938	17	2011.814815
coefficients	0.2095	0.8305	1	847	6502	61	2010.617647
collection	0.1351	0.4384	1	438	1586	18	2011.129412
column	-0.6652	0.4221	1	925	7382	69	2010.224159
combustion	0.1329	-0.4716	3	1064	11230	105	2012.094937
community	-0.9273	-0.4603	2	827	6374	54	2013.620087
community atmosphere model	-1.0728	-0.4178	2	525	2706	22	2013.738095
community earth system model	-0.9334	-0.744	2	424	1860	14	2016.6
comparison	-0.2712	0.4628	1	1271	22354	208	2010.70057
complex	-0.0043	-0.6015	2	597	2418	25	2011.908387
composition	0.4702	0.2038	3	1313	31956	287	2012.45256
compounds	0.8291	-0.4601	3	1088	13788	138	2012.161238
concentrations	0.3386	-0.1905	3	1365	83126	827	2011.643222
condensation	0.9254	0.2459	4	1070	16360	157	2010.417969
condensation nuclei	0.9839	0.1768	4	962	12194	114	2011
condensation sink	0.9237	0.4738	4	429	2062	17	2012.058824
condition	0.0821	0.1644	1	375	1180	13	2010.79798
configuration	-0.947	0.0191	2	453	1674	14	2012.603053
consequences	-0.4055	-0.2351	2	456	1624	16	2012.275862
constituents	0.4856	-0.4131	3	566	2238	23	2010.319372
constraints	-0.9214	0.3382	1	534	2592	23	2011.060453
contamination	0.6873	0.0816	3	450	1744	19	2011.920245
content	0.0841	-0.2865	2	1069	9746	93	2011.761593
continent	0.1492	0.5414	1	929	7192	66	2011.202884
continental	0.3952	0.7618	1	534	2482	23	2010.243993
continental air masses	0.99	0.6434	4	384	1508	15	2010
contrast	0.2656	-0.2242	3	1089	10610	102	2011.509677
control	-0.4833	-0.5923	2	841	5374	51	2012.474255
convection	-0.8935	0.1538	2	603	3282	29	2009.024462
convergence	-0.8347	-0.2093	2	431	1808	16	2010.408056
conversion	0.381	-0.1123	3	583	2428	23	2010.995798
conveyor	-0.7327	0.8776	1	322	1378	11	2009.14
cooling	-0.8517	-0.4793	2	816	6368	57	2010.829787
core	0.2133	-0.7723	3	918	8448	87	2010.446523
correction	-0.474	0.6224	1	520	2254	22	2011.927948
correlation	0.1646	0.2679	1	1173	14744	142	2011.333794
correlation coefficient	-0.2951	0.6193	1	495	1972	17	2012.125
costs	-0.7567	-0.5502	2	326	1106	12	2013.503597
cover	-0.696	-0.7094	2	825	6684	62	2011.664763
coverage	-0.4844	0.2529	1	566	2326	20	2012.329283
cross-section	0.1646	-0.6989	2	386	1518	15	2010.444444
cruise	0.8488	-0.02	3	682	4158	41	2008.733524
cryosphere	-0.3708	-0.8705	2	479	2376	26	2014.539877
current	-0.8985	-0.2935	2	380	1282	11	2008.757215
cycle	-0.3073	0.0248	2	1111	12750	115	2011.47296
cyclones	-0.1042	0.7649	1	478	2048	18	2011.69697
dark	-0.2343	0.6277	1	343	1202	11	2011.352113
data	-0.1172	0.4216	1	1356	51732	498	2011.015066
data set	-0.059	0.6494	1	932	7142	61	2010.433246
data sets	-0.6717	0.0709	2	643	3112	27	2011.63144
database	-0.9845	0.3079	1	448	1924	18	2012.403509
dataset	-0.5626	0.0918	1	665	3218	29	2012.68054
date	0.1941	-0.5304	3	427	1372	14	2012.087051
decline	-0.5642	-0.3057	2	568	2550	23	2013.254217
definition	-0.3556	-0.4807	2	358	1172	13	2010.611111
degradation	0.7928	-0.7615	3	406	1576	19	2013.464824
delta	0.0146	0.2359	1	619	3026	28	2010.255844
density	0.1788	0.5008	4	753	4058	42	2009.879211
dependence	-0.0143	0.2883	4	888	6398	59	2010.591411
depletion	0.4354	-0.2747	3	591	2654	23	2011.778068
depolarization	0.0975	1.0971	1	325	1232	12	2011.083333
deposition	-0.3973	-0.6092	2	1187	18532	179	2012.094256
depth	-0.4985	0.5703	1	1151	18246	166	2010.672402
description	-0.5201	-0.3582	2	444	1618	16	2009.996622
desert	0.1039	0.3537	1	508	2012	20	2011.209622
design	-0.0719	-0.1343	2	529	1870	15	2013.015625
detail	0.6097	0.0746	3	492	1852	20	2011.078886
detection	0.3726	-0.0176	3	794	5122	56	2012.417625
detection limit	0.5987	-0.144	3	329	1052	11	2011.952381
determination	0.6711	-0.3531	3	659	3490	39	2010.57381
development	-0.2404	-0.0757	2	802	4698	48	2011.773084
diacids	1.1866	-0.6763	3	372	2540	28	2009.1
diameter	0.9141	0.2569	4	1090	14848	143	2010.091346
dicarboxylic acids	1.1243	-0.6206	3	520	4242	52	2007.087719
diesel	-0.0143	-0.5902	2	490	1984	19	2014.53125
difference	-0.2823	0.2773	1	940	7222	66	2011.163032
dimethyl sulfide	0.8117	-0.3622	4	529	2402	19	2013.28
direct	-0.6468	-0.3988	2	555	2268	18	2011.421384
direct effect	-0.8137	-0.6145	2	449	1898	17	2012.021277
discrepancies	-0.8606	0.3127	1	666	3290	29	2011.321353
dispersal	-0.3721	0.4496	1	905	6964	60	2011.394973
dispersion model	-0.419	0.5856	1	682	4324	34	2012.297872
distance	0.4948	-0.1725	3	527	2070	20	2011.010448
distribution	0.372	0.2237	4	1355	48118	451	2010.907306
diurnal variation	0.6283	0.3173	3	404	1550	17	2010.953125
diversity	-0.2353	-0.2022	2	391	1326	13	2013.553494
dms	0.8276	0.0182	4	559	2500	21	2009.071429
dome	0.1445	0.4305	1	488	2060	18	2009.974138
dominance	0.6235	-0.0566	3	530	2142	19	2012.29375
drivers	-0.617	-0.8071	2	491	1944	17	2015.864011
droplets	0.6931	-0.1572	4	665	3450	33	2009.189781
dry deposition	-0.8906	-0.261	2	565	2962	28	2013.766667
duration	-0.1785	-0.0757	2	403	1522	16	2012.189258
dust	0.1853	-0.095	3	1202	17980	175	2012.455882
dust aerosols	-0.3477	0.4701	1	381	1310	12	2013.142857
dust particles	0.698	0.3354	3	362	1234	13	2012.096774
dust sources	0.4851	-0.2454	3	361	1294	12	2015
dust storm	0.5376	0.207	3	292	1020	11	2011.769231
dynamics	-0.0503	-0.1723	4	897	6152	59	2012.382241
early spring	0.3509	0.6173	4	462	1980	17	2010.921788
earth	-0.5137	-0.4625	2	1111	12572	114	2012.416212
earth model	-0.9731	-0.6979	2	542	2926	24	2013.043702
earth system	-0.8466	-0.7616	2	753	5704	50	2015.459227
earth system models	-0.8888	-0.786	2	665	4618	39	2016.009881
east	-0.2691	0.0117	1	1100	12184	108	2011.088561
east asia	-0.8819	-0.0609	2	755	5554	46	2013.696023
eastern	-0.0568	0.2453	1	772	4402	35	2011.347648
eastern europe	0.0055	0.5226	1	498	2144	16	2010.926829
ec	0.4143	-0.6956	3	681	4190	42	2013.685393
ecosystem	-0.1278	-0.6	2	719	3876	38	2013.530062
effective radius	-0.0591	0.7928	1	435	1794	16	2008.873239
effects	-0.3141	-0.4394	2	1337	42092	403	2011.624055
efficiency	-0.3423	-0.1034	2	942	8200	77	2012.80663
el nino	-1.1785	0.0383	1	349	1490	15	2011.439268
el nino-southern oscillation	-1.1217	-0.0927	1	362	1602	15	2011.537252
electron	0.9358	-0.0918	3	652	4408	42	2011.572917
electron microscopy	0.9301	-0.197	3	582	3488	33	2011.367742
elemental carbon	0.4418	-0.5582	3	852	6312	65	2011.969697
elemental composition	1.1024	-0.1104	3	365	1422	15	2011.644737
elements	0.8137	-0.3347	3	698	4060	41	2011.89258
elevation	0.0546	-0.169	1	405	1334	13	2012.227186
emission changes	-1.1136	-0.943	2	323	1340	12	2015.4
emission factors	-0.7345	0.1636	1	560	2984	27	2013.777778
emission inventory	-0.8744	-0.1968	2	813	6492	59	2013.229508
emission ratios	-0.585	0.6908	1	355	1440	12	2013
