id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
basal melt rate	1.0517	-0.3491	1	520	2862	25	2012.592593
basal processes	-0.5881	-0.3565	2	466	1690	16	2012.291667
basal shear stress	-0.854	0.7948	4	430	2124	22	2012.733333
basal sliding	-0.484	0.9159	4	485	2454	26	2012.9
basal topography	-0.6685	0.1738	4	673	3680	38	2013.058824
basal water	-0.8208	-0.3297	2	491	2144	21	2013.2
baseline	-0.2278	-0.4408	3	377	1212	12	2012.74934
basin	-0.2725	0.0986	5	1300	21056	208	2010.09645
bathymetric	0.315	0.1424	5	392	1418	15	2010.923077
bathymetry	0.4926	0.2144	5	989	9560	89	2011.112299
bay	0.6369	0.0422	5	1016	9816	96	2010.11814
bayesian	-0.7378	0.4731	4	345	1422	17	2013.796296
bed	-0.7088	0.1937	2	1251	21818	232	2012.649281
bed conditions	-0.9896	-0.2651	2	302	1020	12	2012.277778
bed roughness	-0.829	-0.4562	2	284	1084	12	2012.352941
bed topography	-0.9517	0.427	4	624	3876	40	2013.670455
bedmap	-1.0556	-0.5307	2	307	1096	13	2011.153846
bedmap2	-0.9288	0.133	2	388	1662	17	2015.611111
bedrock	-0.5899	-0.0714	2	1220	16872	174	2011.093588
bedrock topography	-0.8582	-0.1688	2	663	3870	40	2012.448276
behavior	-0.1795	0.518	4	1059	9344	98	2011.103784
behaviour	-0.0858	0.5231	5	925	6840	73	2010.943662
bellingshausen	0.997	0.2253	1	644	3832	32	2010.935252
bellingshausen sea	1.058	0.1433	1	506	2352	19	2010.579545
benchmark	-0.5134	0.8945	4	394	1646	22	2013.198276
berkner island	0.6502	-0.0965	1	303	1068	11	2008.75
bias	-0.3645	-0.1376	3	553	2452	24	2013.065051
biases	-0.2103	-0.2008	6	461	1788	17	2013.826211
blue	-0.4086	-0.6086	2	299	1002	11	2012.196721
blue ice	-0.428	-0.5854	2	530	2494	26	2012.411765
blue ice areas	-0.5034	-0.5928	2	412	1746	18	2011.727273
body	-0.1446	-0.4784	2	862	5236	57	2011.227462
borehole	0.06	-0.9141	2	604	3330	41	2012.604563
bottom ice	0.5574	-0.4588	1	449	1724	18	2008.444444
bottom water	1.4115	-0.1015	1	642	4992	43	2008.220624
bottom water formation	1.3868	-0.1222	1	343	1378	11	2007.378049
boundary	0.1612	-0.1267	1	1173	11676	126	2008.420868
boundary conditions	-0.3937	0.4063	4	1020	9316	102	2010.430736
boundary layer	0.7145	0.2006	1	751	5382	57	2009.971272
bp	0.543	0.3746	5	585	3812	34	2012.006369
break up	0.048	0.6818	3	554	3044	33	2010.087912
break-up	0.0396	0.6748	3	545	2938	32	2009.916667
breakup	0.0746	0.5314	3	543	2732	34	2010.190083
brine	0.4897	-0.5627	1	301	1014	12	2008.817204
broadband	0.1109	0.1145	3	247	976	11	2011.408602
brunt	-0.0022	0.4708	3	339	1352	16	2011.1
brunt ice shelf	0.388	0.3561	3	310	1102	13	2012.466667
budget	0.3264	-0.4538	1	896	6674	61	2011.153068
buoyancy	0.9429	0.1463	1	692	4192	43	2009.220441
buttressing	-0.1611	1.041	5	807	6590	65	2014.9125
byrd	-1.0178	0.0147	2	617	3920	41	2009.828125
byrd glacier	-1.1806	0.0559	2	400	1858	21	2011.782609
calibration	-0.709	0.0063	4	442	1908	21	2011.99511
calving	0.0675	0.6491	3	1099	12780	138	2012.793722
calving front	-0.0982	0.6198	3	411	1648	16	2013.4
camera	0.162	-0.6981	2	324	1026	14	2013.671756
campaign	-0.3708	-0.4881	2	489	1814	19	2013.041363
capabilities	-0.263	0.2267	4	398	1442	16	2013
capacity	0.0229	0.5685	4	437	1528	16	2013.094099
caps	-0.3857	-0.054	4	425	1654	18	2011.769912
carbon	0.7161	-0.2593	1	530	2506	27	2013.107259
case	-0.2144	0.527	4	1183	12756	145	2010.847835
case study	-0.3818	0.2895	4	570	2396	27	2012.678179
catchment	-0.8547	0.0728	2	830	6446	64	2013.188825
cause	-0.0228	0.1864	3	940	6772	72	2011.675244
cavity	1.0687	-0.1387	1	1108	17160	164	2011.572072
cell	0.1375	-0.3234	1	489	1920	23	2011.359784
cenozoic	-0.3299	-0.6181	2	322	1178	11	2009.041667
century	0.5658	0.3693	6	1019	10042	104	2012.205869
challenges	-0.1802	-0.2514	2	761	4252	49	2014.48237
changes	-0.0061	0.2443	3	1569	77016	800	2012.206219
channel	0.0344	0.2073	5	990	9094	92	2009.903036
characteristics	0.0021	-0.4671	2	1195	10940	117	2010.936545
characterization	-0.4216	-0.8119	2	452	1876	22	2012.72969
chemical	0.4886	-0.8331	2	396	1488	16	2011.607029
chemistry	0.0323	-0.9584	2	317	1084	13	2012.465976
chinare	-0.8752	-0.9924	2	234	1030	11	2014.482759
chronology	0.0037	-0.313	5	424	1694	15	2010.47
circulation	1.0109	-0.1071	1	1307	26568	250	2010.44219
circulation model	1.3109	0.123	1	587	3952	36	2009.61811
circulation patterns	0.9291	-0.4752	1	371	1448	14	2010.597956
circumpolar	1.3557	0.0727	1	775	8232	72	2008.65295
circumpolar current	1.3202	0.231	1	353	1446	12	2008.384884
circumpolar deep	1.3403	0.0494	1	821	9436	82	2009.743363
circumpolar deep water	1.3144	0.0798	1	829	9206	79	2009.940625
citation	-0.2707	-0.1558	3	619	2988	38	2010.689507
classification	-0.5483	-0.2789	3	379	1344	15	2011.561043
climate	0.3689	0.059	6	1466	35798	368	2012.847305
climate change	0.4203	0.0996	6	1145	12748	140	2013.106897
climate forcings	0.5102	0.8326	6	520	2426	22	2012.930131
climate model	0.5419	-0.0493	6	952	10500	100	2013.16224
climate records	-0.0813	-0.8831	2	325	1084	12	2011.428571
climate system	0.5555	0.5265	4	465	2024	20	2012.717277
climate variability	0.6091	0.2799	6	521	2554	23	2012.20898
climate warming	0.442	0.6634	6	626	3288	31	2013.628339
climatic conditions	0.5075	0.1838	6	451	1690	16	2011.992424
cloud	-0.8791	-0.1628	3	611	3628	35	2010.976891
cluster	0.3127	-0.2898	2	432	1430	16	2011.949896
co2	0.964	0.1349	1	346	1228	12	2013.165022
coast	0.0608	-0.172	6	1246	14634	146	2010.134684
coastal	0.9064	-0.188	1	632	3134	29	2010.739865
coastal areas	-0.211	-0.3189	6	459	1616	17	2012.54386
coastal currents	1.0646	0.0071	1	323	1110	11	2008.525974
coastal regions	-0.0155	-0.5143	6	405	1454	14	2011.633188
coastline	0.1818	0.327	3	795	4892	50	2010.273529
coefficients	0.255	-0.2049	4	538	2432	26	2010.617647
coherent	-0.2673	-0.4315	2	597	2570	27	2010.047859
cold	1.15	-0.2768	1	512	2450	24	2011.824903
cold water	1.1524	-0.3173	1	392	1616	14	2009.137255
collapse	0.29	0.7434	5	1063	13640	147	2012.51938
collection	-0.1067	-0.5469	2	386	1284	17	2011.129412
column	0.7808	-0.4893	1	1058	11632	115	2010.224159
comment	0.006	-0.8277	2	120	364	11	2009.15
communication	-0.018	-0.4548	2	371	1134	17	2012.524476
community	0.1318	0.1406	4	810	4722	52	2013.620087
compaction	-0.3453	-0.4567	3	373	1352	14	2013.106796
comparison	-0.3957	0.1119	4	1318	17212	188	2010.70057
compilation	-0.4695	-0.0118	5	422	1672	18	2012.019048
complex	-0.0684	0.3819	4	601	2604	30	2011.908387
composition	0.5022	-0.7211	1	577	2884	34	2012.45256
computer	0.552	0.2729	4	436	1574	16	2010.773109
computer model	0.2842	0.6991	4	349	1148	12	2012.304348
concentrations	0.792	-0.3241	1	982	9206	99	2011.643222
concept	-0.1227	0.3317	4	459	1674	18	2011.306773
concordia	-0.5223	-0.9178	2	361	1468	14	2012.4375
condition	-0.5025	0.1365	4	803	5118	60	2010.79798
conductivity	0.1634	-0.902	2	495	2146	24	2011.544304
configuration	0.0762	0.2067	5	908	6124	60	2012.603053
consequences	0.7255	0.1424	1	713	3848	38	2012.275862
conservation	-0.4169	0.4134	4	564	2574	28	2011.717256
consistency	-0.4119	0.6056	4	369	1254	13	2011.881356
constituents	-0.3336	-0.2867	3	347	1368	16	2010.319372
constraints	-0.0179	0.1101	5	1084	9566	95	2011.060453
construction	-0.3386	-0.2986	2	382	1156	14	2011.684729
contact	0.4497	0.3591	1	865	6026	63	2011.307692
content	0.5741	-0.4832	1	848	5610	53	2011.761593
continent	0.1298	-0.1539	1	904	6008	64	2011.202884
continental	1.095	-0.0098	1	806	6020	54	2010.243993
continental ice	-0.0809	-0.0908	2	561	2498	26	2009.621053
continental ice sheets	-0.1927	-0.212	2	325	1106	11	2009.5
continental shelf	1.0449	0.1873	1	1170	19024	169	2010.424501
continental shelves	1.3156	0.0554	1	475	2346	21	2010.369565
continental slope	1.3044	-0.1171	1	588	3888	37	2008.694097
contrast	0.1467	0.3919	5	1048	8664	87	2011.509677
control	-0.1837	0.1976	5	1271	14754	150	2012.474255
convection	1.1442	-0.3948	1	480	2370	24	2009.024462
convergence	-0.3525	0.7931	4	558	2848	34	2010.408056
cooling	0.9401	-0.2094	1	556	2618	26	2010.829787
coordinates	-0.6186	-0.0713	4	328	1008	12	2010.443478
core	0.0078	-0.7032	2	1228	18414	198	2010.446523
coring	-0.3455	-0.9387	2	364	1346	14	2011.869565
correction	-0.8147	-0.0554	3	650	3244	36	2011.927948
correlation	-0.0498	-0.183	3	928	6336	68	2011.333794
costs	-0.382	0.2706	4	500	2134	28	2013.503597
coupled	0.5357	0.8481	4	406	1896	19	2014.46932
coupled models	0.8752	0.6677	1	339	1360	12	2015.212806
coupling	-0.1375	0.8721	4	711	4606	49	2011.935532
cover	0.6967	-0.3936	1	874	5770	55	2011.664763
coverage	-0.2415	-0.3282	3	790	4494	48	2012.329283
cracks	0.0757	0.2466	3	491	2104	23	2011
creep	-0.5624	0.7106	3	362	1362	15	2007.890511
crevasses	-0.3171	0.4459	3	814	6264	66	2012.55814
criteria	-0.6165	-0.1528	4	400	1484	18	2010.149038
criterion	-0.3726	0.5086	4	398	1386	14	2010.8125
crust	-0.5142	-0.8036	2	320	1348	14	2010.24359
cryosat-2	-0.8519	-0.195	3	552	3062	30	2016.797101
cryosphere	0.0675	0.0013	5	576	2436	27	2014.539877
crystals	0.7924	-0.6875	1	589	4194	49	2009.139752
current	0.9878	-0.123	1	1066	12028	119	2008.757215
curvature	-0.6331	-0.0238	4	306	924	11	2009.535714
cycle	0.2853	0.0539	5	1116	9554	95	2011.47296
damage	0.1036	0.4048	3	346	1112	12	2013.018116
data	-0.3079	-0.2229	2	1566	87382	926	2011.015066
data analysis	-0.7448	-0.652	2	469	1930	21	2011.003436
data assimilation	-0.5507	0.6014	4	526	2544	27	2013.092251
data set	-0.1009	-0.454	3	701	3428	33	2010.433246
data sets	-0.4804	-0.2484	2	799	4524	44	2011.63144
data/model	-0.179	0.0196	4	636	2824	30	2011.4
database	-0.5975	-0.4694	3	521	2430	26	2012.403509
dataset	-0.6128	-0.307	2	731	4078	46	2012.68054
date	0.0819	-0.1507	5	826	4910	47	2012.087051
dating	0.3074	-0.1226	5	352	1268	12	2010.925926
debris	0.2796	0.0413	5	536	2470	28	2009.221983
decadal	0.2622	0.3448	6	411	1604	16	2012.008761
decay	0.426	0.0761	1	466	1784	20	2010.074434
decline	0.4782	-0.1936	6	432	1524	15	2013.254217
deep	1.1167	-0.1462	1	1046	13634	127	2008.172697
deep ice core	-0.8446	-0.9697	2	348	1694	17	2006.645161
deep ocean	1.3922	-0.1045	1	367	1386	12	2011.244019
deep water	1.3073	0.0063	1	984	14552	130	2008.094223
deflection	-0.7524	0.5763	3	340	1188	12	2009.128205
deformation	-0.4862	0.2363	4	951	7560	84	2010.55336
deglaciation	0.374	0.736	5	703	5380	50	2010.986813
delay	0.4335	0.2351	6	481	1766	18	2011.240223
delivery	0.8593	0.0715	1	499	2108	20	2013.849246
dense water	1.3248	-0.1847	1	362	1448	12	2008.603604
densification	-0.2072	-0.6084	6	452	1976	19	2012.52381
density	0.4458	-0.4488	1	1157	12568	130	2009.879211
dependence	0.2726	-0.0788	4	711	3732	43	2010.591411
deployment	0.2569	-0.6449	2	429	1642	22	2011.833333
deposition	0.0455	-0.5232	2	695	4140	46	2012.094256
deposits	0.1243	-0.291	2	428	1646	18	2011.200561
depression	0.4586	-0.5364	1	730	4394	46	2010.355769
depth	0.2854	-0.5434	2	1378	22654	243	2010.672402
description	-0.1393	0.2331	4	793	4370	51	2009.996622
design	-0.1911	-0.5755	2	540	2530	32	2013.015625
detail	-0.299	0.1824	4	818	4286	44	2011.078886
detection	-0.6056	-0.4461	2	754	4422	52	2012.417625
determination	-0.5408	-0.208	2	514	2026	20	2010.57381
development	-0.1404	-0.0334	4	1104	9322	104	2011.773084
diameter	-0.0742	-0.8573	2	261	872	12	2010.091346
diatom	0.9035	0.1032	5	331	1362	13	2012.261803
difference	-0.2978	0.1226	4	984	7246	74	2011.163032
differential equations	-0.5293	0.7247	4	290	1008	14	2012.232558
diffusion	0.9793	-0.2423	1	360	1278	15	2008.759067
digital	-1.1764	-0.2247	3	345	1520	16	2011.621359
digital elevation model	-1.1261	-0.1555	3	798	6720	67	2012.770142
direct measurements	-0.2776	-0.7295	2	394	1346	15	2010.136752
discharge	-0.1437	0.5529	5	1177	14130	137	2012.354474
discovery	-0.1657	-0.6162	2	489	1898	21	2012.116822
discrepancies	0.046	-0.1204	6	633	2780	28	2011.321353
disintegration	-0.0871	0.6789	3	801	6986	79	2011.467105
displacement	-0.6735	0.1351	3	720	4446	48	2010.607877
dissipation	0.6165	0.0552	1	379	1540	18	2011.094156
distance	-0.1086	-0.0386	4	930	6192	67	2011.010448
distribution	0.1381	-0.2681	1	1442	25738	262	2010.907306
disturbance	-0.2169	-0.617	2	437	1528	17	2011.750678
diurnal	0.15	-0.3447	3	308	978	11	2009.134146
divergence	-0.0799	0.2009	4	602	2756	27	2010.679372
divides	-0.6254	-0.3467	2	470	2092	23	2011.02439
domains	-0.7149	0.5274	4	311	1018	14	2011.565217
dome	-0.6837	-0.7899	2	936	10158	109	2009.974138
dome a	-0.8653	-0.8788	2	391	2102	24	2012.466667
dome c	-0.6801	-0.8877	2	639	4288	45	2009.48
drag	0.0058	0.569	4	770	5300	53	2010.02139
drag coefficient	0.6157	0.3837	4	448	2062	19	2011.55814
drainage	-0.5645	0.1579	5	1104	12486	123	2012.254459
drainage basin	-0.511	0.4119	5	725	4432	43	2010.668367
drainage network	-0.5429	-0.3109	2	359	1398	13	2013.770833
drainage system	-0.9357	0.1031	2	458	2238	23	2013.272727
drawdown	0.5141	0.2596	5	411	1502	14	2012.950617
drift	0.5442	-0.1948	1	670	3240	32	2009.705986
drilling	-0.3473	-0.9272	2	767	5510	65	2011.883459
drivers	0.8454	0.152	1	546	2340	20	2015.864011
driving stress	-0.9211	0.6877	4	280	1036	12	2012.222222
dronning maud land	-0.5229	-0.5432	2	759	4992	50	2012.364583
duration	0.3754	-0.1234	6	581	2846	30	2012.189258
dynamic changes	-0.4366	0.3286	5	416	1490	14	2013.259259
dynamic response	-0.0898	0.8357	5	431	1772	16	2012.590909
dynamic thinning	-0.8729	0.7326	3	421	1898	17	2012.790698
dynamics	-0.2739	0.454	4	1516	41630	428	2012.382241
eais	-0.5995	-0.2142	2	474	2506	25	2013.833333
earth	-0.1322	0.182	4	1018	8064	90	2012.416212
earth model	0.2079	0.5794	4	311	1176	12	2013.043702
earth system	0.2813	0.4499	4	450	2032	22	2015.459227
earth system models	0.3464	0.525	4	346	1404	15	2016.009881
earthquakes	-0.0413	0.2852	3	287	1110	14	2011.096774
east	-0.3076	-0.4699	2	1499	41344	438	2011.088561
east antarctic	-0.3519	-0.4778	2	1145	13480	136	2012.333333
east antarctic ice sheet	-0.4737	-0.4373	2	956	9058	91	2012.854839
east antarctica	-0.4533	-0.506	2	1415	31376	334	2012.024096
eastern	1.3268	-0.1219	1	425	1880	16	2011.347648
echo sounders	-0.036	-0.6451	2	353	1172	13	2010.433333
echo sounding	-0.7969	-0.8286	2	508	2936	32	2009.7
ecosystem	0.3027	-0.7144	2	416	1580	22	2013.530062
eddies	1.2822	-0.1344	1	428	2134	19	2009.304565
effects	0.1711	0.2131	4	1472	31326	336	2011.624055
efficiency	0.135	0.5088	4	388	1512	20	2012.80663
effort	-0.0651	0.8725	4	317	1078	11	2012.512579
ekman	1.3743	-0.0108	1	430	2356	21	2010.002336
ekman transport	1.3158	-0.0271	1	334	1396	12	2010.917197
elements	-0.1529	0.6936	4	794	5404	64	2011.89258
elevation	-0.8506	-0.1123	3	1382	28900	290	2012.227186
elevation changes	-1.0844	-0.0571	3	820	7854	78	2012.632107
elevation model	-1.0885	-0.2737	3	621	3932	40	2012.230435
ellsworth	-0.4037	-0.8473	2	548	2906	32	2011.87234
ellsworth lake	-0.1344	-1.0621	2	255	1044	13	2013.875
ellsworth subglacial lake	-0.121	-1.0082	2	240	950	12	2013.866667
elmer/ice	-0.5763	1.0524	4	292	1244	14	2016.517241
embayment	0.1574	0.619	5	968	9616	90	2012.954887
emission scenarios	0.6412	0.7476	6	298	1286	13	2013.561404
emissions	0.4209	0.5447	6	557	3122	37	2013.550741
energy	0.4096	-0.2715	6	937	7162	77	2011.753532
energy balance	0.6726	-0.6865	6	374	1690	17	2012.273256
enhanced	0.5178	-0.1003	1	378	1242	13	2012.845902
ensemble	0.0089	0.7732	4	549	3084	32	2013.566298
ensemble simulations	0.3567	0.9692	4	280	1040	11	2013.448529
entrainment	1.0526	-0.1248	1	337	1224	13	2007.739437
environment	0.0222	-0.6791	2	1125	11000	131	2012.515563
envisat	-0.8309	-0.0671	3	449	2354	25	2012.962963
epica	-0.7072	-0.9531	2	323	1376	15	2008.444444
epoch	0.3485	0.7666	5	315	1120	11	2011
equilibrium	-0.5804	0.0689	3	897	6536	63	2010.171186
equipment	-0.291	-1.0106	2	283	1002	14	2011.708333
era-interim	0.2232	-0.7606	6	335	1524	16	2015.815725
erosion	-0.281	-0.1956	2	808	5510	56	2011.871716
error	-0.8419	0.1898	4	990	10326	116	2011.486384
ers	-0.835	0.2339	3	437	1976	21	2006.561404
ers-1	-0.9838	-0.112	3	561	3082	30	2002.786667
ers-2	-0.8936	0.0212	3	326	1282	13	2006.621622
estimate	0.0179	-0.3134	6	923	6312	66	2010.903093
estimation	-0.6255	-0.0764	4	733	4170	45	2012.012407
european	-0.3652	-0.8464	2	340	1282	14	2011.362949
eustatic sea level	0.5433	0.6315	5	422	1766	16	2008.6
evaluation	-0.2744	-0.0091	4	719	3572	39	2013.100503
events	0.1283	0.1763	3	1309	19744	210	2012.030986
evolution	-0.1017	0.4632	4	1395	23176	244	2012.05694
excess	0.4478	-0.5004	1	444	1522	14	2008.657895
exchange	1.0007	-0.2971	1	763	5696	53	2010.706601
expansion	0.0483	0.2348	5	592	2698	31	2012.969492
expedition	-0.5552	-0.8799	2	632	3858	46	2010.922432
experiments	0.1065	0.5797	4	1215	16658	182	2011.075205
explanation	0.1601	-0.1805	2	546	2228	24	2009.867769
exploration	-0.253	-0.8783	2	594	3058	38	2011.678466
export	0.9138	-0.4303	1	363	1242	14	2011.295396
exposure	0.1176	0.3369	5	451	1834	18	2012.977505
expression	-0.4143	-0.3563	2	462	1824	19	2012.171315
extension	-0.31	-0.1866	2	673	3100	32	2010.251641
extent	0.0978	-0.0015	5	1243	13870	139	2011.835219
extraction	-0.525	0.117	3	300	930	11	2013.323651
fabric	-0.2555	-0.6856	2	438	2008	22	2009.649123
face	0.7113	0.2065	1	337	1122	13	2012.258278
failure	-0.2575	0.1008	3	458	1850	22	2011.859477
fall	0.5199	0.4933	6	457	1928	19	2011.228402
fast	-0.3321	0.1085	3	557	2526	26	2012.105263
fast ice	-0.0521	-0.1717	3	639	3244	35	2010.587302
fate	1.0342	-0.0838	1	385	1438	15	2012.348684
fault	-0.5498	-0.3906	2	524	2642	30	2011.869565
