id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
analysis	-0.28	-0.0307	1	1278	29520	2009.366286
andes	-0.3266	0.7164	5	202	638	2009.818937
angle	-0.4036	-0.3108	1	356	1328	2007.895326
anisotropy	-0.4501	-0.9428	2	182	448	2007.8981
annual	-0.4033	0.7142	3	429	2040	2007.172557
annual cycle	0.3952	0.5193	4	189	582	2007.690078
annual precipitation	0.0551	1.1337	3	189	596	2010.141667
anomaly	0.1991	0.755	3	818	7950	2009.553394
antarctic	-0.2939	0.1037	1	1022	13136	2007.820711
antarctic ice sheet	-0.6638	0.2676	1	252	860	2011.123173
antarctic peninsula	-0.3993	0.0273	1	548	3364	2009.392737
antarctica	-0.3744	-0.3263	1	1032	14222	2007.877974
antenna	-0.8394	-0.3268	1	175	520	2008.064626
ap	-0.9486	0.2564	1	198	598	2010.486364
application	-0.6375	-0.0574	1	961	11706	2010.011511
approach	-0.5034	-0.1186	1	1157	19680	2011.153242
approximation	-0.2301	-0.535	2	417	2016	2008.343624
aquifer	-0.4694	-1.071	6	311	1762	2010.299742
archipelago	-0.2713	0.9453	3	534	3568	2008.970938
architecture	-0.6826	-0.3417	1	221	648	2010.12995
archives	-0.7327	0.1817	1	301	1040	2012.032657
arctic	0.1117	0.5134	3	1163	22420	2009.446222
arctic archipelago	-0.0702	1.1676	3	300	1294	2009.927203
arctic canada	-0.5286	0.6586	5	321	1364	2007.412857
area	-0.2872	0.1919	1	1365	58056	2008.578401
areal extent	0.4709	0.278	5	249	826	2007.510417
arm	0.5543	0.4247	5	168	420	2008.328671
array	0.0131	-0.9072	2	384	1514	2008.688032
arrival	0.742	-0.481	4	256	796	2007.878924
asia	-0.7483	0.7409	1	223	788	2010.858426
aspect	-0.3338	0.0021	1	453	2042	2009.986813
assessment	-0.4351	0.223	1	985	11762	2011.123547
assimilation	-0.4837	0.5694	1	295	1016	2009.247808
association	-0.0922	0.3326	3	268	886	2009.179096
aster	-0.8411	0.3771	1	529	3988	2012.45977
asymmetry	0.8582	0.1056	4	167	420	2008.648336
atlantic	0.7568	0.4963	4	897	11396	2008.590945
atlantic multidecadal oscillation	0.4032	1.0234	3	199	706	2014.897436
atlantic oscillation	0.3718	1.0715	3	430	2842	2010.686288
atlantic water	1.2033	0.014	4	228	804	2009.77451
atlas	-0.9673	-0.4826	1	183	628	2008.567568
atm	-1.0565	-0.6201	1	306	1460	2011.819026
atmosphere	0.0241	0.8234	3	780	7700	2008.501913
atmospheric circulation	0.4293	1.1346	3	331	1610	2010.428462
atmospheric conditions	0.3052	0.5542	3	269	920	2010.137931
atmospheric temperature	0.6663	0.9061	3	126	332	2008.816667
attention	-0.0335	0.3233	5	446	1946	2010.284583
attenuation	0.4062	-0.4586	4	343	1212	2008.16198
austral summer	-0.4783	-0.8561	1	145	396	2008.54097
austria	-1.2099	0.4011	1	158	510	2009.149123
automated	-0.6561	-0.2973	1	233	806	2010.614379
automatic weather stations	-0.2936	0.9478	3	368	1988	2008.647727
autumn	0.4331	0.3335	4	414	1904	2008.811221
availability	0.3178	-0.058	4	564	3040	2009.56451
avalanche	-0.5423	-0.5369	6	348	1228	2009.770642
averaging	-1.193	0.3336	1	160	446	2007.562814
azimuth	-0.7085	-0.5526	1	153	420	2008.074866
background	0.1073	-0.2823	4	510	2400	2009.681872
backscatter	-0.9684	0.1126	1	506	3090	2008.125292
baffin	0.6135	0.583	4	510	2948	2007.975111
balance	-0.1559	0.653	3	1300	51374	2009.168937
bands	-0.6093	0.0101	1	422	1806	2007.694277
barents	0.3468	0.6059	3	352	1418	2008.144333
barrier	0.0934	0.033	6	321	1092	2008.988387
basal	0.3113	-0.8406	2	1009	19616	2008.301104
basal ice	0.0056	-0.6135	2	228	670	2006.615819
baseline	-0.7848	0.0653	1	386	1574	2011.063023
basin	0.3746	0.0426	4	977	11706	2008.451393
bathymetric	0.8377	-0.5375	4	238	824	2008.739414
bathymetry	0.6464	-0.3909	4	559	3702	2009.596934
bay	0.6151	0.154	5	711	4836	2007.629364
bayesian	-0.4249	-1.108	2	180	512	2013.3809
bed	0.3167	-0.9763	2	925	16858	2008.925373
bedrock	0.4373	-0.4996	2	743	6850	2009.117398
behavior	0.2385	-0.5487	2	808	8366	2008.780232
behaviour	0.6498	-0.2137	2	608	4598	2008.035198
benchmark	-0.4452	-0.4963	2	189	542	2012.336996
benefits	-0.1845	0.2749	1	174	488	2011.531274
bering	0.2206	-0.2819	5	284	998	2008.596391
bias	-0.8489	0.3184	1	702	5768	2011.002385
biases	-0.7848	0.5259	1	630	4764	2011.934239
biogeochemistry	1.1584	0.0922	4	181	548	2011.871515
biological productivity	0.9934	0.1323	4	168	496	2009.482673
biomass	0.6364	-0.2575	4	204	602	2008.040883
blocking	0.3012	0.6603	3	271	1016	2012.348901
bloom	1.1237	-0.2019	4	146	488	2008.348716
body	-0.1427	-0.3668	2	610	3432	2007.977291
borehole	0.2074	-0.8763	2	490	3060	2009.415205
boundary	0.0029	0.1941	6	652	4246	2007.239183
boundary conditions	0.3275	0.1831	2	333	1318	2007.871795
bounds	0.5578	0.0446	2	280	962	2008.568627
bp	0.6666	0.5009	5	295	1084	2008.600087
break-up	0.7627	-0.6211	2	186	618	2007.785162
breakup	0.4409	-0.6919	2	206	656	2008.458445
bridge	0.6897	0.1059	5	186	498	2010.550201
brightness temperatures	-1.1025	0.1056	1	244	1228	2009.269231
broadband	0.1819	-0.8729	2	281	1018	2009.503198
budget	0.4236	0.4364	4	750	6262	2008.970525
buffer	-0.1035	0.412	6	253	852	2008.027778
buoyancy	0.9856	-0.6874	4	348	1648	2008.601273
c-band	-1.1542	0.0217	1	271	984	2010.552846
calibration	-0.7407	0.3625	1	513	2806	2009.197434
calving	0.6213	-0.6083	2	1028	19338	2009.761246
camera	-0.174	-0.5776	1	376	1780	2010.289708
camp	-0.5136	-0.3219	6	256	926	2006.971326
campaign	-0.7229	-0.4776	1	412	1936	2008.901876
canada	-0.4697	0.5599	5	759	7298	2008.358354
canadian	-0.3433	0.7848	3	559	3448	2008.213722
canadian arctic	-0.1209	0.9282	3	203	616	2007.764925
canopy	-0.9161	-0.5402	1	227	964	2008.318982
canyon	0.6677	-0.2094	4	156	396	2009.283737
capabilities	-0.726	-0.056	1	307	1038	2010.500666
capacity	-0.1032	-0.7379	6	454	2632	2009.597315
caps	-0.3847	0.701	5	875	10432	2008.309322
capture	0.0763	0.257	4	237	698	2008.679206
carbon	0.6305	0.0933	4	326	1236	2009.564589
care	0.6517	-0.1558	4	211	618	2009.432935
case	-0.2369	-0.0511	1	966	11162	2008.95177
catchment	0.3758	-0.1334	5	680	5848	2010.694125
cause	0.6238	-0.0908	4	534	3208	2008.342905
cavity	0.7445	-0.6282	2	365	1730	2009.333932
cc	-0.4701	-0.2711	1	239	674	2012.604167
cell	-0.3983	-0.1187	2	314	990	2008.211757
century	0.2751	0.7673	3	1026	17984	2010.371507
chain	-0.4154	0.0644	1	277	874	2008.08967
challenges	-0.3891	0.0195	1	642	3890	2013.058999
changes	-0.0597	0.2857	5	1395	86902	2009.682502
channel	0.214	-0.7447	2	786	7970	2008.014353
characteristics	-0.0361	-0.0839	1	960	9296	2008.736404
characterization	-0.6581	-0.3096	1	478	1982	2010.633346
chile	-0.1926	-0.0273	5	285	1010	2009.438087
china	-0.8854	-0.3497	1	133	326	2011.999131
chronology	0.5853	0.2526	5	194	550	2008.614898
circulation	0.8241	0.4207	4	976	15906	2008.948109
circulation model	0.48	0.6554	3	170	540	2008.302789
cirque	0.6302	0.5998	5	168	484	2008.239521
citation	0.4042	-0.2727	2	428	2174	2010.604072
class	-0.1227	-0.3006	2	233	700	2008.629702
classification	-0.7454	0.1686	1	514	2798	2009.286924
cliffs	0.0692	-1.1323	2	145	386	2007.805085
climate	0.1103	0.6727	3	1331	52746	2010.804187
climate change	0.2383	0.5537	3	806	7648	2011.726653
climate data	-0.4831	1.1993	3	150	444	2011.201149
climate model	0.4107	0.7315	3	625	4848	2011.501132
climate model simulations	0.0017	1.2747	3	143	412	2013.512315
climate sensitivity	0.8399	1.0287	3	163	458	2011.210117
climate system	0.4483	0.7772	3	214	650	2010.341853
climate variability	0.5274	0.9682	3	265	970	2011.231434
climatic conditions	0.2726	0.7956	3	390	1626	2010.008439
climatology	-0.1653	0.8314	3	478	2340	2008.664945
closure	0.4785	-0.7074	2	291	1030	2008.433779
cloud	-0.9384	-0.0065	1	851	10418	2007.587105
cloudiness	-0.3153	1.1395	3	195	614	2006.48368
cluster	-0.3455	-0.7437	2	411	1850	2009.267877
cmip5	0.1212	1.2452	3	287	1428	2015.851097
co2	0.6162	0.7966	3	261	1124	2009.235732
coast	0.3354	0.2765	4	924	10090	2007.916968
coastal	0.4244	0.3678	4	440	1924	2008.750196
coastal areas	-0.0074	-0.0624	4	358	1204	2008.556848
coastal regions	0.086	0.6028	3	343	1364	2008.885662
coastal waters	1.3237	0.0282	4	195	676	2008.770914
coastline	0.7901	-0.2535	4	167	442	2009.082534
coefficients	-0.341	-0.229	1	332	1194	2007.85666
coherent	-0.9745	-0.165	1	357	1426	2008.626866
coincide	0.3445	-0.4153	2	241	714	2007.954397
cold	0.4026	-0.4028	2	431	1770	2009.295106
collapse	0.5028	-0.55	2	445	2370	2009.31737
collection	-0.4304	-0.1734	1	476	2146	2009.184687
columbia	0.3645	-0.3831	5	513	3132	2008.284146
column	0.7547	-0.3257	4	532	2976	2007.520529
community	-0.0024	0.4249	3	663	4682	2010.388476
compaction	-0.7674	-0.0539	6	402	2142	2009.714724
comparative analysis	-0.1631	-0.1972	1	147	360	2010.562069
comparison	-0.496	0.1456	1	1091	16246	2007.950757
compilation	-0.8624	-0.0281	1	254	868	2010.398754
complex	0.1031	0.2641	1	625	3790	2008.626599
composition	0.2616	0.4591	3	286	910	2008.609526
compression	0.397	-0.7244	2	195	564	2007.142235
computer	0.2467	-0.1537	4	412	1810	2006.919266
concentrations	0.5828	0.4491	4	764	6366	2008.182298
concept	-0.8001	-0.5629	1	348	1200	2009.039852
conceptual model	0.8126	-0.4658	6	126	348	2009.793413
concerns	0.2025	-0.1731	1	141	342	2011.148773
condition	0.1891	-0.4396	2	519	2806	2008.989432
conductivity	0.0434	-0.4637	6	378	1720	2008.252422
conduit	0.5142	-1.0307	2	460	3044	2009.858566
configuration	0.3581	-0.1841	2	599	3244	2009.544
connectivity	-0.1189	-0.6608	2	239	806	2013.917665
consensus	-0.7034	0.5801	1	156	448	2011.2949
consequences	0.4583	0.0264	4	390	1464	2010.388946
conservation	-0.1441	-0.9349	2	312	1478	2011.195486
consistency	-0.9598	0.1664	1	381	1630	2009.971397
constraints	0.0103	-0.0075	1	590	3418	2009.183622
construction	0.0172	0.1034	1	268	820	2009.416124
contact	0.9614	-0.7164	4	403	2146	2008.053198
content	0.2565	-0.3733	6	737	6026	2008.566458
context	0.118	0.4083	5	579	3252	2011.030192
continent	-0.5054	-0.0314	1	240	778	2008.964696
continental	0.7951	0.0672	4	248	720	2008.05522
continental ice sheets	0.1632	0.3674	1	192	574	2006.972973
continental shelf	0.9781	-0.1347	4	289	1182	2008.661664
contrast	0.4269	-0.0147	5	913	8762	2008.536194
control	0.4332	-0.3169	2	1002	14202	2009.125056
convection	1.0476	0.148	4	311	1244	2007.398389
convergence	0.0536	-0.4212	2	211	588	2008.020145
conversion	-0.8538	0.2243	6	203	686	2007.330144
cooling	0.486	0.4597	5	502	2416	2008.320685
coordinates	-0.5576	-0.5643	1	207	590	2008.750442
copyright	-0.125	0.0128	6	472	2024	2007.992246
core	0.1405	0.4653	3	812	8232	2007.967995
correction	-0.9996	0.2288	1	645	4632	2008.598508
correlation	-0.4395	0.2743	3	976	11414	2008.606178
correlation coefficient	-0.4749	0.5894	3	196	584	2010.154098
correspondence	-0.3219	-0.8227	6	323	1292	2007.499487
costs	-0.3555	-0.1601	1	308	1070	2009.673817
coupling	0.4463	0.237	3	607	4618	2010.327135
covariance	-0.2055	0.5685	4	156	406	2010.7125
cover	-0.3261	0.2878	1	983	11076	2009.332353
coverage	-0.7141	0.045	1	747	6082	2010.04391
cracks	-0.0449	-1.1888	2	253	1112	2008.515571
creek	0.2	-0.3717	2	174	478	2007.130268
creep	0.259	-0.8383	2	162	448	2007.349296
crevasses	0.1488	-0.9892	2	721	7154	2009.779503
criteria	-0.1425	-0.8234	2	222	644	2008.509297
criterion	0.6529	-1.0329	2	290	1490	2008.588571
cross-correlation	-0.859	-0.5366	1	270	1030	2009.341584
crust	0.0612	-0.4496	2	153	440	2007.489929
cryosat-2	-1.1936	-0.0357	1	378	1950	2016.666667
cryosphere	-0.5272	0.0678	1	681	4218	2012.880689
ctd	0.67	-0.4793	4	180	524	2007.653938
current	0.8057	-0.0513	4	759	5918	2008.021581
current climate	0.4231	1.2715	3	199	678	2011.142045
cycle	0.5758	0.0541	4	906	9108	2009.115632
dam	0.7566	-0.7703	2	131	354	2008.134831
damage	0.3352	-0.8383	2	233	802	2009.428672
data	-0.4228	0.0676	1	1386	76250	2008.849817
data assimilation	-0.8339	0.6277	1	161	446	2011.91129
database	-0.3744	0.0622	1	468	2024	2011.009739
dataset	-0.8331	0.0134	1	657	4228	2012.492063
date	-0.1438	0.24	5	767	5696	2008.781013
davis strait	0.9338	0.4879	4	192	614	2008.421525
debris	0.0518	-0.0074	5	487	2430	2007.542321
decadal	-0.5717	0.2161	1	364	1584	2011.563199
decay	0.7272	-0.2004	4	334	1244	2007.653232
decline	0.2359	0.7198	3	491	2650	2009.893655
decomposition	-1.0584	0.3576	1	164	542	2009.869063
deep	0.5196	-0.7057	2	272	906	2007.233692
deep water	1.2006	-0.4985	4	219	792	2006.687816
deficit	0.1701	1.0345	5	241	848	2008.087049
deformation	0.1148	-0.9295	2	593	4180	2007.663668
deglaciation	0.6617	0.4479	5	426	2014	2008.650208
degradation	-0.4355	0.6692	1	221	652	2011.065225
delay	0.5074	0.2141	5	285	984	2008.579495
delineation	-0.7041	0.2817	1	335	1262	2009.939394
delivery	0.7856	-0.3164	4	495	2748	2010.271394
delta	0.2837	0.4074	5	348	1324	2007.83363
dendrochronology	0.6565	0.2229	5	104	332	2009.630058
denmark	0.931	-0.0326	4	174	552	2007.937363
densification	-0.9655	-0.5151	6	394	2248	2010.030928
density	-0.4563	-0.2438	6	924	11168	2008.013051
dependence	-0.2026	-0.1766	2	640	3596	2007.840071
deployment	-0.1061	-0.5207	1	210	564	2010.371901
deposition	0.0331	0.5055	3	310	1220	2008.05739
deposits	0.4136	0.1021	5	304	962	2008.340778
depression	0.345	-0.5686	5	380	1684	2007.650097
depth	0.2007	-0.5915	4	1088	17520	2008.424673
description	-0.0649	-0.0619	2	437	1818	2008.463605
design	-0.3932	-0.1942	1	425	1770	2010.581328
detachment	0.5214	-0.9601	2	230	778	2007.707937
detail	-0.3586	-0.0016	1	610	3496	2008.325282
detection	-0.7405	-0.2202	1	823	7826	2009.603252
detector	-0.729	-0.6739	1	327	1284	2007.972743
determination	-0.8971	-0.4235	1	545	3306	2007.484902
development	-0.24	-0.449	1	844	7580	2008.720806
devon	-0.794	0.5437	5	417	2240	2005.618257
diameter	-0.3731	-0.7672	1	198	534	2007.263065
diatom	1.0575	0.009	4	130	372	2007.788872
difference	-0.6268	0.2858	1	879	8454	2008.353517
differentiation	-0.8716	0.0372	1	131	322	2009.166072
diffusion	0.6256	-0.1811	2	232	686	2007.538498
digital	-0.8195	-0.1303	1	457	2574	2009.777457
digital elevation model	-0.8369	0.0306	1	903	13950	2011.723433
direct	0.1213	-1.0145	4	212	640	2008.210247
direct measurements	0.8749	-0.4611	4	321	1284	2008.273092
discharge	0.7559	-0.0828	4	1111	21860	2009.968547
discovery	0.0475	0.2964	5	144	358	2009.916721
discrepancies	-0.1661	0.0497	6	516	2458	2008.348934
discrimination	-0.767	-0.4637	1	250	740	2008.968
disintegration	0.3519	-0.2374	2	342	1384	2008.787356
disko	0.9043	-0.0887	4	283	1048	2007.823333
dispersal	0.2185	-0.7604	2	250	744	2009.272755
displacement	-0.4964	-0.5976	1	662	4614	2008.077434
dissipation	0.6373	-0.8553	2	212	670	2008.963289
distance	-0.018	-0.5056	1	699	4654	2008.760466
distribution	-0.1225	-0.2092	1	1132	17276	2008.398254
diurnal	-0.4819	-0.479	2	149	420	2006.108434
diurnal cycle	-0.6352	-0.5377	2	105	292	2007.8875
diurnal variation	-0.4805	-0.4521	2	230	808	2006.634006
divergence	-0.1448	-0.6405	4	316	1220	2009.013309
diversity	0.2593	-0.0343	4	212	560	2010.578345
domains	-0.8236	-0.17	1	182	476	2009.822976
dome	-0.2805	0.5089	3	221	696	2008.285893
dominance	0.2001	0.8451	3	263	964	2008.872257
doppler	0.4797	-0.6458	4	149	368	2006.86376
doubling	0.8054	0.3197	4	285	1014	2006.720126
downscaling	-0.509	0.9557	3	284	1184	2012.79878
draft	1.0993	-0.0709	4	116	320	2009.951673
drag	0.4279	-0.7639	2	451	2304	2008.382867
drainage	0.2186	-0.6703	2	1060	22104	2008.81777
drainage basin	-0.324	0.0304	1	356	1386	2007.608434
drawdown	1.2842	-0.11	4	139	400	2009.597015
drift	0.3557	0.0569	4	555	2822	2007.53137
drilling	0.2641	0.1873	5	217	680	2009.19218
drivers	0.4871	0.7013	3	495	2788	2015.214206
duration	-0.4226	0.3114	1	662	4838	2008.532595
dust	-0.0412	0.1017	6	212	644	2009.168189
dye	-0.3058	-0.4744	2	160	446	2004.74
dynamics	0.32	-0.363	2	1281	36982	2010.313072
earth	-0.3508	0.2069	1	915	10558	2010.179198
earthquakes	0.3495	-1.0185	2	276	1420	2009.039593
east	0.1872	-0.1282	4	866	8316	2008.607533
eastern	-0.6559	0.1808	1	274	908	2008.869757
ecmwf	-0.3984	1.1835	3	277	1124	2008.705179
ecology	0.3113	-2e-04	4	202	598	2009.579615
ecosystem	0.7254	-0.2899	4	410	1844	2011.299513
eemian	0.4657	1.0575	5	247	1062	2007.367847
effects	0.2292	0.0516	4	1246	27770	2008.834618
efficiency	-0.191	-0.6765	2	425	2106	2009.198697
effort	-0.079	-0.326	2	419	1758	2009.28
ela	-0.1339	0.8137	5	419	2338	2008.354167
elements	0.1059	-0.4683	2	515	2568	2008.706361
elevation	-0.774	0.0636	1	1236	41252	2009.824954
emergence	0.4264	-0.2564	2	257	798	2009.419162
emissions	-0.1927	0.7911	3	609	4604	2009.691385
empirical	0.3684	0.6759	3	186	532	2009.435484
energy	-0.1157	0.2624	3	948	11358	2008.723489
energy balance	-0.2158	0.6041	3	419	1934	2008.914956
enhanced	-0.0856	-0.4596	1	358	1346	2009.105949
ensemble	0.2812	0.9377	3	396	2166	2012.843972
entrainment	1.0897	-0.4894	4	241	1054	2006.92671
environment	-0.043	-0.2016	1	855	7322	2009.620856
environmental	-0.6822	0.8697	3	239	720	2009.652452
environmental changes	-0.5454	0.3733	1	170	458	2011.631369
environmental conditions	-0.2086	-0.2521	1	163	426	2011.073304
envisat	-1.0811	0.0815	1	351	1622	2011.143695
episode	0.502	-0.5161	6	160	412	2007.181633
epoch	-0.8696	0.423	1	258	812	2008.713287
equilibrium	0.1926	0.6763	3	769	7888	2007.331412
equipment	-0.7099	-0.5177	1	152	438	2009.821326
era-40	-0.4628	1.2093	3	278	1158	2009.710145
era-interim	-0.3476	1.1533	3	366	1824	2015.76381
erosion	0.5346	-0.0632	4	553	2994	2008.588984
error	-0.9203	-0.0819	1	940	13742	2009.089766
ers	-1.2221	-0.1839	1	213	794	2004.297143
ers-1	-1.3253	-0.2983	1	203	740	2000.170455
eruption	-0.2594	0.6315	5	256	966	2008.698131
esa	-1.2261	-0.1435	1	286	1226	2013.197861
establishment	0.3676	-0.926	6	182	564	2009.077273
estimate	-0.6009	-0.0107	1	990	12924	2009.037943
europe	0.1333	0.9481	3	214	662	2009.264767
european	-0.7529	0.5824	1	407	1786	2008.535922
evaluation	-0.634	0.4366	1	639	4572	2010.494567
evaporation	0.1783	1.439	3	218	850	2007.500434
events	0.3357	-0.5754	2	1107	20014	2008.940003
evolution	0.1853	-0.1466	2	1087	19706	2009.317419
excess	0.5119	-0.5603	2	341	1406	2006.587452
exchange	1.0006	-0.2291	4	485	2910	2008.103913
expansion	0.5263	0.181	5	637	4574	2010.313347
expedition	-0.6236	0.1197	1	295	1006	2008.265986
experimental	-0.9119	-0.4885	1	314	1294	2008.538829
experiments	-0.069	0.0993	3	1054	14770	2008.056984
explanation	0.5034	0.0383	4	365	1414	2007.120259
exploration	0.2805	-0.3081	1	200	548	2009.280242
export	1.1241	-0.1572	4	341	1526	2009.527633
exposure	0.3261	0.3322	5	324	1164	2009.120837
expression	-0.5373	-0.7721	6	199	540	2010.221853
extension	0.2554	-0.2685	2	438	1870	2007.564542
extent	-0.1092	0.4511	5	1073	17560	2009.292904
extraction	-0.5223	-0.2751	1	357	1300	2009.332489
extrapolation	-0.6268	0.6294	3	436	2302	2007.606469
extreme	-0.0564	1.0283	3	244	860	2011.052923
face	0.9842	-0.7306	4	439	2496	2010.409917
facies	-0.6637	0.3476	1	338	1214	2005.955224
failure	-0.0475	-0.7102	2	390	1646	2009.185744
fall	0.5997	-0.3112	4	517	2918	2008.13205
fast	0.0869	-0.5258	2	362	1464	2008.050903
fate	0.77	0.0927	4	312	1046	2010.213755
fault	0.1874	-0.8179	2	262	842	2007.03453
feasibility	-0.9353	-0.1364	1	289	1038	2009.413978
features	-0.3585	-0.3357	1	912	8670	2008.398624
feedback	0.5352	0.7641	3	739	7478	2010.893652
fidelity	-0.9027	0.7354	1	179	478	2009.813596
field	-0.1924	-0.0826	1	1199	23456	2008.149599
field data	-0.0473	0.3675	6	383	1566	2008.705882
field measurements	-0.5627	0.1621	5	339	1466	2009.733042
field observations	0.0319	-0.7585	4	405	1682	2009.606725
filter	-0.8936	-0.079	1	450	2170	2008.739821
fiord	0.789	0.0817	5	172	488	2004.774336
firn	-0.554	-0.3025	6	813	10190	2008.438931
fit	-0.0857	0.1116	1	284	882	2009.546259
fjord	0.9737	-0.2093	4	1019	18714	2010.034467
flexure	0.8374	-1.0268	2	226	838	2008.367742
flight	-0.9124	-0.6224	1	347	1588	2007.375
floats	0.7644	-0.7948	2	200	620	2010.247475
flood	0.2074	-0.4194	2	453	2118	2008.873819
flow	0.2681	-0.6243	2	1249	36596	2008.227829
fluctuations	0.3807	0.166	5	819	8330	2007.651355
fluid	0.4309	-0.8707	2	290	1058	2008.294565
flux	0.7655	0.1441	4	1082	18540	2008.597609
focus	-0.0354	0.0701	1	434	1834	2011.577425
footprint	-0.7968	-0.5351	1	442	2344	2010.881764
force	0.4635	-0.7086	2	619	4376	2008.698212
forcing	0.6384	0.4345	3	1083	19338	2009.808603
forecasts	-0.0447	0.6874	3	485	2532	2011.270248
forest	-0.2027	-0.0914	1	243	808	2009.036828
formation	0.2716	-0.252	2	880	8224	2008.321264
foundation	-0.3143	-0.077	1	152	402	2010.923077
fourier	-0.6181	-0.5415	1	205	540	2008.68
fraction	0.418	-0.0779	4	641	3932	2008.456562
fracture	0.162	-0.9644	2	610	4584	2008.190557
fragments	0.2686	-0.4559	1	250	734	2008.17335
framework	0.3874	-0.059	4	600	3604	2011.28923
freeboard	-0.8483	-0.6195	1	247	1034	2012.248588
freeze-up	-0.4385	0.8336	3	213	656	2009.512195
freezing	-0.3238	0.4384	6	389	1618	2008.624187
frequency	-0.3617	-0.4884	1	789	6574	2008.248973
fresh water	1.0476	-0.4653	4	228	816	2007.136691
freshening	1.2707	-0.1269	4	228	840	2009.964444
freshwater	1.0097	-0.0049	4	833	9414	2009.714453
freshwater flux	0.9752	0.3107	4	444	2474	2009.04375
freshwater input	0.916	0.2442	4	175	506	2011.041667
friction	0.214	-0.8956	2	433	2432	2008.164474
front	0.5243	-0.6437	2	1043	16898	2007.825421
frontal	0.7103	0.2218	5	268	1066	2005.919765
function	-0.122	-0.4101	2	737	5506	2008.530959
fusion	-1.015	0.4164	1	165	462	2008.521036
future	0.4428	0.3784	3	890	9436	2011.886201
future climate	0.4631	0.999	3	355	1662	2012.298684
future research	-1.0247	-0.3287	1	184	556	2011.822917
gap	-0.3967	-0.3011	1	606	3492	2011.364048
gas	0.4887	0.8618	3	403	2086	2009.18628
gases	0.871	0.8936	3	173	562	2008.364299
gaussian	-0.7096	-0.3868	1	213	632	2010.20625
gcm	0.2282	1.0911	3	368	2144	2006.636275
general circulation model	0.5084	0.9612	3	324	1534	2008.289072
generation	-0.1429	0.0988	1	621	3504	2009.018917
geologic	-0.0151	0.1978	1	172	504	2006.98234
geology	0.5821	-0.3619	4	213	558	2008.706341
geometry	0.4097	-0.4815	2	979	14420	2008.870779
geomorphology	0.8125	0.0276	5	148	400	2010.528977
geophysical	-0.4163	-0.39	1	245	650	2008.193421
georgia	-0.2665	0.9941	5	101	306	2005.96036
geothermal	0.7243	0.0628	2	206	676	2008.716129
gia	-0.6752	-0.7212	2	142	442	2013.51711
gis	0.2434	0.5812	5	612	3996	2010.110721
glacial	0.4427	-0.1096	5	673	3896	2009.051526
glacial cycle	0.6819	0.8941	5	199	816	2009.396999
glacial erosion	0.8594	0.0097	4	181	580	2008.723464
glacial geomorphology	0.7989	0.4213	5	155	464	2011.759563
glacial ice	0.4017	-1.0234	2	201	680	2008.529052
glacial isostatic adjustment	-0.6145	-0.6391	2	196	806	2012.813889
glacial maximum	0.6352	0.423	5	220	718	2010.369629
glacial meltwater	1.1303	-0.0917	4	278	1146	2010.529412
glacial period	0.9695	0.3944	5	238	804	2008.592528
glacial retreat	0.5306	0.3383	5	253	838	2010.773256
glaciation	0.5177	0.4184	5	319	1092	2007.663006
glacier	0.1815	-0.2192	5	1404	101946	2009.876697
glacier dynamics	0.2861	-0.5595	2	706	5910	2011.973214
glacier ice	-0.3195	-0.1545	1	495	2308	2008.493464
glacier mass balance	-0.3429	0.6687	3	655	5120	2011.534314
glacier retreat	0.5488	0.3508	5	598	4264	2012.934028
glaciology	-0.0769	-0.6884	2	653	4408	2010.770202
global	-0.7445	0.0961	1	682	5312	2010.049364
global climate	-0.4785	0.5302	1	319	1150	2010.399116
global climate models	0.5599	0.9023	3	264	1118	2011.371941
global ocean	0.9057	0.1324	4	133	402	2011.23741
global sea level	-0.4879	0.5571	3	444	2122	2010.078947
global warming	0.136	0.9949	3	150	480	2011.050467
globe	-0.3542	0.5479	1	239	850	2010.753165
gpr	-0.6639	-0.4721	6	478	2986	2011.732203
gps	-0.3894	-0.7196	1	796	7916	2011.397634
grace	-0.6629	0.7229	3	547	5116	2012.93858
gradient	-0.0918	-0.127	6	864	8812	2008.605746
grain	-0.2021	-0.0579	6	314	1256	2008.961122
grain size	-0.5184	-0.3838	6	120	420	2009.675
gravity	-0.4405	0.3556	3	656	5556	2008.659201
greenhouse	0.5015	0.9334	3	420	2378	2010.141546
greenhouse gas emissions	0.4066	0.5714	3	139	430	2013.902597
greenhouse gases	0.734	1.1037	3	131	414	2010.01027
greenland	0.3127	0.0877	4	1380	96670	2008.04131
greenland current	1.16	0.0419	4	265	1068	2007.489676
greenland ice sheet	0.3842	0.1453	4	1209	33924	2012.734975
grid	-0.3591	-0.0544	2	619	4110	2008.514164
gris	0.065	0.7373	3	973	15150	2015.252525
grounding	0.7689	-0.5158	2	417	2112	2010.866795
group	-0.4248	-0.6536	1	256	820	2007.95978
growth	0.4198	-0.2165	4	760	5430	2007.964687
hadcm3	0.4205	0.9844	3	140	414	2009.640523
hand	0.2463	-0.1324	2	310	1062	2008.390663
hazard	-0.0371	-0.2794	1	386	1392	2012.14876
head	0.8558	-0.3481	5	325	1310	2007.610218
heat	0.7889	-0.0082	4	948	13038	2008.894185
heat content	1.0882	0.0543	4	171	610	2011.271523
heat flux	1.1256	-0.2277	4	249	876	2008.44591
